"No.","Pos. [°2θ]","Intensity [Counts]","Icalc [cts]","Iback [cts]","CT [s]","ESD","D spacings","Q [1/Å]"
"28","0.2750","360836.5468",,,"3.5200","480.5067","320.9813","0.0196"
"29","0.2850","369945.0260",,,"3.5200","486.5336","309.7188","0.0203"
"30","0.2950","375985.9921",,,"3.5200","490.4899","299.2199","0.0210"
"31","0.3050","380289.7245",,,"3.5200","493.2891","289.4094","0.0217"
"32","0.3150","383091.6936",,,"3.5200","495.1030","280.2218","0.0224"
"33","0.3250","384433.4907",,,"3.5200","495.9693","271.5996","0.0231"
"34","0.3350","382818.4712",,,"3.5200","494.9264","263.4922","0.0238"
"35","0.3450","381856.7540",,,"3.5200","494.3044","255.8548","0.0246"
"36","0.3550","379910.2845",,,"3.5200","493.0429","248.6476","0.0253"
"37","0.3650","377476.8777",,,"3.5200","491.4614","241.8354","0.0260"
"38","0.3750","373149.4702",,,"3.5200","488.6362","235.3865","0.0267"
"39","0.3850","370217.6085",,,"3.5200","486.7128","229.2725","0.0274"
"40","0.3950","365812.7774",,,"3.5200","483.8087","223.4682","0.0281"
"41","0.4050","360809.6725",,,"3.5200","480.4888","217.9505","0.0288"
"42","0.4150","356745.2496",,,"3.5200","477.7749","212.6987","0.0295"
"43","0.4250","350916.0788",,,"3.5200","473.8554","207.6940","0.0303"
"44","0.4350","347206.1412",,,"3.5200","471.3439","202.9195","0.0310"
"45","0.4450","344147.5862",,,"3.5200","469.2633","198.3595","0.0317"
"46","0.4550","343198.6663",,,"3.5200","468.6159","194.0000","0.0324"
"47","0.4650","343318.9609",,,"3.5200","468.6980","189.8280","0.0331"
"48","0.4750","344282.5977",,,"3.5200","469.3553","185.8316","0.0338"
"49","0.4850","344558.3795",,,"3.5200","469.5433","182.0001","0.0345"
"50","0.4950","344328.0281",,,"3.5200","469.3863","178.3233","0.0352"
"51","0.5050","344065.0436",,,"3.5200","469.2070","174.7922","0.0359"
"52","0.5150","343286.9676",,,"3.5200","468.6762","171.3982","0.0367"
"53","0.5250","341214.4447",,,"3.5200","467.2592","168.1335","0.0374"
"54","0.5350","339429.2212",,,"3.5200","466.0353","164.9908","0.0381"
"55","0.5450","337292.0718",,,"3.5200","464.5658","161.9635","0.0388"
"56","0.5550","334658.3872",,,"3.5200","462.7485","159.0452","0.0395"
"57","0.5650","333438.8044",,,"3.5200","461.9046","156.2303","0.0402"
"58","0.5750","330413.5224",,,"3.5200","459.8044","153.5133","0.0409"
"59","0.5850","327771.5195",,,"3.5200","457.9624","150.8891","0.0416"
"60","0.5950","324147.3238",,,"3.5200","455.4235","148.3532","0.0424"
"61","0.6050","321126.5208",,,"3.5200","453.2964","145.9011","0.0431"
"62","0.6150","318616.3302",,,"3.5200","451.5213","143.5288","0.0438"
"63","0.6250","314844.3256",,,"3.5200","448.8406","141.2323","0.0445"
"64","0.6350","311552.8597",,,"3.5200","446.4883","139.0082","0.0452"
"65","0.6450","307634.3261",,,"3.5200","443.6716","136.8531","0.0459"
"66","0.6550","304884.8259",,,"3.5200","441.6844","134.7637","0.0466"
"67","0.6650","300424.9664",,,"3.5200","438.4421","132.7372","0.0473"
"68","0.6750","296931.9430",,,"3.5200","435.8857","130.7708","0.0480"
"69","0.6850","294629.7085",,,"3.5200","434.1927","128.8617","0.0488"
"70","0.6950","292100.9617",,,"3.5200","432.3253","127.0076","0.0495"
"71","0.7050","288096.6862",,,"3.5200","429.3518","125.2061","0.0502"
"72","0.7150","286935.3311",,,"3.5200","428.4856","123.4550","0.0509"
"73","0.7250","284921.0359",,,"3.5200","426.9789","121.7522","0.0516"
"74","0.7350","282644.3959",,,"3.5200","425.2696","120.0957","0.0523"
"75","0.7450","279468.7456",,,"3.5200","422.8738","118.4837","0.0530"
"76","0.7550","278437.9230",,,"3.5200","422.0932","116.9144","0.0537"
"77","0.7650","276690.4515",,,"3.5200","420.7666","115.3862","0.0545"
"78","0.7750","274806.6888",,,"3.5200","419.3318","113.8973","0.0552"
"79","0.7850","273852.6500",,,"3.5200","418.6033","112.4464","0.0559"
"80","0.7950","272187.0812",,,"3.5200","417.3284","111.0320","0.0566"
"81","0.8050","270743.5456",,,"3.5200","416.2203","109.6528","0.0573"
"82","0.8150","270030.0961",,,"3.5200","415.6715","108.3074","0.0580"
"83","0.8250","268535.3713",,,"3.5200","414.5195","106.9946","0.0587"
"84","0.8350","268194.9630",,,"3.5200","414.2567","105.7132","0.0594"
"85","0.8450","267417.5270",,,"3.5200","413.6558","104.4622","0.0601"
"86","0.8550","266700.8781",,,"3.5200","413.1012","103.2404","0.0609"
"87","0.8650","266684.2416",,,"3.5200","413.0883","102.0469","0.0616"
"88","0.8750","266178.1084",,,"3.5200","412.6961","100.8807","0.0623"
"89","0.8850","265277.8182",,,"3.5200","411.9976","99.7408","0.0630"
"90","0.8950","265275.8986",,,"3.5200","411.9961","98.6264","0.0637"
"91","0.9050","264964.9242",,,"3.5200","411.7545","97.5367","0.0644"
"92","0.9150","264760.8072",,,"3.5200","411.5959","96.4707","0.0651"
"93","0.9250","265504.9703",,,"3.5200","412.1739","95.4278","0.0658"
"94","0.9350","265146.0060",,,"3.5200","411.8952","94.4072","0.0666"
"95","0.9450","264381.3673",,,"3.5200","411.3009","93.4082","0.0673"
"96","0.9550","264720.4957",,,"3.5200","411.5646","92.4301","0.0680"
"97","0.9650","264881.7417",,,"3.5200","411.6899","91.4723","0.0687"
"98","0.9750","264396.7240",,,"3.5200","411.3128","90.5342","0.0694"
"99","0.9850","264718.5761",,,"3.5200","411.5631","89.6151","0.0701"
"100","0.9950","265640.6217",,,"3.5200","412.2792","88.7144","0.0708"
"101","1.0050","265320.0493",,,"3.5200","412.0304","87.8317","0.0715"
"102","1.0150","265209.3527",,,"3.5200","411.9444","86.9664","0.0722"
"103","1.0250","265752.5981",,,"3.5200","412.3661","86.1180","0.0730"
"104","1.0350","266044.3766",,,"3.5200","412.5924","85.2860","0.0737"
"105","1.0450","266275.3679",,,"3.5200","412.7715","84.4698","0.0744"
"106","1.0550","266589.5416",,,"3.5200","413.0149","83.6692","0.0751"
"107","1.0650","266445.5720",,,"3.5200","412.9034","82.8836","0.0758"
"108","1.0750","267002.8944",,,"3.5200","413.3350","82.1126","0.0765"
"109","1.0850","267605.6473",,,"3.5200","413.8013","81.3558","0.0772"
"110","1.0950","267044.4857",,,"3.5200","413.3672","80.6129","0.0779"
"111","1.1050","268573.1233",,,"3.5200","414.5486","79.8834","0.0787"
"112","1.1150","268699.8166",,,"3.5200","414.6464","79.1670","0.0794"
"113","1.1250","268510.4165",,,"3.5200","414.5002","78.4633","0.0801"
"114","1.1350","269363.3567",,,"3.5200","415.1580","77.7720","0.0808"
"115","1.1450","269476.6128",,,"3.5200","415.2453","77.0928","0.0815"
"116","1.1550","270097.9218",,,"3.5200","415.7237","76.4253","0.0822"
"117","1.1650","271936.2541",,,"3.5200","417.1361","75.7693","0.0829"
"118","1.1750","271674.5493",,,"3.5200","416.9353","75.1245","0.0836"
"119","1.1850","272044.3913",,,"3.5200","417.2190","74.4906","0.0843"
"120","1.1950","273131.5220",,,"3.5200","418.0518","73.8672","0.0851"
"121","1.2050","273725.3168",,,"3.5200","418.5060","73.2543","0.0858"
"122","1.2150","274180.2609",,,"3.5200","418.8536","72.6514","0.0865"
"123","1.2250","275143.2578",,,"3.5200","419.5886","72.0583","0.0872"
"124","1.2350","275611.6390",,,"3.5200","419.9455","71.4749","0.0879"
"125","1.2450","276389.7149",,,"3.5200","420.5379","70.9008","0.0886"
"126","1.2550","276860.6556",,,"3.5200","420.8960","70.3359","0.0893"
"127","1.2650","278548.6197",,,"3.5200","422.1771","69.7799","0.0900"
"128","1.2750","278238.9250",,,"3.5200","421.9424","69.2326","0.0908"
"129","1.2850","278706.6663",,,"3.5200","422.2969","68.6939","0.0915"
"130","1.2950","279544.8896",,,"3.5200","422.9314","68.1634","0.0922"
"131","1.3050","280204.5905",,,"3.5200","423.4302","67.6411","0.0929"
"132","1.3150","280753.5947",,,"3.5200","423.8448","67.1268","0.0936"
"133","1.3250","281907.2714",,,"3.5200","424.7147","66.6202","0.0943"
"134","1.3350","283102.5393",,,"3.5200","425.6142","66.1212","0.0950"
"135","1.3450","283804.4713",,,"3.5200","426.1415","65.6296","0.0957"
"136","1.3550","284930.6338",,,"3.5200","426.9861","65.1453","0.0964"
"137","1.3650","285863.5571",,,"3.5200","427.6846","64.6680","0.0972"
"138","1.3750","285979.3727",,,"3.5200","427.7712","64.1977","0.0979"
"139","1.3850","287442.7441",,,"3.5200","428.8643","63.7342","0.0986"
"140","1.3950","287950.7969",,,"3.5200","429.2431","63.2774","0.0993"
"141","1.4050","289267.6392",,,"3.5200","430.2235","62.8270","0.1000"
"142","1.4150","289556.8582",,,"3.5200","430.4385","62.3830","0.1007"
"143","1.4250","289643.2400",,,"3.5200","430.5027","61.9453","0.1014"
"144","1.4350","290878.1796",,,"3.5200","431.4195","61.5136","0.1021"
"145","1.4450","291868.6907",,,"3.5200","432.1534","61.0880","0.1029"
"146","1.4550","291864.8515",,,"3.5200","432.1506","60.6681","0.1036"
"147","1.4650","292774.0998",,,"3.5200","432.8232","60.2540","0.1043"
"148","1.4750","293690.3866",,,"3.5200","433.5000","59.8456","0.1050"
"149","1.4850","294209.3171",,,"3.5200","433.8828","59.4426","0.1057"
"150","1.4950","295252.2972",,,"3.5200","434.6512","59.0450","0.1064"
"151","1.5050","295942.7116",,,"3.5200","435.1591","58.6527","0.1071"
"152","1.5150","295900.4805",,,"3.5200","435.1280","58.2656","0.1078"
"153","1.5250","295153.1181",,,"3.5200","434.5782","57.8835","0.1085"
"154","1.5350","295753.3115",,,"3.5200","435.0198","57.5065","0.1093"
"155","1.5450","295295.1682",,,"3.5200","434.6827","57.1343","0.1100"
"156","1.5550","296346.4665",,,"3.5200","435.4558","56.7669","0.1107"
"157","1.5650","296262.6441",,,"3.5200","435.3942","56.4042","0.1114"
"158","1.5750","297089.3498",,,"3.5200","436.0013","56.0461","0.1121"
"159","1.5850","296958.8173",,,"3.5200","435.9055","55.6925","0.1128"
"160","1.5950","297018.9646",,,"3.5200","435.9496","55.3433","0.1135"
"161","1.6050","297634.5148",,,"3.5200","436.4011","54.9985","0.1142"
"162","1.6150","298934.0808",,,"3.5200","437.3528","54.6580","0.1150"
"163","1.6250","298400.4333",,,"3.5200","436.9623","54.3217","0.1157"
"164","1.6350","298763.8767",,,"3.5200","437.2283","53.9895","0.1164"
"165","1.6450","297345.9357",,,"3.5200","436.1895","53.6613","0.1171"
"166","1.6550","299198.3451",,,"3.5200","437.5461","53.3371","0.1178"
"167","1.6650","297913.4960",,,"3.5200","436.6056","53.0167","0.1185"
"168","1.6750","298413.8705",,,"3.5200","436.9721","52.7002","0.1192"
"169","1.6850","298760.6773",,,"3.5200","437.2259","52.3875","0.1199"
"170","1.6950","297894.9399",,,"3.5200","436.5920","52.0785","0.1206"
"171","1.7050","298433.0664",,,"3.5200","436.9861","51.7730","0.1214"
"172","1.7150","297433.5972",,,"3.5200","436.2538","51.4712","0.1221"
"173","1.7250","298148.3265",,,"3.5200","436.7776","51.1728","0.1228"
"174","1.7350","297833.5129",,,"3.5200","436.5470","50.8779","0.1235"
"175","1.7450","297334.4181",,,"3.5200","436.1810","50.5863","0.1242"
"176","1.7550","297194.2877",,,"3.5200","436.0783","50.2981","0.1249"
"177","1.7650","296163.4650",,,"3.5200","435.3213","50.0132","0.1256"
"178","1.7750","296224.8921",,,"3.5200","435.3665","49.7314","0.1263"
"179","1.7850","296079.0029",,,"3.5200","435.2592","49.4528","0.1271"
"180","1.7950","297197.4870",,,"3.5200","436.0806","49.1774","0.1278"
"181","1.8050","296379.0996",,,"3.5200","435.4798","48.9049","0.1285"
"182","1.8150","295790.4237",,,"3.5200","435.0471","48.6355","0.1292"
"183","1.8250","295415.4628",,,"3.5200","434.7712","48.3690","0.1299"
"184","1.8350","295377.0709",,,"3.5200","434.7430","48.1055","0.1306"
"185","1.8450","294451.1861",,,"3.5200","434.0611","47.8448","0.1313"
"186","1.8550","294790.9545",,,"3.5200","434.3114","47.5869","0.1320"
"187","1.8650","293667.3514",,,"3.5200","433.4830","47.3317","0.1327"
"188","1.8750","293156.7391",,,"3.5200","433.1059","47.0793","0.1335"
"189","1.8850","291970.4293",,,"3.5200","432.2287","46.8296","0.1342"
"190","1.8950","290672.1431",,,"3.5200","431.2667","46.5825","0.1349"
"191","1.9050","290343.8923",,,"3.5200","431.0231","46.3380","0.1356"
"192","1.9150","289255.4818",,,"3.5200","430.2145","46.0960","0.1363"
"193","1.9250","287450.4225",,,"3.5200","428.8700","45.8566","0.1370"
"194","1.9350","286054.8767",,,"3.5200","427.8277","45.6196","0.1377"
"195","1.9450","283470.4617",,,"3.5200","425.8906","45.3851","0.1384"
"196","1.9550","282449.8770",,,"3.5200","425.1233","45.1530","0.1392"
"197","1.9650","281957.8207",,,"3.5200","424.7528","44.9232","0.1399"
"198","1.9750","278778.9711",,,"3.5200","422.3517","44.6958","0.1406"
"199","1.9850","277759.6660",,,"3.5200","421.5788","44.4706","0.1413"
"200","1.9950","275371.0498",,,"3.5200","419.7622","44.2477","0.1420"
"201","2.0050","272970.9159",,,"3.5200","417.9289","44.0271","0.1427"
"202","2.0150","270727.5490",,,"3.5200","416.2080","43.8086","0.1434"
"203","2.0250","268633.2706",,,"3.5200","414.5950","43.5923","0.1441"
"204","2.0350","265597.1109",,,"3.5200","412.2455","43.3781","0.1448"
"205","2.0450","263625.0468",,,"3.5200","410.7121","43.1660","0.1456"
"206","2.0550","260128.1842",,,"3.5200","407.9791","42.9560","0.1463"
"207","2.0650","257628.2314",,,"3.5200","406.0139","42.7480","0.1470"
"208","2.0750","254732.8419",,,"3.5200","403.7260","42.5420","0.1477"
"209","2.0850","251418.9808",,,"3.5200","401.0913","42.3380","0.1484"
"210","2.0950","247843.4148",,,"3.5200","398.2290","42.1359","0.1491"
"211","2.1050","244600.5786",,,"3.5200","395.6152","41.9357","0.1498"
"212","2.1150","241405.0925",,,"3.5200","393.0225","41.7375","0.1505"
"213","2.1250","235973.2780",,,"3.5200","388.5757","41.5411","0.1513"
"214","2.1350","232398.9917",,,"3.5200","385.6216","41.3465","0.1520"
"215","2.1450","229076.8123",,,"3.5200","382.8554","41.1538","0.1527"
"216","2.1550","224393.0000",,,"3.5200","378.9212","40.9629","0.1534"
"217","2.1650","219739.2614",,,"3.5200","374.9713","40.7737","0.1541"
"218","2.1750","215335.7100",,,"3.5200","371.1951","40.5862","0.1548"
"219","2.1850","210156.6422",,,"3.5200","366.7041","40.4005","0.1555"
"220","2.1950","205429.9589",,,"3.5200","362.5568","40.2165","0.1562"
"221","2.2050","201325.8644",,,"3.5200","358.9170","40.0341","0.1569"
"222","2.2150","195751.3600",,,"3.5200","353.9131","39.8534","0.1577"
"223","2.2250","190772.5699",,,"3.5200","349.3833","39.6743","0.1584"
"224","2.2350","186779.1720",,,"3.5200","345.7072","39.4968","0.1591"
"225","2.2450","181285.2906",,,"3.5200","340.5850","39.3209","0.1598"
"226","2.2550","176159.9714",,,"3.5200","335.7359","39.1465","0.1605"
"227","2.2650","171263.7239",,,"3.5200","331.0373","38.9737","0.1612"
"228","2.2750","166331.0041",,,"3.5200","326.2352","38.8024","0.1619"
"229","2.2850","162008.0757",,,"3.5200","321.9679","38.6327","0.1626"
"230","2.2950","156645.3666",,,"3.5200","316.5942","38.4643","0.1634"
"231","2.3050","151423.4278",,,"3.5200","311.2725","38.2975","0.1641"
"232","2.3150","147209.2765",,,"3.5200","306.9105","38.1321","0.1648"
"233","2.3250","142337.3439",,,"3.5200","301.7892","37.9681","0.1655"
"234","2.3350","137318.2423",,,"3.5200","296.4206","37.8055","0.1662"
"235","2.3450","133065.6991",,,"3.5200","291.7946","37.6443","0.1669"
"236","2.3550","130010.3434",,,"3.5200","288.4252","37.4845","0.1676"
"237","2.3650","124481.2694",,,"3.5200","282.2255","37.3260","0.1683"
"238","2.3750","120912.1021",,,"3.5200","278.1500","37.1689","0.1690"
"239","2.3850","117637.9125",,,"3.5200","274.3581","37.0131","0.1698"
"240","2.3950","113647.7140",,,"3.5200","269.6650","36.8585","0.1705"
"241","2.4050","109923.6993",,,"3.5200","265.2100","36.7053","0.1712"
"242","2.4150","105699.9500",,,"3.5200","260.0648","36.5533","0.1719"
"243","2.4250","102370.7321",,,"3.5200","255.9364","36.4026","0.1726"
"244","2.4350","99122.1371",,,"3.5200","251.8428","36.2531","0.1733"
"245","2.4450","95217.6805",,,"3.5200","246.8329","36.1049","0.1740"
"246","2.4550","92201.3566",,,"3.5200","242.8918","35.9578","0.1747"
"247","2.4650","89235.5820",,,"3.5200","238.9534","35.8120","0.1754"
"248","2.4750","85969.0708",,,"3.5200","234.5391","35.6673","0.1762"
"249","2.4850","83022.4922",,,"3.5200","230.4847","35.5238","0.1769"
"250","2.4950","80835.4334",,,"3.5200","227.4286","35.3815","0.1776"
"251","2.5050","78679.0882",,,"3.5200","224.3747","35.2402","0.1783"
"252","2.5150","75804.8143",,,"3.5200","220.2382","35.1001","0.1790"
"253","2.5250","73521.7757",,,"3.5200","216.8963","34.9612","0.1797"
"254","2.5350","71432.6163",,,"3.5200","213.7925","34.8233","0.1804"
"255","2.5450","69298.6663",,,"3.5200","210.5749","34.6865","0.1811"
"256","2.5550","67468.0123",,,"3.5200","207.7749","34.5507","0.1819"
"257","2.5650","65936.1754",,,"3.5200","205.4027","34.4160","0.1826"
"258","2.5750","64625.0919",,,"3.5200","203.3503","34.2824","0.1833"
"259","2.5850","63039.5062",,,"3.5200","200.8402","34.1498","0.1840"
"260","2.5950","61685.5518",,,"3.5200","198.6717","34.0182","0.1847"
"261","2.6050","60711.6771",,,"3.5200","197.0971","33.8877","0.1854"
"262","2.6150","59255.3442",,,"3.5200","194.7188","33.7581","0.1861"
"263","2.6250","58307.0642",,,"3.5200","193.1545","33.6295","0.1868"
"264","2.6350","57531.5477",,,"3.5200","191.8656","33.5019","0.1875"
"265","2.6450","56542.9562",,,"3.5200","190.2100","33.3753","0.1883"
"266","2.6550","55627.3093",,,"3.5200","188.6636","33.2496","0.1890"
"267","2.6650","54458.2758",,,"3.5200","186.6707","33.1248","0.1897"
"268","2.6750","54151.7805",,,"3.5200","186.1447","33.0010","0.1904"
"269","2.6850","53573.9823",,,"3.5200","185.1489","32.8782","0.1911"
"270","2.6950","52950.7537",,,"3.5200","184.0688","32.7562","0.1918"
"271","2.7050","52639.1395",,,"3.5200","183.5264","32.6351","0.1925"
"272","2.7150","52230.2657",,,"3.5200","182.8123","32.5149","0.1932"
"273","2.7250","51797.0770",,,"3.5200","182.0526","32.3956","0.1940"
"274","2.7350","51322.2972",,,"3.5200","181.2163","32.2772","0.1947"
"275","2.7450","50839.8389",,,"3.5200","180.3625","32.1596","0.1954"
"276","2.7550","50793.7686",,,"3.5200","180.2808","32.0429","0.1961"
"277","2.7650","50087.3576",,,"3.5200","179.0228","31.9271","0.1968"
"278","2.7750","49686.8020",,,"3.5200","178.3055","31.8120","0.1975"
"279","2.7850","49334.8763",,,"3.5200","177.6729","31.6978","0.1982"
"280","2.7950","49072.5316",,,"3.5200","177.1999","31.5844","0.1989"
"281","2.8050","48900.4079",,,"3.5200","176.8888","31.4719","0.1996"
"282","2.8150","48349.4841",,,"3.5200","175.8896","31.3601","0.2004"
"283","2.8250","47891.3407",,,"3.5200","175.0543","31.2491","0.2011"
"284","2.8350","47405.6831",,,"3.5200","174.1644","31.1389","0.2018"
"285","2.8450","47197.7269",,,"3.5200","173.7820","31.0295","0.2025"
"286","2.8550","46817.6471",,,"3.5200","173.0808","30.9208","0.2032"
"287","2.8650","46509.8720",,,"3.5200","172.5110","30.8129","0.2039"
"288","2.8750","45990.9414",,,"3.5200","171.5459","30.7057","0.2046"
"289","2.8850","45853.3704",,,"3.5200","171.2891","30.5993","0.2053"
"290","2.8950","45441.2973",,,"3.5200","170.5177","30.4937","0.2060"
"291","2.9050","45033.7033",,,"3.5200","169.7513","30.3887","0.2068"
"292","2.9150","44437.3491",,,"3.5200","168.6236","30.2845","0.2075"
"293","2.9250","44403.4362",,,"3.5200","168.5592","30.1810","0.2082"
"294","2.9350","44167.9659",,,"3.5200","168.1117","30.0782","0.2089"
"295","2.9450","43730.9380",,,"3.5200","167.2779","29.9761","0.2096"
"296","2.9550","43432.1210",,,"3.5200","166.7054","29.8746","0.2103"
"297","2.9650","43423.8028",,,"3.5200","166.6895","29.7739","0.2110"
"298","2.9750","43064.1986",,,"3.5200","165.9978","29.6738","0.2117"
"299","2.9850","42933.0263",,,"3.5200","165.7448","29.5745","0.2125"
"300","2.9950","42965.0195",,,"3.5200","165.8066","29.4757","0.2132"
"301","3.0050","42872.2391",,,"3.5200","165.6274","29.3777","0.2139"
"302","3.0150","42837.0465",,,"3.5200","165.5594","29.2802","0.2146"
"303","3.0250","42863.2810",,,"3.5200","165.6101","29.1835","0.2153"
"304","3.0350","42627.8106",,,"3.5200","165.1546","29.0873","0.2160"
"305","3.0450","42804.4134",,,"3.5200","165.4964","28.9918","0.2167"
"306","3.0550","42389.1410",,,"3.5200","164.6916","28.8970","0.2174"
"307","3.0650","42385.9417",,,"3.5200","164.6854","28.8027","0.2181"
"308","3.0750","42468.4842",,,"3.5200","164.8457","28.7091","0.2189"
"309","3.0850","42024.4179",,,"3.5200","163.9816","28.6160","0.2196"
"310","3.0950","42081.3659",,,"3.5200","164.0926","28.5236","0.2203"
"311","3.1050","41714.7232",,,"3.5200","163.3762","28.4317","0.2210"
"312","3.1150","41772.3111",,,"3.5200","163.4890","28.3405","0.2217"
"313","3.1250","42044.2537",,,"3.5200","164.0203","28.2498","0.2224"
"314","3.1350","41618.7434",,,"3.5200","163.1882","28.1597","0.2231"
"315","3.1450","41577.7921",,,"3.5200","163.1079","28.0702","0.2238"
"316","3.1550","41367.9163",,,"3.5200","162.6957","27.9813","0.2245"
"317","3.1650","41634.1002",,,"3.5200","163.2183","27.8929","0.2253"
"318","3.1750","41336.5629",,,"3.5200","162.6340","27.8051","0.2260"
"319","3.1850","40986.5568",,,"3.5200","161.9440","27.7178","0.2267"
"320","3.1950","41094.0541",,,"3.5200","162.1563","27.6310","0.2274"
"321","3.2050","41247.6217",,,"3.5200","162.4590","27.5449","0.2281"
"322","3.2150","41021.7493",,,"3.5200","162.0135","27.4592","0.2288"
"323","3.2250","41250.8210",,,"3.5200","162.4653","27.3741","0.2295"
"324","3.2350","40740.8486",,,"3.5200","161.4579","27.2895","0.2302"
"325","3.2450","40922.5702",,,"3.5200","161.8176","27.2054","0.2310"
"326","3.2550","40693.4986",,,"3.5200","161.3640","27.1219","0.2317"
"327","3.2650","40778.6006",,,"3.5200","161.5327","27.0388","0.2324"
"328","3.2750","40623.1134",,,"3.5200","161.2244","26.9563","0.2331"
"329","3.2850","40633.3512",,,"3.5200","161.2447","26.8742","0.2338"
"330","3.2950","40507.9377",,,"3.5200","160.9957","26.7927","0.2345"
"331","3.3050","40672.3830",,,"3.5200","161.3222","26.7116","0.2352"
"332","3.3150","40388.2829",,,"3.5200","160.7577","26.6311","0.2359"
"333","3.3250","40508.5776",,,"3.5200","160.9970","26.5510","0.2366"
"334","3.3350","40179.6869",,,"3.5200","160.3421","26.4714","0.2374"
"335","3.3450","40165.6099",,,"3.5200","160.3140","26.3923","0.2381"
"336","3.3550","40187.3653",,,"3.5200","160.3574","26.3137","0.2388"
"337","3.3650","40056.8328",,,"3.5200","160.0967","26.2355","0.2395"
"338","3.3750","40017.8010",,,"3.5200","160.0187","26.1578","0.2402"
"339","3.3850","40165.6099",,,"3.5200","160.3140","26.0805","0.2409"
"340","3.3950","40141.9349",,,"3.5200","160.2667","26.0037","0.2416"
"341","3.4050","39903.9051",,,"3.5200","159.7908","25.9274","0.2423"
"342","3.4150","40074.1092",,,"3.5200","160.1313","25.8515","0.2430"
"343","3.4250","39871.2719",,,"3.5200","159.7255","25.7760","0.2438"
"344","3.4350","39878.3105",,,"3.5200","159.7396","25.7010","0.2445"
"345","3.4450","39985.8078",,,"3.5200","159.9547","25.6264","0.2452"
"346","3.4550","39582.0529",,,"3.5200","159.1451","25.5523","0.2459"
"347","3.4650","39671.6340",,,"3.5200","159.3251","25.4786","0.2466"
"348","3.4750","39678.0327",,,"3.5200","159.3380","25.4053","0.2473"
"349","3.4850","39704.2672",,,"3.5200","159.3906","25.3324","0.2480"
"350","3.4950","39790.0091",,,"3.5200","159.5626","25.2599","0.2487"
"351","3.5050","39760.5753",,,"3.5200","159.5036","25.1879","0.2495"
"352","3.5150","39477.1151",,,"3.5200","158.9340","25.1162","0.2502"
"353","3.5250","39526.3847",,,"3.5200","159.0332","25.0450","0.2509"
"354","3.5350","39569.2556",,,"3.5200","159.1194","24.9742","0.2516"
"355","3.5450","39386.2542",,,"3.5200","158.7510","24.9038","0.2523"
"356","3.5550","39149.5042",,,"3.5200","158.2732","24.8337","0.2530"
"357","3.5650","39614.0462",,,"3.5200","159.2094","24.7641","0.2537"
"358","3.5750","39431.0448",,,"3.5200","158.8413","24.6948","0.2544"
"359","3.5850","39320.9880",,,"3.5200","158.6194","24.6260","0.2551"
"360","3.5950","39586.5320",,,"3.5200","159.1541","24.5575","0.2559"
"361","3.6050","39345.3029",,,"3.5200","158.6685","24.4894","0.2566"
"362","3.6150","39353.6211",,,"3.5200","158.6852","24.4217","0.2573"
"363","3.6250","39381.1353",,,"3.5200","158.7407","24.3543","0.2580"
"364","3.6350","39367.6981",,,"3.5200","158.7136","24.2874","0.2587"
