"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","4.0400","0.2875",,,"342.4792","21.8535","3.5200","117292.0000"
"2","4.1200","0.2932",,,"339.6940","21.4293","3.5200","115392.0000"
"3","4.2000","0.2989",,,"334.2843","21.0213","3.5200","111746.0000"
"4","4.2800","0.3046",,,"329.0699","20.6286","3.5200","108287.0000"
"5","4.3600","0.3103",,,"322.2158","20.2502","3.5200","103823.0000"
"6","4.4400","0.3160",,,"313.8152","19.8856","3.5200","98480.0000"
"7","4.5200","0.3217",,,"305.1049","19.5338","3.5200","93089.0000"
"8","4.6000","0.3273",,,"295.8986","19.1942","3.5200","87556.0000"
"9","4.6800","0.3330",,,"286.9756","18.8663","3.5200","82355.0000"
"10","4.7600","0.3387",,,"275.4687","18.5494","3.5200","75883.0000"
"11","4.8400","0.3444",,,"262.6233","18.2430","3.5200","68971.0000"
"12","4.9200","0.3501",,,"247.1235","17.9465","3.5200","61070.0000"
"13","5.0000","0.3558",,,"230.5211","17.6596","3.5200","53140.0000"
"14","5.0800","0.3615",,,"210.9692","17.3816","3.5200","44508.0000"
"15","5.1600","0.3672",,,"190.5545","17.1123","3.5200","36311.0000"
"16","5.2400","0.3729",,,"168.9408","16.8512","3.5200","28541.0000"
"17","5.3200","0.3786",,,"147.7126","16.5980","3.5200","21819.0000"
"18","5.4000","0.3842",,,"125.4751","16.3523","3.5200","15744.0000"
"19","5.4800","0.3899",,,"105.9103","16.1138","3.5200","11217.0000"
"20","5.5600","0.3956",,,"89.3756","15.8821","3.5200","7988.0000"
"21","5.6400","0.4013",,,"73.2803","15.6570","3.5200","5370.0000"
"22","5.7200","0.4070",,,"61.5955","15.4382","3.5200","3794.0000"
"23","5.8000","0.4127",,,"59.3127","15.2254","3.5200","3518.0000"
"24","5.8800","0.4184",,,"58.7792","15.0185","3.5200","3455.0000"
"25","5.9600","0.4241",,,"58.9915","14.8170","3.5200","3480.0000"
"26","6.0400","0.4297",,,"58.6259","14.6210","3.5200","3437.0000"
"27","6.1200","0.4354",,,"58.5150","14.4300","3.5200","3424.0000"
"28","6.2000","0.4411",,,"57.1402","14.2440","3.5200","3265.0000"
"29","6.2800","0.4468",,,"58.5833","14.0627","3.5200","3432.0000"
"30","6.3600","0.4525",,,"57.4195","13.8860","3.5200","3297.0000"
"31","6.4400","0.4582",,,"57.2975","13.7137","3.5200","3283.0000"
"32","6.5200","0.4639",,,"57.5326","13.5456","3.5200","3310.0000"
"33","6.6000","0.4695",,,"58.8643","13.3816","3.5200","3465.0000"
"34","6.6800","0.4752",,,"57.9483","13.2215","3.5200","3358.0000"
