"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","5.0400","0.3586",,,"280.6528","17.5195","3.5200","78766.0000"
"2","5.1200","0.3643",,,"255.4388","17.2459","3.5200","65249.0000"
"3","5.2000","0.3700",,,"228.9214","16.9808","3.5200","52405.0000"
"4","5.2800","0.3757",,,"203.1477","16.7237","3.5200","41269.0000"
"5","5.3600","0.3814",,,"177.9241","16.4742","3.5200","31657.0000"
"6","5.4400","0.3871",,,"151.7860","16.2322","3.5200","23039.0000"
"7","5.5200","0.3928",,,"131.2059","15.9971","3.5200","17215.0000"
"8","5.6000","0.3985",,,"113.2563","15.7687","3.5200","12827.0000"
"9","5.6800","0.4041",,,"100.0800","15.5468","3.5200","10016.0000"
"10","5.7600","0.4098",,,"90.2663","15.3311","3.5200","8148.0000"
"11","5.8400","0.4155",,,"86.3308","15.1212","3.5200","7453.0000"
"12","5.9200","0.4212",,,"82.2618","14.9171","3.5200","6767.0000"
"13","6.0000","0.4269",,,"81.0802","14.7184","3.5200","6574.0000"
"14","6.0800","0.4326",,,"78.0961","14.5249","3.5200","6099.0000"
"15","6.1600","0.4383",,,"77.7689","14.3364","3.5200","6048.0000"
"16","6.2400","0.4440",,,"78.1217","14.1528","3.5200","6103.0000"
"17","6.3200","0.4496",,,"77.9423","13.9738","3.5200","6075.0000"
"18","6.4000","0.4553",,,"77.7496","13.7993","3.5200","6045.0000"
"19","6.4800","0.4610",,,"77.1881","13.6291","3.5200","5958.0000"
"20","6.5600","0.4667",,,"76.8505","13.4631","3.5200","5906.0000"
"21","6.6400","0.4724",,,"77.3692","13.3011","3.5200","5986.0000"
"22","6.7200","0.4781",,,"77.3369","13.1429","3.5200","5981.0000"
"23","6.8000","0.4838",,,"76.2955","12.9885","3.5200","5821.0000"
"24","6.8800","0.4894",,,"77.2981","12.8376","3.5200","5975.0000"
"25","6.9600","0.4951",,,"77.1686","12.6902","3.5200","5955.0000"
"26","7.0400","0.5008",,,"76.8700","12.5462","3.5200","5909.0000"
"27","7.1200","0.5065",,,"76.2430","12.4054","3.5200","5813.0000"
"28","7.2000","0.5122",,,"76.4722","12.2678","3.5200","5848.0000"
"29","7.2800","0.5179",,,"76.4657","12.1331","3.5200","5847.0000"
"30","7.3600","0.5235",,,"75.6373","12.0014","3.5200","5721.0000"
"31","7.4400","0.5292",,,"75.7364","11.8726","3.5200","5736.0000"
"32","7.5200","0.5349",,,"75.4983","11.7464","3.5200","5700.0000"
"33","7.6000","0.5406",,,"75.9868","11.6230","3.5200","5774.0000"
"34","7.6800","0.5463",,,"75.1266","11.5021","3.5200","5644.0000"
"35","7.7600","0.5519",,,"76.2561","11.3837","3.5200","5815.0000"
"36","7.8400","0.5576",,,"75.1332","11.2677","3.5200","5645.0000"
"37","7.9200","0.5633",,,"74.3438","11.1541","3.5200","5527.0000"
"38","8.0000","0.5690",,,"74.5252","11.0427","3.5200","5554.0000"
"39","8.0800","0.5747",,,"75.8815","10.9335","3.5200","5758.0000"
"40","8.1600","0.5804",,,"75.1798","10.8265","3.5200","5652.0000"
"41","8.2400","0.5860",,,"76.0329","10.7216","3.5200","5781.0000"
"42","8.3200","0.5917",,,"76.5180","10.6187","3.5200","5855.0000"
"43","8.4000","0.5974",,,"76.6812","10.5177","3.5200","5880.0000"
"44","8.4800","0.6031",,,"77.6917","10.4187","3.5200","6036.0000"
"45","8.5600","0.6087",,,"76.1577","10.3215","3.5200","5800.0000"
"46","8.6400","0.6144",,,"76.9935","10.2261","3.5200","5928.0000"
"47","8.7200","0.6201",,,"76.5702","10.1325","3.5200","5863.0000"
"48","8.8000","0.6258",,,"76.4722","10.0405","3.5200","5848.0000"
"49","8.8800","0.6315",,,"75.9934","9.9502","3.5200","5775.0000"
"50","8.9600","0.6371",,,"76.0395","9.8616","3.5200","5782.0000"
"51","9.0400","0.6428",,,"75.3260","9.7745","3.5200","5674.0000"
"52","9.1200","0.6485",,,"75.2994","9.6889","3.5200","5670.0000"
"53","9.2000","0.6542",,,"75.8353","9.6049","3.5200","5751.0000"
"54","9.2800","0.6598",,,"75.3989","9.5222","3.5200","5685.0000"
"55","9.3600","0.6655",,,"74.1283","9.4410","3.5200","5495.0000"
"56","9.4400","0.6712",,,"74.5520","9.3612","3.5200","5558.0000"
"57","9.5200","0.6769",,,"74.4379","9.2827","3.5200","5541.0000"
"58","9.6000","0.6825",,,"73.5391","9.2055","3.5200","5408.0000"
"59","9.6800","0.6882",,,"73.7835","9.1296","3.5200","5444.0000"
"60","9.7600","0.6939",,,"73.3348","9.0550","3.5200","5378.0000"
"61","9.8400","0.6996",,,"73.5187","8.9815","3.5200","5405.0000"
"62","9.9200","0.7052",,,"73.4915","8.9093","3.5200","5401.0000"
"63","10.0000","0.7109",,,"72.5052","8.8382","3.5200","5257.0000"
"64","10.0800","0.7166",,,"71.7008","8.7682","3.5200","5141.0000"
"65","10.1600","0.7223",,,"72.4845","8.6994","3.5200","5254.0000"
"66","10.2400","0.7279",,,"71.2952","8.6316","3.5200","5083.0000"
"67","10.3200","0.7336",,,"71.9583","8.5648","3.5200","5178.0000"
"68","10.4000","0.7393",,,"72.2011","8.4991","3.5200","5213.0000"
"69","10.4800","0.7449",,,"71.8053","8.4344","3.5200","5156.0000"
"70","10.5600","0.7506",,,"72.7942","8.3707","3.5200","5299.0000"
"71","10.6400","0.7563",,,"70.8590","8.3080","3.5200","5021.0000"
"72","10.7200","0.7620",,,"71.1758","8.2461","3.5200","5066.0000"
"73","10.8000","0.7676",,,"70.6541","8.1852","3.5200","4992.0000"
"74","10.8800","0.7733",,,"70.5904","8.1252","3.5200","4983.0000"
"75","10.9600","0.7790",,,"70.1926","8.0661","3.5200","4927.0000"
"76","11.0400","0.7846",,,"70.4982","8.0078","3.5200","4970.0000"
"77","11.1200","0.7903",,,"70.6470","7.9504","3.5200","4991.0000"
"78","11.2000","0.7960",,,"69.9571","7.8938","3.5200","4894.0000"
"79","11.2800","0.8016",,,"69.0145","7.8380","3.5200","4763.0000"
"80","11.3600","0.8073",,,"70.1498","7.7830","3.5200","4921.0000"
"81","11.4400","0.8130",,,"69.8355","7.7287","3.5200","4877.0000"
"82","11.5200","0.8186",,,"69.4406","7.6752","3.5200","4822.0000"
"83","11.6000","0.8243",,,"68.2715","7.6225","3.5200","4661.0000"
"84","11.6800","0.8300",,,"68.6659","7.5704","3.5200","4715.0000"
