"No.","Pos. [°2θ]","Intensity [Counts]","Icalc [cts]","Iback [cts]","CT [s]","ESD","D spacings","Q [1/Å]"
"1358","81.4500","43.0000",,,"3.5200","6.5574","1.1807","5.3217"
"1359","81.5100","60.0000",,,"3.5200","7.7460","1.1799","5.3250"
"1360","81.5700","49.0000",,,"3.5200","7.0000","1.1792","5.3282"
"1361","81.6300","30.0000",,,"3.5200","5.4772","1.1785","5.3314"
"1362","81.6900","39.0000",,,"3.5200","6.2450","1.1778","5.3347"
"1363","81.7500","56.0000",,,"3.5200","7.4833","1.1771","5.3379"
"1364","81.8100","43.0000",,,"3.5200","6.5574","1.1764","5.3411"
"1365","81.8700","29.0000",,,"3.5200","5.3852","1.1757","5.3444"
"1366","81.9300","44.0000",,,"3.5200","6.6332","1.1750","5.3476"
"1367","81.9900","47.0000",,,"3.5200","6.8557","1.1742","5.3508"
"1368","82.0500","50.0000",,,"3.5200","7.0711","1.1735","5.3540"
"1369","82.1100","33.0000",,,"3.5200","5.7446","1.1728","5.3573"
"1370","82.1700","42.0000",,,"3.5200","6.4807","1.1721","5.3605"
"1371","82.2300","40.0000",,,"3.5200","6.3246","1.1714","5.3637"
"1372","82.2900","41.0000",,,"3.5200","6.4031","1.1707","5.3669"
"1373","82.3500","52.0000",,,"3.5200","7.2111","1.1700","5.3701"
"1374","82.4100","48.0000",,,"3.5200","6.9282","1.1693","5.3733"
"1375","82.4700","39.0000",,,"3.5200","6.2450","1.1686","5.3766"
"1376","82.5300","40.0000",,,"3.5200","6.3246","1.1679","5.3798"
"1377","82.5900","40.0000",,,"3.5200","6.3246","1.1672","5.3830"
"1378","82.6500","42.0000",,,"3.5200","6.4807","1.1665","5.3862"
"1379","82.7100","37.0000",,,"3.5200","6.0828","1.1658","5.3894"
"1380","82.7700","37.0000",,,"3.5200","6.0828","1.1652","5.3926"
"1381","82.8300","51.0000",,,"3.5200","7.1414","1.1645","5.3958"
"1382","82.8900","43.0000",,,"3.5200","6.5574","1.1638","5.3990"
"1383","82.9500","38.0000",,,"3.5200","6.1644","1.1631","5.4022"
"1384","83.0100","39.0000",,,"3.5200","6.2450","1.1624","5.4054"
"1385","83.0700","35.0000",,,"3.5200","5.9161","1.1617","5.4086"
"1386","83.1300","54.0000",,,"3.5200","7.3485","1.1610","5.4118"
"1387","83.1900","39.0000",,,"3.5200","6.2450","1.1603","5.4150"
"1388","83.2500","36.0000",,,"3.5200","6.0000","1.1596","5.4182"
"1389","83.3100","29.0000",,,"3.5200","5.3852","1.1590","5.4214"
"1390","83.3700","43.0000",,,"3.5200","6.5574","1.1583","5.4246"
"1391","83.4300","53.0000",,,"3.5200","7.2801","1.1576","5.4278"
"1392","83.4900","56.0000",,,"3.5200","7.4833","1.1569","5.4309"
"1393","83.5500","57.0000",,,"3.5200","7.5498","1.1562","5.4341"
"1394","83.6100","51.0000",,,"3.5200","7.1414","1.1556","5.4373"
"1395","83.6700","46.0000",,,"3.5200","6.7823","1.1549","5.4405"
"1396","83.7300","22.0000",,,"3.5200","4.6904","1.1542","5.4437"
"1397","83.7900","36.0000",,,"3.5200","6.0000","1.1535","5.4469"
"1398","83.8500","45.0000",,,"3.5200","6.7082","1.1529","5.4500"
"1399","83.9100","52.0000",,,"3.5200","7.2111","1.1522","5.4532"
"1400","83.9700","39.0000",,,"3.5200","6.2450","1.1515","5.4564"
"1401","84.0300","51.0000",,,"3.5200","7.1414","1.1509","5.4596"
"1402","84.0900","43.0000",,,"3.5200","6.5574","1.1502","5.4627"
"1403","84.1500","38.0000",,,"3.5200","6.1644","1.1495","5.4659"
"1404","84.2100","49.0000",,,"3.5200","7.0000","1.1489","5.4691"
"1405","84.2700","43.0000",,,"3.5200","6.5574","1.1482","5.4722"
"1406","84.3300","33.0000",,,"3.5200","5.7446","1.1475","5.4754"
"1407","84.3900","49.0000",,,"3.5200","7.0000","1.1469","5.4786"
"1408","84.4500","35.0000",,,"3.5200","5.9161","1.1462","5.4817"
"1409","84.5100","41.0000",,,"3.5200","6.4031","1.1455","5.4849"
"1410","84.5700","48.0000",,,"3.5200","6.9282","1.1449","5.4881"
"1411","84.6300","46.0000",,,"3.5200","6.7823","1.1442","5.4912"
"1412","84.6900","48.0000",,,"3.5200","6.9282","1.1436","5.4944"
"1413","84.7500","34.0000",,,"3.5200","5.8310","1.1429","5.4975"
"1414","84.8100","51.0000",,,"3.5200","7.1414","1.1423","5.5007"
"1415","84.8700","48.0000",,,"3.5200","6.9282","1.1416","5.5038"
"1416","84.9300","39.0000",,,"3.5200","6.2450","1.1409","5.5070"
"1417","84.9900","52.0000",,,"3.5200","7.2111","1.1403","5.5101"
"1418","85.0500","38.0000",,,"3.5200","6.1644","1.1396","5.5133"
"1419","85.1100","36.0000",,,"3.5200","6.0000","1.1390","5.5164"
"1420","85.1700","40.0000",,,"3.5200","6.3246","1.1383","5.5196"
"1421","85.2300","39.0000",,,"3.5200","6.2450","1.1377","5.5227"
"1422","85.2900","43.0000",,,"3.5200","6.5574","1.1371","5.5259"
"1423","85.3500","29.0000",,,"3.5200","5.3852","1.1364","5.5290"
"1424","85.4100","41.0000",,,"3.5200","6.4031","1.1358","5.5321"
"1425","85.4700","51.0000",,,"3.5200","7.1414","1.1351","5.5353"
"1426","85.5300","35.0000",,,"3.5200","5.9161","1.1345","5.5384"
"1427","85.5900","40.0000",,,"3.5200","6.3246","1.1338","5.5416"
"1428","85.6500","44.0000",,,"3.5200","6.6332","1.1332","5.5447"
"1429","85.7100","35.0000",,,"3.5200","5.9161","1.1326","5.5478"
"1430","85.7700","33.0000",,,"3.5200","5.7446","1.1319","5.5509"
"1431","85.8300","39.0000",,,"3.5200","6.2450","1.1313","5.5541"
"1432","85.8900","44.0000",,,"3.5200","6.6332","1.1306","5.5572"
"1433","85.9500","39.0000",,,"3.5200","6.2450","1.1300","5.5603"
"1434","86.0100","51.0000",,,"3.5200","7.1414","1.1294","5.5635"
"1435","86.0700","46.0000",,,"3.5200","6.7823","1.1287","5.5666"
"1436","86.1300","55.0000",,,"3.5200","7.4162","1.1281","5.5697"
"1437","86.1900","35.0000",,,"3.5200","5.9161","1.1275","5.5728"
"1438","86.2500","38.0000",,,"3.5200","6.1644","1.1268","5.5759"
"1439","86.3100","43.0000",,,"3.5200","6.5574","1.1262","5.5791"
"1440","86.3700","51.0000",,,"3.5200","7.1414","1.1256","5.5822"
"1441","86.4300","41.0000",,,"3.5200","6.4031","1.1250","5.5853"
"1442","86.4900","48.0000",,,"3.5200","6.9282","1.1243","5.5884"
"1443","86.5500","46.0000",,,"3.5200","6.7823","1.1237","5.5915"
"1444","86.6100","47.0000",,,"3.5200","6.8557","1.1231","5.5946"
"1445","86.6700","41.0000",,,"3.5200","6.4031","1.1225","5.5977"
"1446","86.7300","43.0000",,,"3.5200","6.5574","1.1218","5.6008"
"1447","86.7900","46.0000",,,"3.5200","6.7823","1.1212","5.6039"
"1448","86.8500","39.0000",,,"3.5200","6.2450","1.1206","5.6070"
"1449","86.9100","43.0000",,,"3.5200","6.5574","1.1200","5.6101"
"1450","86.9700","38.0000",,,"3.5200","6.1644","1.1194","5.6132"
"1451","87.0300","41.0000",,,"3.5200","6.4031","1.1187","5.6163"
"1452","87.0900","44.0000",,,"3.5200","6.6332","1.1181","5.6194"
"1453","87.1500","35.0000",,,"3.5200","5.9161","1.1175","5.6225"
"1454","87.2100","50.0000",,,"3.5200","7.0711","1.1169","5.6256"
"1455","87.2700","41.0000",,,"3.5200","6.4031","1.1163","5.6287"
"1456","87.3300","42.0000",,,"3.5200","6.4807","1.1157","5.6318"
"1457","87.3900","39.0000",,,"3.5200","6.2450","1.1151","5.6349"
"1458","87.4500","51.0000",,,"3.5200","7.1414","1.1144","5.6380"
"1459","87.5100","36.0000",,,"3.5200","6.0000","1.1138","5.6411"
"1460","87.5700","40.0000",,,"3.5200","6.3246","1.1132","5.6441"
"1461","87.6300","47.0000",,,"3.5200","6.8557","1.1126","5.6472"
"1462","87.6900","40.0000",,,"3.5200","6.3246","1.1120","5.6503"
"1463","87.7500","40.0000",,,"3.5200","6.3246","1.1114","5.6534"
"1464","87.8100","36.0000",,,"3.5200","6.0000","1.1108","5.6565"
"1465","87.8700","46.0000",,,"3.5200","6.7823","1.1102","5.6595"
"1466","87.9300","26.0000",,,"3.5200","5.0990","1.1096","5.6626"
"1467","87.9900","43.0000",,,"3.5200","6.5574","1.1090","5.6657"
"1468","88.0500","37.0000",,,"3.5200","6.0828","1.1084","5.6688"
"1469","88.1100","33.0000",,,"3.5200","5.7446","1.1078","5.6718"
"1470","88.1700","56.0000",,,"3.5200","7.4833","1.1072","5.6749"
"1471","88.2300","44.0000",,,"3.5200","6.6332","1.1066","5.6780"
"1472","88.2900","50.0000",,,"3.5200","7.0711","1.1060","5.6810"
"1473","88.3500","41.0000",,,"3.5200","6.4031","1.1054","5.6841"
"1474","88.4100","52.0000",,,"3.5200","7.2111","1.1048","5.6872"
"1475","88.4700","39.0000",,,"3.5200","6.2450","1.1042","5.6902"
"1476","88.5300","36.0000",,,"3.5200","6.0000","1.1036","5.6933"
"1477","88.5900","37.0000",,,"3.5200","6.0828","1.1030","5.6963"
"1478","88.6500","33.0000",,,"3.5200","5.7446","1.1024","5.6994"
"1479","88.7100","39.0000",,,"3.5200","6.2450","1.1018","5.7024"
"1480","88.7700","49.0000",,,"3.5200","7.0000","1.1013","5.7055"
"1481","88.8300","33.0000",,,"3.5200","5.7446","1.1007","5.7085"
"1482","88.8900","44.0000",,,"3.5200","6.6332","1.1001","5.7116"
"1483","88.9500","28.0000",,,"3.5200","5.2915","1.0995","5.7146"
"1484","89.0100","39.0000",,,"3.5200","6.2450","1.0989","5.7177"
"1485","89.0700","38.0000",,,"3.5200","6.1644","1.0983","5.7207"
"1486","89.1300","42.0000",,,"3.5200","6.4807","1.0977","5.7238"
"1487","89.1900","40.0000",,,"3.5200","6.3246","1.0971","5.7268"
"1488","89.2500","30.0000",,,"3.5200","5.4772","1.0966","5.7299"
"1489","89.3100","54.0000",,,"3.5200","7.3485","1.0960","5.7329"
"1490","89.3700","43.0000",,,"3.5200","6.5574","1.0954","5.7359"
"1491","89.4300","39.0000",,,"3.5200","6.2450","1.0948","5.7390"
"1492","89.4900","45.0000",,,"3.5200","6.7082","1.0942","5.7420"
"1493","89.5500","36.0000",,,"3.5200","6.0000","1.0937","5.7450"
"1494","89.6100","46.0000",,,"3.5200","6.7823","1.0931","5.7481"
"1495","89.6700","35.0000",,,"3.5200","5.9161","1.0925","5.7511"
"1496","89.7300","41.0000",,,"3.5200","6.4031","1.0919","5.7541"
"1497","89.7900","49.0000",,,"3.5200","7.0000","1.0914","5.7572"
"1498","89.8500","48.0000",,,"3.5200","6.9282","1.0908","5.7602"
"1499","89.9100","39.0000",,,"3.5200","6.2450","1.0902","5.7632"
"1500","89.9700","36.0000",,,"3.5200","6.0000","1.0897","5.7662"
"1501","90.0300","41.0000",,,"3.5200","6.4031","1.0891","5.7692"
"1502","90.0900","34.0000",,,"3.5200","5.8310","1.0885","5.7723"
"1503","90.1500","36.0000",,,"3.5200","6.0000","1.0879","5.7753"
"1504","90.2100","38.0000",,,"3.5200","6.1644","1.0874","5.7783"
"1505","90.2700","53.0000",,,"3.5200","7.2801","1.0868","5.7813"
"1506","90.3300","41.0000",,,"3.5200","6.4031","1.0862","5.7843"
"1507","90.3900","43.0000",,,"3.5200","6.5574","1.0857","5.7873"
"1508","90.4500","50.0000",,,"3.5200","7.0711","1.0851","5.7903"
"1509","90.5100","37.0000",,,"3.5200","6.0828","1.0846","5.7934"
"1510","90.5700","41.0000",,,"3.5200","6.4031","1.0840","5.7964"
"1511","90.6300","42.0000",,,"3.5200","6.4807","1.0834","5.7994"
"1512","90.6900","46.0000",,,"3.5200","6.7823","1.0829","5.8024"
"1513","90.7500","50.0000",,,"3.5200","7.0711","1.0823","5.8054"
"1514","90.8100","33.0000",,,"3.5200","5.7446","1.0817","5.8084"
"1515","90.8700","41.0000",,,"3.5200","6.4031","1.0812","5.8114"
"1516","90.9300","40.0000",,,"3.5200","6.3246","1.0806","5.8144"
"1517","90.9900","48.0000",,,"3.5200","6.9282","1.0801","5.8174"
"1518","91.0500","44.0000",,,"3.5200","6.6332","1.0795","5.8203"
"1519","91.1100","46.0000",,,"3.5200","6.7823","1.0790","5.8233"
"1520","91.1700","49.0000",,,"3.5200","7.0000","1.0784","5.8263"
"1521","91.2300","43.0000",,,"3.5200","6.5574","1.0779","5.8293"
"1522","91.2900","49.0000",,,"3.5200","7.0000","1.0773","5.8323"
"1523","91.3500","38.0000",,,"3.5200","6.1644","1.0768","5.8353"
"1524","91.4100","33.0000",,,"3.5200","5.7446","1.0762","5.8383"
"1525","91.4700","54.0000",,,"3.5200","7.3485","1.0757","5.8413"
"1526","91.5300","39.0000",,,"3.5200","6.2450","1.0751","5.8442"
"1527","91.5900","42.0000",,,"3.5200","6.4807","1.0746","5.8472"
"1528","91.6500","46.0000",,,"3.5200","6.7823","1.0740","5.8502"
"1529","91.7100","38.0000",,,"3.5200","6.1644","1.0735","5.8532"
"1530","91.7700","41.0000",,,"3.5200","6.4031","1.0729","5.8561"
"1531","91.8300","35.0000",,,"3.5200","5.9161","1.0724","5.8591"
"1532","91.8900","40.0000",,,"3.5200","6.3246","1.0718","5.8621"
"1533","91.9500","40.0000",,,"3.5200","6.3246","1.0713","5.8650"
"1534","92.0100","39.0000",,,"3.5200","6.2450","1.0708","5.8680"
"1535","92.0700","46.0000",,,"3.5200","6.7823","1.0702","5.8710"
"1536","92.1300","50.0000",,,"3.5200","7.0711","1.0697","5.8739"
"1537","92.1900","42.0000",,,"3.5200","6.4807","1.0691","5.8769"
"1538","92.2500","55.0000",,,"3.5200","7.4162","1.0686","5.8799"
"1539","92.3100","33.0000",,,"3.5200","5.7446","1.0681","5.8828"
"1540","92.3700","52.0000",,,"3.5200","7.2111","1.0675","5.8858"
"1541","92.4300","50.0000",,,"3.5200","7.0711","1.0670","5.8887"
"1542","92.4900","46.0000",,,"3.5200","6.7823","1.0664","5.8917"
"1543","92.5500","51.0000",,,"3.5200","7.1414","1.0659","5.8946"
"1544","92.6100","51.0000",,,"3.5200","7.1414","1.0654","5.8976"
"1545","92.6700","39.0000",,,"3.5200","6.2450","1.0648","5.9005"
"1546","92.7300","49.0000",,,"3.5200","7.0000","1.0643","5.9035"
"1547","92.7900","49.0000",,,"3.5200","7.0000","1.0638","5.9064"
"1548","92.8500","46.0000",,,"3.5200","6.7823","1.0633","5.9094"
"1549","92.9100","43.0000",,,"3.5200","6.5574","1.0627","5.9123"
"1550","92.9700","58.0000",,,"3.5200","7.6158","1.0622","5.9153"
"1551","93.0300","44.0000",,,"3.5200","6.6332","1.0617","5.9182"
"1552","93.0900","45.0000",,,"3.5200","6.7082","1.0611","5.9212"
"1553","93.1500","51.0000",,,"3.5200","7.1414","1.0606","5.9241"
"1554","93.2100","40.0000",,,"3.5200","6.3246","1.0601","5.9270"
"1555","93.2700","41.0000",,,"3.5200","6.4031","1.0596","5.9300"
"1556","93.3300","36.0000",,,"3.5200","6.0000","1.0590","5.9329"
"1557","93.3900","53.0000",,,"3.5200","7.2801","1.0585","5.9358"
"1558","93.4500","47.0000",,,"3.5200","6.8557","1.0580","5.9387"
"1559","93.5100","54.0000",,,"3.5200","7.3485","1.0575","5.9417"
"1560","93.5700","42.0000",,,"3.5200","6.4807","1.0570","5.9446"
"1561","93.6300","28.0000",,,"3.5200","5.2915","1.0564","5.9475"
"1562","93.6900","39.0000",,,"3.5200","6.2450","1.0559","5.9504"
"1563","93.7500","67.0000",,,"3.5200","8.1854","1.0554","5.9534"
"1564","93.8100","49.0000",,,"3.5200","7.0000","1.0549","5.9563"
"1565","93.8700","41.0000",,,"3.5200","6.4031","1.0544","5.9592"
"1566","93.9300","60.0000",,,"3.5200","7.7460","1.0539","5.9621"
"1567","93.9900","63.0000",,,"3.5200","7.9373","1.0533","5.9650"
"1568","94.0500","61.0000",,,"3.5200","7.8102","1.0528","5.9679"
"1569","94.1100","42.0000",,,"3.5200","6.4807","1.0523","5.9709"
"1570","94.1700","44.0000",,,"3.5200","6.6332","1.0518","5.9738"
"1571","94.2300","52.0000",,,"3.5200","7.2111","1.0513","5.9767"
"1572","94.2900","50.0000",,,"3.5200","7.0711","1.0508","5.9796"
"1573","94.3500","49.0000",,,"3.5200","7.0000","1.0503","5.9825"
"1574","94.4100","48.0000",,,"3.5200","6.9282","1.0498","5.9854"
"1575","94.4700","41.0000",,,"3.5200","6.4031","1.0492","5.9883"
"1576","94.5300","45.0000",,,"3.5200","6.7082","1.0487","5.9912"
"1577","94.5900","44.0000",,,"3.5200","6.6332","1.0482","5.9941"
"1578","94.6500","48.0000",,,"3.5200","6.9282","1.0477","5.9970"
"1579","94.7100","44.0000",,,"3.5200","6.6332","1.0472","5.9999"
"1580","94.7700","57.0000",,,"3.5200","7.5498","1.0467","6.0028"
"1581","94.8300","34.0000",,,"3.5200","5.8310","1.0462","6.0057"
"1582","94.8900","43.0000",,,"3.5200","6.5574","1.0457","6.0085"
"1583","94.9500","52.0000",,,"3.5200","7.2111","1.0452","6.0114"
"1584","95.0100","39.0000",,,"3.5200","6.2450","1.0447","6.0143"
"1585","95.0700","41.0000",,,"3.5200","6.4031","1.0442","6.0172"
"1586","95.1300","37.0000",,,"3.5200","6.0828","1.0437","6.0201"
"1587","95.1900","55.0000",,,"3.5200","7.4162","1.0432","6.0230"
"1588","95.2500","42.0000",,,"3.5200","6.4807","1.0427","6.0258"
"1589","95.3100","45.0000",,,"3.5200","6.7082","1.0422","6.0287"
"1590","95.3700","55.0000",,,"3.5200","7.4162","1.0417","6.0316"
"1591","95.4300","46.0000",,,"3.5200","6.7823","1.0412","6.0345"
"1592","95.4900","47.0000",,,"3.5200","6.8557","1.0407","6.0373"
"1593","95.5500","43.0000",,,"3.5200","6.5574","1.0402","6.0402"
"1594","95.6100","39.0000",,,"3.5200","6.2450","1.0397","6.0431"
"1595","95.6700","40.0000",,,"3.5200","6.3246","1.0392","6.0460"
"1596","95.7300","37.0000",,,"3.5200","6.0828","1.0387","6.0488"
"1597","95.7900","52.0000",,,"3.5200","7.2111","1.0383","6.0517"
"1598","95.8500","48.0000",,,"3.5200","6.9282","1.0378","6.0545"
"1599","95.9100","35.0000",,,"3.5200","5.9161","1.0373","6.0574"
"1600","95.9700","44.0000",,,"3.5200","6.6332","1.0368","6.0603"
"1601","96.0300","38.0000",,,"3.5200","6.1644","1.0363","6.0631"
"1602","96.0900","46.0000",,,"3.5200","6.7823","1.0358","6.0660"
"1603","96.1500","40.0000",,,"3.5200","6.3246","1.0353","6.0688"
"1604","96.2100","38.0000",,,"3.5200","6.1644","1.0348","6.0717"
"1605","96.2700","48.0000",,,"3.5200","6.9282","1.0343","6.0745"
"1606","96.3300","42.0000",,,"3.5200","6.4807","1.0339","6.0774"
"1607","96.3900","49.0000",,,"3.5200","7.0000","1.0334","6.0802"
"1608","96.4500","30.0000",,,"3.5200","5.4772","1.0329","6.0831"
"1609","96.5100","44.0000",,,"3.5200","6.6332","1.0324","6.0859"
"1610","96.5700","57.0000",,,"3.5200","7.5498","1.0319","6.0888"
"1611","96.6300","52.0000",,,"3.5200","7.2111","1.0314","6.0916"
"1612","96.6900","51.0000",,,"3.5200","7.1414","1.0310","6.0944"
"1613","96.7500","38.0000",,,"3.5200","6.1644","1.0305","6.0973"
"1614","96.8100","61.0000",,,"3.5200","7.8102","1.0300","6.1001"
"1615","96.8700","49.0000",,,"3.5200","7.0000","1.0295","6.1030"
"1616","96.9300","53.0000",,,"3.5200","7.2801","1.0291","6.1058"
"1617","96.9900","40.0000",,,"3.5200","6.3246","1.0286","6.1086"
"1618","97.0500","44.0000",,,"3.5200","6.6332","1.0281","6.1114"
"1619","97.1100","40.0000",,,"3.5200","6.3246","1.0276","6.1143"
"1620","97.1700","48.0000",,,"3.5200","6.9282","1.0272","6.1171"
"1621","97.2300","56.0000",,,"3.5200","7.4833","1.0267","6.1199"
"1622","97.2900","60.0000",,,"3.5200","7.7460","1.0262","6.1228"
"1623","97.3500","37.0000",,,"3.5200","6.0828","1.0257","6.1256"
"1624","97.4100","43.0000",,,"3.5200","6.5574","1.0253","6.1284"
"1625","97.4700","51.0000",,,"3.5200","7.1414","1.0248","6.1312"
"1626","97.5300","47.0000",,,"3.5200","6.8557","1.0243","6.1340"
"1627","97.5900","58.0000",,,"3.5200","7.6158","1.0238","6.1368"
"1628","97.6500","35.0000",,,"3.5200","5.9161","1.0234","6.1397"
"1629","97.7100","45.0000",,,"3.5200","6.7082","1.0229","6.1425"
"1630","97.7700","47.0000",,,"3.5200","6.8557","1.0224","6.1453"
"1631","97.8300","39.0000",,,"3.5200","6.2450","1.0220","6.1481"
"1632","97.8900","48.0000",,,"3.5200","6.9282","1.0215","6.1509"
"1633","97.9500","38.0000",,,"3.5200","6.1644","1.0210","6.1537"
"1634","98.0100","60.0000",,,"3.5200","7.7460","1.0206","6.1565"
"1635","98.0700","51.0000",,,"3.5200","7.1414","1.0201","6.1593"
"1636","98.1300","48.0000",,,"3.5200","6.9282","1.0197","6.1621"
"1637","98.1900","34.0000",,,"3.5200","5.8310","1.0192","6.1649"
"1638","98.2500","57.0000",,,"3.5200","7.5498","1.0187","6.1677"
"1639","98.3100","57.0000",,,"3.5200","7.5498","1.0183","6.1705"
"1640","98.3700","42.0000",,,"3.5200","6.4807","1.0178","6.1733"
"1641","98.4300","42.0000",,,"3.5200","6.4807","1.0173","6.1761"
"1642","98.4900","37.0000",,,"3.5200","6.0828","1.0169","6.1789"
"1643","98.5500","36.0000",,,"3.5200","6.0000","1.0164","6.1816"
"1644","98.6100","43.0000",,,"3.5200","6.5574","1.0160","6.1844"
"1645","98.6700","43.0000",,,"3.5200","6.5574","1.0155","6.1872"
"1646","98.7300","56.0000",,,"3.5200","7.4833","1.0151","6.1900"
"1647","98.7900","53.0000",,,"3.5200","7.2801","1.0146","6.1928"
"1648","98.8500","41.0000",,,"3.5200","6.4031","1.0141","6.1956"
"1649","98.9100","47.0000",,,"3.5200","6.8557","1.0137","6.1983"
"1650","98.9700","50.0000",,,"3.5200","7.0711","1.0132","6.2011"
"1651","99.0300","50.0000",,,"3.5200","7.0711","1.0128","6.2039"
"1652","99.0900","52.0000",,,"3.5200","7.2111","1.0123","6.2066"
"1653","99.1500","44.0000",,,"3.5200","6.6332","1.0119","6.2094"
"1654","99.2100","45.0000",,,"3.5200","6.7082","1.0114","6.2122"
"1655","99.2700","46.0000",,,"3.5200","6.7823","1.0110","6.2150"
"1656","99.3300","64.0000",,,"3.5200","8.0000","1.0105","6.2177"
"1657","99.3900","50.0000",,,"3.5200","7.0711","1.0101","6.2205"
"1658","99.4500","40.0000",,,"3.5200","6.3246","1.0096","6.2232"
"1659","99.5100","47.0000",,,"3.5200","6.8557","1.0092","6.2260"
"1660","99.5700","60.0000",,,"3.5200","7.7460","1.0087","6.2288"
"1661","99.6300","57.0000",,,"3.5200","7.5498","1.0083","6.2315"
"1662","99.6900","45.0000",,,"3.5200","6.7082","1.0078","6.2343"
"1663","99.7500","58.0000",,,"3.5200","7.6158","1.0074","6.2370"
"1664","99.8100","47.0000",,,"3.5200","6.8557","1.0070","6.2398"
"1665","99.8700","44.0000",,,"3.5200","6.6332","1.0065","6.2425"
"1666","99.9300","59.0000",,,"3.5200","7.6811","1.0061","6.2453"
"1667","99.9900","55.0000",,,"3.5200","7.4162","1.0056","6.2480"
"1668","100.0500","64.0000",,,"3.5200","8.0000","1.0052","6.2508"
"1669","100.1100","54.0000",,,"3.5200","7.3485","1.0047","6.2535"
"1670","100.1700","52.0000",,,"3.5200","7.2111","1.0043","6.2563"
"1671","100.2300","58.0000",,,"3.5200","7.6158","1.0039","6.2590"
"1672","100.2900","54.0000",,,"3.5200","7.3485","1.0034","6.2617"
"1673","100.3500","57.0000",,,"3.5200","7.5498","1.0030","6.2645"
"1674","100.4100","67.0000",,,"3.5200","8.1854","1.0026","6.2672"
"1675","100.4700","44.0000",,,"3.5200","6.6332","1.0021","6.2699"
"1676","100.5300","55.0000",,,"3.5200","7.4162","1.0017","6.2727"
"1677","100.5900","55.0000",,,"3.5200","7.4162","1.0012","6.2754"
"1678","100.6500","50.0000",,,"3.5200","7.0711","1.0008","6.2781"
"1679","100.7100","56.0000",,,"3.5200","7.4833","1.0004","6.2808"
"1680","100.7700","56.0000",,,"3.5200","7.4833","0.9999","6.2836"
"1681","100.8300","37.0000",,,"3.5200","6.0828","0.9995","6.2863"
"1682","100.8900","44.0000",,,"3.5200","6.6332","0.9991","6.2890"
"1683","100.9500","53.0000",,,"3.5200","7.2801","0.9986","6.2917"
"1684","101.0100","53.0000",,,"3.5200","7.2801","0.9982","6.2945"
"1685","101.0700","54.0000",,,"3.5200","7.3485","0.9978","6.2972"
"1686","101.1300","46.0000",,,"3.5200","6.7823","0.9974","6.2999"
"1687","101.1900","68.0000",,,"3.5200","8.2462","0.9969","6.3026"
"1688","101.2500","49.0000",,,"3.5200","7.0000","0.9965","6.3053"
"1689","101.3100","59.0000",,,"3.5200","7.6811","0.9961","6.3080"
"1690","101.3700","59.0000",,,"3.5200","7.6811","0.9956","6.3107"
"1691","101.4300","54.0000",,,"3.5200","7.3485","0.9952","6.3134"
"1692","101.4900","43.0000",,,"3.5200","6.5574","0.9948","6.3161"
"1693","101.5500","55.0000",,,"3.5200","7.4162","0.9944","6.3188"
"1694","101.6100","54.0000",,,"3.5200","7.3485","0.9939","6.3215"
"1695","101.6700","49.0000",,,"3.5200","7.0000","0.9935","6.3242"
"1696","101.7300","62.0000",,,"3.5200","7.8740","0.9931","6.3269"
"1697","101.7900","50.0000",,,"3.5200","7.0711","0.9927","6.3296"
"1698","101.8500","45.0000",,,"3.5200","6.7082","0.9922","6.3323"
"1699","101.9100","52.0000",,,"3.5200","7.2111","0.9918","6.3350"
"1700","101.9700","59.0000",,,"3.5200","7.6811","0.9914","6.3377"
"1701","102.0300","43.0000",,,"3.5200","6.5574","0.9910","6.3404"
"1702","102.0900","63.0000",,,"3.5200","7.9373","0.9906","6.3431"
"1703","102.1500","58.0000",,,"3.5200","7.6158","0.9901","6.3457"
"1704","102.2100","43.0000",,,"3.5200","6.5574","0.9897","6.3484"
"1705","102.2700","61.0000",,,"3.5200","7.8102","0.9893","6.3511"
"1706","102.3300","50.0000",,,"3.5200","7.0711","0.9889","6.3538"
"1707","102.3900","46.0000",,,"3.5200","6.7823","0.9885","6.3565"
"1708","102.4500","65.0000",,,"3.5200","8.0623","0.9881","6.3591"
"1709","102.5100","52.0000",,,"3.5200","7.2111","0.9876","6.3618"
"1710","102.5700","54.0000",,,"3.5200","7.3485","0.9872","6.3645"
"1711","102.6300","40.0000",,,"3.5200","6.3246","0.9868","6.3672"
"1712","102.6900","60.0000",,,"3.5200","7.7460","0.9864","6.3698"
"1713","102.7500","55.0000",,,"3.5200","7.4162","0.9860","6.3725"
"1714","102.8100","70.0000",,,"3.5200","8.3666","0.9856","6.3752"
"1715","102.8700","55.0000",,,"3.5200","7.4162","0.9852","6.3778"
"1716","102.9300","50.0000",,,"3.5200","7.0711","0.9848","6.3805"
"1717","102.9900","38.0000",,,"3.5200","6.1644","0.9843","6.3831"
"1718","103.0500","53.0000",,,"3.5200","7.2801","0.9839","6.3858"
"1719","103.1100","70.0000",,,"3.5200","8.3666","0.9835","6.3885"
"1720","103.1700","61.0000",,,"3.5200","7.8102","0.9831","6.3911"
"1721","103.2300","56.0000",,,"3.5200","7.4833","0.9827","6.3938"
"1722","103.2900","69.0000",,,"3.5200","8.3066","0.9823","6.3964"
"1723","103.3500","59.0000",,,"3.5200","7.6811","0.9819","6.3991"
