"No.","Pos. [°2θ]","Intensity [Counts]","Icalc [cts]","Iback [cts]","CT [s]","ESD","D spacings","Q [1/Å]"
"33","3.9500","151924.0000",,,"4.4000","389.7743","22.3512","0.2811"
"34","4.0100","148978.0000",,,"4.4000","385.9767","22.0169","0.2854"
"35","4.0700","146732.0000",,,"4.4000","383.0561","21.6925","0.2896"
"36","4.1300","145460.0000",,,"4.4000","381.3922","21.3775","0.2939"
"37","4.1900","142197.0000",,,"4.4000","377.0902","21.0715","0.2982"
"38","4.2500","139931.0000",,,"4.4000","374.0735","20.7741","0.3025"
"39","4.3100","134322.0000",,,"4.4000","366.4997","20.4851","0.3067"
"40","4.3700","130739.0000",,,"4.4000","361.5785","20.2039","0.3110"
"41","4.4300","125682.0000",,,"4.4000","354.5166","19.9304","0.3153"
"42","4.4900","120612.0000",,,"4.4000","347.2924","19.6642","0.3195"
"43","4.5500","114873.0000",,,"4.4000","338.9292","19.4050","0.3238"
"44","4.6100","109846.0000",,,"4.4000","331.4302","19.1526","0.3281"
"45","4.6700","104326.0000",,,"4.4000","322.9954","18.9067","0.3323"
"46","4.7300","99333.0000",,,"4.4000","315.1714","18.6670","0.3366"
"47","4.7900","93431.0000",,,"4.4000","305.6648","18.4333","0.3409"
"48","4.8500","86793.0000",,,"4.4000","294.6065","18.2054","0.3451"
"49","4.9100","79648.0000",,,"4.4000","282.2198","17.9831","0.3494"
"50","4.9700","71297.0000",,,"4.4000","267.0150","17.7661","0.3537"
"51","5.0300","63722.0000",,,"4.4000","252.4322","17.5543","0.3579"
"52","5.0900","55345.0000",,,"4.4000","235.2552","17.3475","0.3622"
"53","5.1500","47647.0000",,,"4.4000","218.2819","17.1455","0.3665"
"54","5.2100","39797.0000",,,"4.4000","199.4919","16.9482","0.3707"
"55","5.2700","33379.0000",,,"4.4000","182.6992","16.7554","0.3750"
"56","5.3300","27329.0000",,,"4.4000","165.3149","16.5669","0.3793"
"57","5.3900","21586.0000",,,"4.4000","146.9217","16.3826","0.3835"
"58","5.4500","16928.0000",,,"4.4000","130.1076","16.2024","0.3878"
"59","5.5100","13376.0000",,,"4.4000","115.6547","16.0261","0.3921"
"60","5.5700","10418.0000",,,"4.4000","102.0686","15.8536","0.3963"
"61","5.6300","7807.0000",,,"4.4000","88.3572","15.6848","0.4006"
"62","5.6900","6366.0000",,,"4.4000","79.7872","15.5195","0.4049"
"63","5.7500","5517.0000",,,"4.4000","74.2765","15.3577","0.4091"
"64","5.8100","5294.0000",,,"4.4000","72.7599","15.1992","0.4134"
"65","5.8700","5482.0000",,,"4.4000","74.0405","15.0440","0.4177"
"66","5.9300","5251.0000",,,"4.4000","72.4638","14.8919","0.4219"
"67","5.9900","5385.0000",,,"4.4000","73.3826","14.7429","0.4262"
"68","6.0500","5257.0000",,,"4.4000","72.5052","14.5968","0.4304"
"69","6.1100","5249.0000",,,"4.4000","72.4500","14.4536","0.4347"
"70","6.1700","5262.0000",,,"4.4000","72.5396","14.3132","0.4390"
"71","6.2300","5182.0000",,,"4.4000","71.9861","14.1755","0.4432"
"72","6.2900","4937.0000",,,"4.4000","70.2638","14.0404","0.4475"
"73","6.3500","5105.0000",,,"4.4000","71.4493","13.9079","0.4518"
"74","6.4100","4964.0000",,,"4.4000","70.4557","13.7778","0.4560"
"75","6.4700","5076.0000",,,"4.4000","71.2461","13.6502","0.4603"
"76","6.5300","4997.0000",,,"4.4000","70.6895","13.5249","0.4646"
"77","6.5900","5020.0000",,,"4.4000","70.8520","13.4019","0.4688"
"78","6.6500","4717.0000",,,"4.4000","68.6804","13.2811","0.4731"
"79","6.7100","4899.0000",,,"4.4000","69.9929","13.1625","0.4774"
"80","6.7700","4795.0000",,,"4.4000","69.2459","13.0460","0.4816"
"81","6.8300","4779.0000",,,"4.4000","69.1303","12.9315","0.4859"
"82","6.8900","4743.0000",,,"4.4000","68.8694","12.8190","0.4901"
"83","6.9500","4767.0000",,,"4.4000","69.0435","12.7085","0.4944"
"84","7.0100","4550.0000",,,"4.4000","67.4537","12.5998","0.4987"
"85","7.0700","4653.0000",,,"4.4000","68.2129","12.4930","0.5029"
"86","7.1300","4603.0000",,,"4.4000","67.8454","12.3880","0.5072"
"87","7.1900","4609.0000",,,"4.4000","67.8896","12.2848","0.5115"
"88","7.2500","4587.0000",,,"4.4000","67.7274","12.1833","0.5157"
"89","7.3100","4638.0000",,,"4.4000","68.1029","12.0834","0.5200"
"90","7.3700","4563.0000",,,"4.4000","67.5500","11.9852","0.5242"
"91","7.4300","4629.0000",,,"4.4000","68.0368","11.8885","0.5285"
"92","7.4900","4514.0000",,,"4.4000","67.1863","11.7934","0.5328"
"93","7.5500","4409.0000",,,"4.4000","66.4003","11.6998","0.5370"
"94","7.6100","4488.0000",,,"4.4000","66.9925","11.6077","0.5413"
"95","7.6700","4415.0000",,,"4.4000","66.4455","11.5170","0.5456"
"96","7.7300","4499.0000",,,"4.4000","67.0746","11.4278","0.5498"
"97","7.7900","4384.0000",,,"4.4000","66.2118","11.3399","0.5541"
"98","7.8500","4413.0000",,,"4.4000","66.4304","11.2534","0.5583"
"99","7.9100","4395.0000",,,"4.4000","66.2948","11.1681","0.5626"
"100","7.9700","4357.0000",,,"4.4000","66.0076","11.0842","0.5669"
"101","8.0300","4344.0000",,,"4.4000","65.9090","11.0015","0.5711"
"102","8.0900","4239.0000",,,"4.4000","65.1076","10.9200","0.5754"
"103","8.1500","4236.0000",,,"4.4000","65.0846","10.8398","0.5796"
"104","8.2100","4278.0000",,,"4.4000","65.4064","10.7607","0.5839"
"105","8.2700","4119.0000",,,"4.4000","64.1794","10.6828","0.5882"
"106","8.3300","4142.0000",,,"4.4000","64.3584","10.6059","0.5924"
"107","8.3900","4192.0000",,,"4.4000","64.7457","10.5302","0.5967"
"108","8.4500","4094.0000",,,"4.4000","63.9844","10.4556","0.6009"
"109","8.5100","4131.0000",,,"4.4000","64.2729","10.3820","0.6052"
"110","8.5700","4126.0000",,,"4.4000","64.2339","10.3095","0.6095"
"111","8.6300","4020.0000",,,"4.4000","63.4035","10.2379","0.6137"
"112","8.6900","4036.0000",,,"4.4000","63.5295","10.1674","0.6180"
"113","8.7500","4082.0000",,,"4.4000","63.8905","10.0978","0.6222"
"114","8.8100","3940.0000",,,"4.4000","62.7694","10.0291","0.6265"
"115","8.8700","3908.0000",,,"4.4000","62.5140","9.9614","0.6308"
"116","8.9300","4076.0000",,,"4.4000","63.8436","9.8946","0.6350"
"117","8.9900","3923.0000",,,"4.4000","62.6339","9.8287","0.6393"
"118","9.0500","3975.0000",,,"4.4000","63.0476","9.7637","0.6435"
"119","9.1100","3931.0000",,,"4.4000","62.6977","9.6995","0.6478"
"120","9.1700","3991.0000",,,"4.4000","63.1744","9.6362","0.6520"
"121","9.2300","4045.0000",,,"4.4000","63.6003","9.5737","0.6563"
"122","9.2900","3995.0000",,,"4.4000","63.2060","9.5120","0.6606"
"123","9.3500","3995.0000",,,"4.4000","63.2060","9.4511","0.6648"
"124","9.4100","4098.0000",,,"4.4000","64.0156","9.3910","0.6691"
"125","9.4700","4209.0000",,,"4.4000","64.8768","9.3316","0.6733"
"126","9.5300","4325.0000",,,"4.4000","65.7647","9.2730","0.6776"
"127","9.5900","4243.0000",,,"4.4000","65.1383","9.2151","0.6818"
"128","9.6500","4255.0000",,,"4.4000","65.2304","9.1579","0.6861"
"129","9.7100","4310.0000",,,"4.4000","65.6506","9.1015","0.6903"
"130","9.7700","4392.0000",,,"4.4000","66.2722","9.0457","0.6946"
"131","9.8300","4408.0000",,,"4.4000","66.3928","8.9907","0.6989"
"132","9.8900","4400.0000",,,"4.4000","66.3325","8.9362","0.7031"
"133","9.9500","4379.0000",,,"4.4000","66.1740","8.8825","0.7074"
"134","10.0100","4457.0000",,,"4.4000","66.7608","8.8294","0.7116"
"135","10.0700","4539.0000",,,"4.4000","67.3721","8.7769","0.7159"
"136","10.1300","4580.0000",,,"4.4000","67.6757","8.7251","0.7201"
"137","10.1900","4761.0000",,,"4.4000","69.0000","8.6738","0.7244"
"138","10.2500","4521.0000",,,"4.4000","67.2384","8.6232","0.7286"
"139","10.3100","4510.0000",,,"4.4000","67.1565","8.5731","0.7329"
"140","10.3700","4612.0000",,,"4.4000","67.9117","8.5237","0.7371"
"141","10.4300","4583.0000",,,"4.4000","67.6979","8.4748","0.7414"
"142","10.4900","4497.0000",,,"4.4000","67.0597","8.4264","0.7457"
"143","10.5500","4573.0000",,,"4.4000","67.6240","8.3786","0.7499"
"144","10.6100","4322.0000",,,"4.4000","65.7419","8.3314","0.7542"
"145","10.6700","4491.0000",,,"4.4000","67.0149","8.2847","0.7584"
"146","10.7300","4317.0000",,,"4.4000","65.7039","8.2385","0.7627"
"147","10.7900","4222.0000",,,"4.4000","64.9769","8.1928","0.7669"
"148","10.8500","4191.0000",,,"4.4000","64.7379","8.1476","0.7712"
"149","10.9100","4120.0000",,,"4.4000","64.1872","8.1030","0.7754"
"150","10.9700","4041.0000",,,"4.4000","63.5689","8.0588","0.7797"
"151","11.0300","4028.0000",,,"4.4000","63.4665","8.0151","0.7839"
"152","11.0900","3996.0000",,,"4.4000","63.2139","7.9718","0.7882"
"153","11.1500","3934.0000",,,"4.4000","62.7216","7.9291","0.7924"
"154","11.2100","3827.0000",,,"4.4000","61.8628","7.8868","0.7967"
"155","11.2700","3752.0000",,,"4.4000","61.2536","7.8449","0.8009"
"156","11.3300","3794.0000",,,"4.4000","61.5955","7.8035","0.8052"
"157","11.3900","3660.0000",,,"4.4000","60.4979","7.7625","0.8094"
"158","11.4500","3537.0000",,,"4.4000","59.4727","7.7220","0.8137"
"159","11.5100","3466.0000",,,"4.4000","58.8727","7.6819","0.8179"
"160","11.5700","3466.0000",,,"4.4000","58.8727","7.6422","0.8222"
"161","11.6300","3249.0000",,,"4.4000","57.0000","7.6029","0.8264"
"162","11.6900","3370.0000",,,"4.4000","58.0517","7.5640","0.8307"
"163","11.7500","3311.0000",,,"4.4000","57.5413","7.5255","0.8349"
"164","11.8100","3318.0000",,,"4.4000","57.6021","7.4874","0.8392"
"165","11.8700","3344.0000",,,"4.4000","57.8273","7.4497","0.8434"
"166","11.9300","3277.0000",,,"4.4000","57.2451","7.4124","0.8477"
"167","11.9900","3254.0000",,,"4.4000","57.0438","7.3754","0.8519"
"168","12.0500","3308.0000",,,"4.4000","57.5152","7.3388","0.8562"
"169","12.1100","3276.0000",,,"4.4000","57.2364","7.3026","0.8604"
"170","12.1700","3198.0000",,,"4.4000","56.5509","7.2667","0.8647"
"171","12.2300","3246.0000",,,"4.4000","56.9737","7.2312","0.8689"
"172","12.2900","3192.0000",,,"4.4000","56.4978","7.1960","0.8731"
"173","12.3500","3038.0000",,,"4.4000","55.1181","7.1612","0.8774"
"174","12.4100","3208.0000",,,"4.4000","56.6392","7.1267","0.8816"
"175","12.4700","3264.0000",,,"4.4000","57.1314","7.0926","0.8859"
"176","12.5300","3339.0000",,,"4.4000","57.7841","7.0587","0.8901"
"177","12.5900","3211.0000",,,"4.4000","56.6657","7.0252","0.8944"
"178","12.6500","3206.0000",,,"4.4000","56.6216","6.9920","0.8986"
"179","12.7100","3223.0000",,,"4.4000","56.7715","6.9592","0.9029"
"180","12.7700","3120.0000",,,"4.4000","55.8570","6.9266","0.9071"
"181","12.8300","3171.0000",,,"4.4000","56.3116","6.8943","0.9114"
"182","12.8900","3243.0000",,,"4.4000","56.9473","6.8624","0.9156"
"183","12.9500","3139.0000",,,"4.4000","56.0268","6.8307","0.9198"
"184","13.0100","3136.0000",,,"4.4000","56.0000","6.7994","0.9241"
"185","13.0700","3266.0000",,,"4.4000","57.1489","6.7683","0.9283"
"186","13.1300","3161.0000",,,"4.4000","56.2228","6.7375","0.9326"
"187","13.1900","3322.0000",,,"4.4000","57.6368","6.7070","0.9368"
"188","13.2500","3269.0000",,,"4.4000","57.1752","6.6767","0.9411"
"189","13.3100","3156.0000",,,"4.4000","56.1783","6.6468","0.9453"
"190","13.3700","3331.0000",,,"4.4000","57.7148","6.6171","0.9495"
"191","13.4300","3265.0000",,,"4.4000","57.1402","6.5877","0.9538"
"192","13.4900","3305.0000",,,"4.4000","57.4891","6.5585","0.9580"
"193","13.5500","3197.0000",,,"4.4000","56.5420","6.5296","0.9623"
"194","13.6100","3106.0000",,,"4.4000","55.7315","6.5009","0.9665"
"195","13.6700","3206.0000",,,"4.4000","56.6216","6.4725","0.9707"
"196","13.7300","3210.0000",,,"4.4000","56.6569","6.4444","0.9750"
"197","13.7900","3329.0000",,,"4.4000","57.6975","6.4165","0.9792"
"198","13.8500","3132.0000",,,"4.4000","55.9643","6.3888","0.9835"
"199","13.9100","3266.0000",,,"4.4000","57.1489","6.3614","0.9877"
"200","13.9700","3152.0000",,,"4.4000","56.1427","6.3342","0.9919"
"201","14.0300","3341.0000",,,"4.4000","57.8014","6.3072","0.9962"
"202","14.0900","3280.0000",,,"4.4000","57.2713","6.2805","1.0004"
"203","14.1500","3153.0000",,,"4.4000","56.1516","6.2540","1.0047"
"204","14.2100","3379.0000",,,"4.4000","58.1292","6.2278","1.0089"
"205","14.2700","3250.0000",,,"4.4000","57.0088","6.2017","1.0131"
"206","14.3300","3275.0000",,,"4.4000","57.2276","6.1759","1.0174"
"207","14.3900","3246.0000",,,"4.4000","56.9737","6.1503","1.0216"
"208","14.4500","3336.0000",,,"4.4000","57.7581","6.1249","1.0259"
"209","14.5100","3372.0000",,,"4.4000","58.0689","6.0997","1.0301"
"210","14.5700","3300.0000",,,"4.4000","57.4456","6.0747","1.0343"
"211","14.6300","3257.0000",,,"4.4000","57.0701","6.0499","1.0386"
"212","14.6900","3387.0000",,,"4.4000","58.1979","6.0253","1.0428"
"213","14.7500","3434.0000",,,"4.4000","58.6003","6.0009","1.0470"
"214","14.8100","3396.0000",,,"4.4000","58.2752","5.9768","1.0513"
"215","14.8700","3343.0000",,,"4.4000","57.8187","5.9528","1.0555"
"216","14.9300","3352.0000",,,"4.4000","57.8965","5.9290","1.0597"
"217","14.9900","3356.0000",,,"4.4000","57.9310","5.9054","1.0640"
"218","15.0500","3408.0000",,,"4.4000","58.3781","5.8820","1.0682"
"219","15.1100","3327.0000",,,"4.4000","57.6802","5.8588","1.0724"
"220","15.1700","3397.0000",,,"4.4000","58.2838","5.8357","1.0767"
"221","15.2300","3184.0000",,,"4.4000","56.4269","5.8129","1.0809"
"222","15.2900","3456.0000",,,"4.4000","58.7878","5.7902","1.0851"
"223","15.3500","3485.0000",,,"4.4000","59.0339","5.7677","1.0894"
"224","15.4100","3293.0000",,,"4.4000","57.3847","5.7454","1.0936"
"225","15.4700","3485.0000",,,"4.4000","59.0339","5.7232","1.0978"
"226","15.5300","3376.0000",,,"4.4000","58.1034","5.7013","1.1021"
"227","15.5900","3316.0000",,,"4.4000","57.5847","5.6795","1.1063"
"228","15.6500","3416.0000",,,"4.4000","58.4466","5.6578","1.1105"
"229","15.7100","3355.0000",,,"4.4000","57.9224","5.6363","1.1148"
"230","15.7700","3514.0000",,,"4.4000","59.2790","5.6150","1.1190"
"231","15.8300","3414.0000",,,"4.4000","58.4294","5.5939","1.1232"
"232","15.8900","3478.0000",,,"4.4000","58.9746","5.5729","1.1275"
"233","15.9500","3461.0000",,,"4.4000","58.8303","5.5521","1.1317"
"234","16.0100","3468.0000",,,"4.4000","58.8897","5.5314","1.1359"
"235","16.0700","3548.0000",,,"4.4000","59.5651","5.5109","1.1401"
"236","16.1300","3451.0000",,,"4.4000","58.7452","5.4905","1.1444"
"237","16.1900","3421.0000",,,"4.4000","58.4893","5.4703","1.1486"
"238","16.2500","3517.0000",,,"4.4000","59.3043","5.4502","1.1528"
"239","16.3100","3575.0000",,,"4.4000","59.7913","5.4303","1.1571"
"240","16.3700","3545.0000",,,"4.4000","59.5399","5.4106","1.1613"
"241","16.4300","3455.0000",,,"4.4000","58.7792","5.3909","1.1655"
"242","16.4900","3442.0000",,,"4.4000","58.6686","5.3714","1.1697"
"243","16.5500","3492.0000",,,"4.4000","59.0931","5.3521","1.1740"
"244","16.6100","3539.0000",,,"4.4000","59.4895","5.3329","1.1782"
"245","16.6700","3456.0000",,,"4.4000","58.7878","5.3138","1.1824"
"246","16.7300","3487.0000",,,"4.4000","59.0508","5.2949","1.1866"
"247","16.7900","3452.0000",,,"4.4000","58.7537","5.2761","1.1909"
"248","16.8500","3476.0000",,,"4.4000","58.9576","5.2575","1.1951"
"249","16.9100","3495.0000",,,"4.4000","59.1185","5.2390","1.1993"
"250","16.9700","3523.0000",,,"4.4000","59.3549","5.2206","1.2035"
"251","17.0300","3570.0000",,,"4.4000","59.7495","5.2023","1.2078"
"252","17.0900","3493.0000",,,"4.4000","59.1016","5.1842","1.2120"
"253","17.1500","3558.0000",,,"4.4000","59.6490","5.1662","1.2162"
"254","17.2100","3600.0000",,,"4.4000","60.0000","5.1483","1.2204"
"255","17.2700","3559.0000",,,"4.4000","59.6574","5.1306","1.2247"
"256","17.3300","3560.0000",,,"4.4000","59.6657","5.1129","1.2289"
"257","17.3900","3690.0000",,,"4.4000","60.7454","5.0954","1.2331"
"258","17.4500","3651.0000",,,"4.4000","60.4235","5.0780","1.2373"
"259","17.5100","3582.0000",,,"4.4000","59.8498","5.0608","1.2415"
"260","17.5700","3713.0000",,,"4.4000","60.9344","5.0436","1.2458"
"261","17.6300","3622.0000",,,"4.4000","60.1831","5.0266","1.2500"
"262","17.6900","3823.0000",,,"4.4000","61.8304","5.0097","1.2542"
"263","17.7500","3686.0000",,,"4.4000","60.7124","4.9929","1.2584"
"264","17.8100","3701.0000",,,"4.4000","60.8358","4.9762","1.2626"
"265","17.8700","3472.0000",,,"4.4000","58.9237","4.9596","1.2669"
"266","17.9300","3730.0000",,,"4.4000","61.0737","4.9432","1.2711"
"267","17.9900","3534.0000",,,"4.4000","59.4475","4.9268","1.2753"
"268","18.0500","3561.0000",,,"4.4000","59.6741","4.9106","1.2795"
"269","18.1100","3622.0000",,,"4.4000","60.1831","4.8944","1.2837"
"270","18.1700","3625.0000",,,"4.4000","60.2080","4.8784","1.2880"
"271","18.2300","3723.0000",,,"4.4000","61.0164","4.8625","1.2922"
"272","18.2900","3706.0000",,,"4.4000","60.8769","4.8467","1.2964"
"273","18.3500","3836.0000",,,"4.4000","61.9355","4.8310","1.3006"
"274","18.4100","3616.0000",,,"4.4000","60.1332","4.8154","1.3048"
"275","18.4700","3683.0000",,,"4.4000","60.6877","4.7998","1.3090"
"276","18.5300","3782.0000",,,"4.4000","61.4980","4.7844","1.3133"
"277","18.5900","3750.0000",,,"4.4000","61.2372","4.7691","1.3175"
"278","18.6500","3804.0000",,,"4.4000","61.6766","4.7539","1.3217"
"279","18.7100","3709.0000",,,"4.4000","60.9016","4.7388","1.3259"
"280","18.7700","3855.0000",,,"4.4000","62.0886","4.7238","1.3301"
"281","18.8300","3781.0000",,,"4.4000","61.4898","4.7089","1.3343"
"282","18.8900","3826.0000",,,"4.4000","61.8547","4.6941","1.3385"
"283","18.9500","3892.0000",,,"4.4000","62.3859","4.6793","1.3428"
"284","19.0100","3678.0000",,,"4.4000","60.6465","4.6647","1.3470"
"285","19.0700","3901.0000",,,"4.4000","62.4580","4.6502","1.3512"
"286","19.1300","4018.0000",,,"4.4000","63.3877","4.6357","1.3554"
"287","19.1900","3738.0000",,,"4.4000","61.1392","4.6213","1.3596"
"288","19.2500","3867.0000",,,"4.4000","62.1852","4.6071","1.3638"
"289","19.3100","3814.0000",,,"4.4000","61.7576","4.5929","1.3680"
"290","19.3700","3846.0000",,,"4.4000","62.0161","4.5788","1.3722"
"291","19.4300","3895.0000",,,"4.4000","62.4099","4.5648","1.3764"
"292","19.4900","3822.0000",,,"4.4000","61.8223","4.5509","1.3807"
"293","19.5500","3804.0000",,,"4.4000","61.6766","4.5371","1.3849"
"294","19.6100","3646.0000",,,"4.4000","60.3821","4.5233","1.3891"
"295","19.6700","3944.0000",,,"4.4000","62.8013","4.5096","1.3933"
"296","19.7300","3913.0000",,,"4.4000","62.5540","4.4961","1.3975"
"297","19.7900","3833.0000",,,"4.4000","61.9112","4.4826","1.4017"
"298","19.8500","3812.0000",,,"4.4000","61.7414","4.4692","1.4059"
"299","19.9100","3834.0000",,,"4.4000","61.9193","4.4558","1.4101"
"300","19.9700","3867.0000",,,"4.4000","62.1852","4.4426","1.4143"
"301","20.0300","3893.0000",,,"4.4000","62.3939","4.4294","1.4185"
"302","20.0900","3963.0000",,,"4.4000","62.9524","4.4163","1.4227"
"303","20.1500","3865.0000",,,"4.4000","62.1691","4.4033","1.4269"
"304","20.2100","3840.0000",,,"4.4000","61.9677","4.3904","1.4311"
"305","20.2700","3888.0000",,,"4.4000","62.3538","4.3775","1.4353"
"306","20.3300","3875.0000",,,"4.4000","62.2495","4.3647","1.4395"
"307","20.3900","3918.0000",,,"4.4000","62.5939","4.3520","1.4437"
"308","20.4500","3931.0000",,,"4.4000","62.6977","4.3394","1.4479"
"309","20.5100","3834.0000",,,"4.4000","61.9193","4.3268","1.4522"
"310","20.5700","3881.0000",,,"4.4000","62.2977","4.3143","1.4564"
"311","20.6300","3973.0000",,,"4.4000","63.0317","4.3019","1.4606"
"312","20.6900","3943.0000",,,"4.4000","62.7933","4.2896","1.4648"
"313","20.7500","3903.0000",,,"4.4000","62.4740","4.2773","1.4690"
"314","20.8100","3965.0000",,,"4.4000","62.9682","4.2651","1.4732"
"315","20.8700","3861.0000",,,"4.4000","62.1369","4.2530","1.4774"
"316","20.9300","3985.0000",,,"4.4000","63.1269","4.2409","1.4816"
"317","20.9900","3906.0000",,,"4.4000","62.4980","4.2289","1.4858"
"318","21.0500","3899.0000",,,"4.4000","62.4420","4.2170","1.4900"
"319","21.1100","3914.0000",,,"4.4000","62.5620","4.2052","1.4942"
"320","21.1700","3915.0000",,,"4.4000","62.5700","4.1934","1.4984"
"321","21.2300","3850.0000",,,"4.4000","62.0484","4.1817","1.5026"
"322","21.2900","3955.0000",,,"4.4000","62.8888","4.1700","1.5068"
"323","21.3500","3880.0000",,,"4.4000","62.2896","4.1584","1.5110"
"324","21.4100","3919.0000",,,"4.4000","62.6019","4.1469","1.5151"
"325","21.4700","3908.0000",,,"4.4000","62.5140","4.1355","1.5193"
"326","21.5300","3878.0000",,,"4.4000","62.2736","4.1241","1.5235"
"327","21.5900","4069.0000",,,"4.4000","63.7887","4.1127","1.5277"
"328","21.6500","3921.0000",,,"4.4000","62.6179","4.1015","1.5319"
"329","21.7100","3959.0000",,,"4.4000","62.9206","4.0903","1.5361"
"330","21.7700","4001.0000",,,"4.4000","63.2535","4.0791","1.5403"
"331","21.8300","3915.0000",,,"4.4000","62.5700","4.0681","1.5445"
"332","21.8900","3899.0000",,,"4.4000","62.4420","4.0571","1.5487"
"333","21.9500","3909.0000",,,"4.4000","62.5220","4.0461","1.5529"
"334","22.0100","3876.0000",,,"4.4000","62.2575","4.0352","1.5571"
"335","22.0700","4000.0000",,,"4.4000","63.2456","4.0244","1.5613"
"336","22.1300","3872.0000",,,"4.4000","62.2254","4.0136","1.5655"
"337","22.1900","3932.0000",,,"4.4000","62.7057","4.0029","1.5697"
"338","22.2500","3998.0000",,,"4.4000","63.2297","3.9922","1.5739"
"339","22.3100","3727.0000",,,"4.4000","61.0492","3.9816","1.5780"
"340","22.3700","3869.0000",,,"4.4000","62.2013","3.9711","1.5822"
"341","22.4300","3785.0000",,,"4.4000","61.5224","3.9606","1.5864"
"342","22.4900","3736.0000",,,"4.4000","61.1228","3.9502","1.5906"
"343","22.5500","3790.0000",,,"4.4000","61.5630","3.9398","1.5948"
"344","22.6100","3792.0000",,,"4.4000","61.5792","3.9295","1.5990"
"345","22.6700","3786.0000",,,"4.4000","61.5305","3.9192","1.6032"
"346","22.7300","3878.0000",,,"4.4000","62.2736","3.9090","1.6074"
"347","22.7900","3640.0000",,,"4.4000","60.3324","3.8988","1.6116"
"348","22.8500","3685.0000",,,"4.4000","60.7042","3.8887","1.6157"
"349","22.9100","3806.0000",,,"4.4000","61.6928","3.8787","1.6199"
"350","22.9700","3743.0000",,,"4.4000","61.1801","3.8687","1.6241"
"351","23.0300","3854.0000",,,"4.4000","62.0806","3.8587","1.6283"
"352","23.0900","3828.0000",,,"4.4000","61.8708","3.8488","1.6325"
"353","23.1500","3835.0000",,,"4.4000","61.9274","3.8390","1.6367"
"354","23.2100","3734.0000",,,"4.4000","61.1065","3.8292","1.6409"
"355","23.2700","3675.0000",,,"4.4000","60.6218","3.8195","1.6450"
"356","23.3300","3805.0000",,,"4.4000","61.6847","3.8098","1.6492"
"357","23.3900","3662.0000",,,"4.4000","60.5145","3.8002","1.6534"
"358","23.4500","3653.0000",,,"4.4000","60.4401","3.7906","1.6576"
"359","23.5100","3607.0000",,,"4.4000","60.0583","3.7810","1.6618"
"360","23.5700","3583.0000",,,"4.4000","59.8582","3.7715","1.6659"
"361","23.6300","3663.0000",,,"4.4000","60.5227","3.7621","1.6701"
"362","23.6900","3685.0000",,,"4.4000","60.7042","3.7527","1.6743"
"363","23.7500","3610.0000",,,"4.4000","60.0833","3.7434","1.6785"
"364","23.8100","3627.0000",,,"4.4000","60.2246","3.7341","1.6827"
