"No.","Pos. [°2θ]","Intensity [Counts]","Icalc [cts]","Iback [cts]","CT [s]","ESD","D spacings","Q [1/Å]"
"29","5.2800","25554.0000",,,"3.5200","159.8562","16.7237","0.3757"
"30","5.3600","19421.0000",,,"3.5200","139.3592","16.4742","0.3814"
"31","5.4400","14125.0000",,,"3.5200","118.8486","16.2322","0.3871"
"32","5.5200","9886.0000",,,"3.5200","99.4284","15.9971","0.3928"
"33","5.6000","6934.0000",,,"3.5200","83.2706","15.7687","0.3985"
"34","5.6800","4776.0000",,,"3.5200","69.1086","15.5468","0.4041"
"35","5.7600","4020.0000",,,"3.5200","63.4035","15.3311","0.4098"
"36","5.8400","3828.0000",,,"3.5200","61.8708","15.1212","0.4155"
"37","5.9200","3911.0000",,,"3.5200","62.5380","14.9171","0.4212"
"38","6.0000","3792.0000",,,"3.5200","61.5792","14.7184","0.4269"
"39","6.0800","3854.0000",,,"3.5200","62.0806","14.5249","0.4326"
"40","6.1600","3666.0000",,,"3.5200","60.5475","14.3364","0.4383"
"41","6.2400","3700.0000",,,"3.5200","60.8276","14.1528","0.4440"
"42","6.3200","3689.0000",,,"3.5200","60.7371","13.9738","0.4496"
"43","6.4000","3631.0000",,,"3.5200","60.2578","13.7993","0.4553"
"44","6.4800","3698.0000",,,"3.5200","60.8112","13.6291","0.4610"
"45","6.5600","3658.0000",,,"3.5200","60.4814","13.4631","0.4667"
"46","6.6400","3686.0000",,,"3.5200","60.7124","13.3011","0.4724"
"47","6.7200","3646.0000",,,"3.5200","60.3821","13.1429","0.4781"
"48","6.8000","3680.0000",,,"3.5200","60.6630","12.9885","0.4838"
"49","6.8800","3659.0000",,,"3.5200","60.4897","12.8376","0.4894"
"50","6.9600","3708.0000",,,"3.5200","60.8933","12.6902","0.4951"
"51","7.0400","3647.0000",,,"3.5200","60.3904","12.5462","0.5008"
"52","7.1200","3615.0000",,,"3.5200","60.1249","12.4054","0.5065"
"53","7.2000","3526.0000",,,"3.5200","59.3801","12.2678","0.5122"
"54","7.2800","3517.0000",,,"3.5200","59.3043","12.1331","0.5179"
"55","7.3600","3405.0000",,,"3.5200","58.3524","12.0014","0.5235"
"56","7.4400","3593.0000",,,"3.5200","59.9416","11.8726","0.5292"
"57","7.5200","3393.0000",,,"3.5200","58.2495","11.7464","0.5349"
"58","7.6000","3496.0000",,,"3.5200","59.1270","11.6230","0.5406"
"59","7.6800","3431.0000",,,"3.5200","58.5747","11.5021","0.5463"
"60","7.7600","3361.0000",,,"3.5200","57.9741","11.3837","0.5519"
"61","7.8400","3450.0000",,,"3.5200","58.7367","11.2677","0.5576"
"62","7.9200","3308.0000",,,"3.5200","57.5152","11.1541","0.5633"
"63","8.0000","3369.0000",,,"3.5200","58.0431","11.0427","0.5690"
"64","8.0800","3195.0000",,,"3.5200","56.5243","10.9335","0.5747"
"65","8.1600","3173.0000",,,"3.5200","56.3294","10.8265","0.5804"
"66","8.2400","3328.0000",,,"3.5200","57.6888","10.7216","0.5860"
"67","8.3200","3265.0000",,,"3.5200","57.1402","10.6187","0.5917"
"68","8.4000","3172.0000",,,"3.5200","56.3205","10.5177","0.5974"
"69","8.4800","3229.0000",,,"3.5200","56.8243","10.4187","0.6031"
"70","8.5600","3148.0000",,,"3.5200","56.1070","10.3215","0.6087"
"71","8.6400","3048.0000",,,"3.5200","55.2087","10.2261","0.6144"
"72","8.7200","3067.0000",,,"3.5200","55.3805","10.1325","0.6201"
"73","8.8000","3173.0000",,,"3.5200","56.3294","10.0405","0.6258"
"74","8.8800","3095.0000",,,"3.5200","55.6327","9.9502","0.6315"
"75","8.9600","3003.0000",,,"3.5200","54.7996","9.8616","0.6371"
"76","9.0400","2965.0000",,,"3.5200","54.4518","9.7745","0.6428"
"77","9.1200","3024.0000",,,"3.5200","54.9909","9.6889","0.6485"
"78","9.2000","2941.0000",,,"3.5200","54.2310","9.6049","0.6542"
"79","9.2800","2963.0000",,,"3.5200","54.4334","9.5222","0.6598"
"80","9.3600","3035.0000",,,"3.5200","55.0908","9.4410","0.6655"
"81","9.4400","3008.0000",,,"3.5200","54.8452","9.3612","0.6712"
"82","9.5200","2953.0000",,,"3.5200","54.3415","9.2827","0.6769"
"83","9.6000","2819.0000",,,"3.5200","53.0943","9.2055","0.6825"
"84","9.6800","2933.0000",,,"3.5200","54.1572","9.1296","0.6882"
"85","9.7600","2776.0000",,,"3.5200","52.6878","9.0550","0.6939"
"86","9.8400","2874.0000",,,"3.5200","53.6097","8.9815","0.6996"
"87","9.9200","2891.0000",,,"3.5200","53.7680","8.9093","0.7052"
"88","10.0000","2841.0000",,,"3.5200","53.3010","8.8382","0.7109"
"89","10.0800","2860.0000",,,"3.5200","53.4790","8.7682","0.7166"
"90","10.1600","2891.0000",,,"3.5200","53.7680","8.6994","0.7223"
"91","10.2400","2691.0000",,,"3.5200","51.8748","8.6316","0.7279"
"92","10.3200","2959.0000",,,"3.5200","54.3967","8.5648","0.7336"
"93","10.4000","2832.0000",,,"3.5200","53.2165","8.4991","0.7393"
"94","10.4800","2924.0000",,,"3.5200","54.0740","8.4344","0.7449"
"95","10.5600","2905.0000",,,"3.5200","53.8981","8.3707","0.7506"
"96","10.6400","2986.0000",,,"3.5200","54.6443","8.3080","0.7563"
"97","10.7200","3074.0000",,,"3.5200","55.4437","8.2461","0.7620"
"98","10.8000","3196.0000",,,"3.5200","56.5332","8.1852","0.7676"
"99","10.8800","3102.0000",,,"3.5200","55.6956","8.1252","0.7733"
"100","10.9600","3198.0000",,,"3.5200","56.5509","8.0661","0.7790"
"101","11.0400","3178.0000",,,"3.5200","56.3738","8.0078","0.7846"
"102","11.1200","3237.0000",,,"3.5200","56.8946","7.9504","0.7903"
"103","11.2000","3126.0000",,,"3.5200","55.9106","7.8938","0.7960"
"104","11.2800","3237.0000",,,"3.5200","56.8946","7.8380","0.8016"
"105","11.3600","3230.0000",,,"3.5200","56.8331","7.7830","0.8073"
"106","11.4400","3338.0000",,,"3.5200","57.7754","7.7287","0.8130"
"107","11.5200","3225.0000",,,"3.5200","56.7891","7.6752","0.8186"
"108","11.6000","3188.0000",,,"3.5200","56.4624","7.6225","0.8243"
"109","11.6800","3179.0000",,,"3.5200","56.3826","7.5704","0.8300"
"110","11.7600","3114.0000",,,"3.5200","55.8032","7.5191","0.8356"
"111","11.8400","3008.0000",,,"3.5200","54.8452","7.4685","0.8413"
"112","11.9200","2867.0000",,,"3.5200","53.5444","7.4186","0.8470"
"113","12.0000","2816.0000",,,"3.5200","53.0660","7.3693","0.8526"
"114","12.0800","2756.0000",,,"3.5200","52.4976","7.3207","0.8583"
"115","12.1600","2530.0000",,,"3.5200","50.2991","7.2727","0.8639"
"116","12.2400","2610.0000",,,"3.5200","51.0882","7.2253","0.8696"
"117","12.3200","2677.0000",,,"3.5200","51.7397","7.1786","0.8753"
"118","12.4000","2650.0000",,,"3.5200","51.4782","7.1324","0.8809"
"119","12.4800","2711.0000",,,"3.5200","52.0673","7.0869","0.8866"
"120","12.5600","2840.0000",,,"3.5200","53.2917","7.0419","0.8923"
"121","12.6400","2707.0000",,,"3.5200","52.0288","6.9975","0.8979"
"122","12.7200","2755.0000",,,"3.5200","52.4881","6.9537","0.9036"
"123","12.8000","2804.0000",,,"3.5200","52.9528","6.9104","0.9092"
"124","12.8800","2895.0000",,,"3.5200","53.8052","6.8677","0.9149"
"125","12.9600","3279.0000",,,"3.5200","57.2626","6.8255","0.9205"
"126","13.0400","4117.0000",,,"3.5200","64.1639","6.7838","0.9262"
"127","13.1200","5610.0000",,,"3.5200","74.8999","6.7426","0.9319"
"128","13.2000","7409.0000",,,"3.5200","86.0755","6.7019","0.9375"
"129","13.2800","9410.0000",,,"3.5200","97.0052","6.6617","0.9432"
"130","13.3600","10031.0000",,,"3.5200","100.1549","6.6220","0.9488"
"131","13.4400","9920.0000",,,"3.5200","99.5992","6.5828","0.9545"
"132","13.5200","8432.0000",,,"3.5200","91.8259","6.5440","0.9601"
"133","13.6000","5976.0000",,,"3.5200","77.3046","6.5057","0.9658"
"134","13.6800","4055.0000",,,"3.5200","63.6789","6.4678","0.9715"
"135","13.7600","3065.0000",,,"3.5200","55.3624","6.4304","0.9771"
"136","13.8400","2623.0000",,,"3.5200","51.2152","6.3934","0.9828"
"137","13.9200","2525.0000",,,"3.5200","50.2494","6.3568","0.9884"
"138","14.0000","2537.0000",,,"3.5200","50.3686","6.3207","0.9941"
"139","14.0800","2596.0000",,,"3.5200","50.9510","6.2850","0.9997"
"140","14.1600","2567.0000",,,"3.5200","50.6656","6.2496","1.0054"
"141","14.2400","2568.0000",,,"3.5200","50.6754","6.2147","1.0110"
"142","14.3200","2530.0000",,,"3.5200","50.2991","6.1802","1.0167"
"143","14.4000","2558.0000",,,"3.5200","50.5767","6.1460","1.0223"
"144","14.4800","2621.0000",,,"3.5200","51.1957","6.1122","1.0280"
"145","14.5600","2470.0000",,,"3.5200","49.6991","6.0788","1.0336"
"146","14.6400","2554.0000",,,"3.5200","50.5371","6.0458","1.0393"
"147","14.7200","2646.0000",,,"3.5200","51.4393","6.0131","1.0449"
"148","14.8000","2596.0000",,,"3.5200","50.9510","5.9808","1.0506"
"149","14.8800","2568.0000",,,"3.5200","50.6754","5.9488","1.0562"
"150","14.9600","2593.0000",,,"3.5200","50.9215","5.9172","1.0619"
"151","15.0400","2654.0000",,,"3.5200","51.5170","5.8859","1.0675"
"152","15.1200","2644.0000",,,"3.5200","51.4198","5.8549","1.0731"
"153","15.2000","2783.0000",,,"3.5200","52.7541","5.8243","1.0788"
"154","15.2800","2593.0000",,,"3.5200","50.9215","5.7940","1.0844"
"155","15.3600","2778.0000",,,"3.5200","52.7067","5.7640","1.0901"
"156","15.4400","2675.0000",,,"3.5200","51.7204","5.7343","1.0957"
"157","15.5200","2662.0000",,,"3.5200","51.5946","5.7049","1.1014"
"158","15.6000","2594.0000",,,"3.5200","50.9313","5.6758","1.1070"
"159","15.6800","2668.0000",,,"3.5200","51.6527","5.6471","1.1126"
"160","15.7600","2640.0000",,,"3.5200","51.3809","5.6186","1.1183"
"161","15.8400","2476.0000",,,"3.5200","49.7594","5.5904","1.1239"
"162","15.9200","2558.0000",,,"3.5200","50.5767","5.5625","1.1296"
"163","16.0000","2661.0000",,,"3.5200","51.5849","5.5348","1.1352"
"164","16.0800","2653.0000",,,"3.5200","51.5073","5.5075","1.1408"
"165","16.1600","2643.0000",,,"3.5200","51.4101","5.4804","1.1465"
"166","16.2400","2671.0000",,,"3.5200","51.6817","5.4536","1.1521"
"167","16.3200","2684.0000",,,"3.5200","51.8073","5.4270","1.1578"
"168","16.4000","2742.0000",,,"3.5200","52.3641","5.4007","1.1634"
"169","16.4800","2798.0000",,,"3.5200","52.8961","5.3747","1.1690"
"170","16.5600","2685.0000",,,"3.5200","51.8170","5.3489","1.1747"
"171","16.6400","2635.0000",,,"3.5200","51.3323","5.3234","1.1803"
"172","16.7200","2665.0000",,,"3.5200","51.6236","5.2981","1.1859"
"173","16.8000","2608.0000",,,"3.5200","51.0686","5.2730","1.1916"
"174","16.8800","2671.0000",,,"3.5200","51.6817","5.2482","1.1972"
"175","16.9600","2714.0000",,,"3.5200","52.0961","5.2236","1.2028"
"176","17.0400","2750.0000",,,"3.5200","52.4404","5.1993","1.2085"
"177","17.1200","2749.0000",,,"3.5200","52.4309","5.1752","1.2141"
"178","17.2000","2817.0000",,,"3.5200","53.0754","5.1513","1.2197"
"179","17.2800","2686.0000",,,"3.5200","51.8266","5.1276","1.2254"
"180","17.3600","2634.0000",,,"3.5200","51.3225","5.1042","1.2310"
"181","17.4400","2686.0000",,,"3.5200","51.8266","5.0809","1.2366"
"182","17.5200","2837.0000",,,"3.5200","53.2635","5.0579","1.2422"
"183","17.6000","2786.0000",,,"3.5200","52.7826","5.0351","1.2479"
"184","17.6800","2862.0000",,,"3.5200","53.4977","5.0125","1.2535"
"185","17.7600","2824.0000",,,"3.5200","53.1413","4.9901","1.2591"
"186","17.8400","2726.0000",,,"3.5200","52.2111","4.9679","1.2648"
"187","17.9200","2674.0000",,,"3.5200","51.7107","4.9459","1.2704"
"188","18.0000","2870.0000",,,"3.5200","53.5724","4.9241","1.2760"
"189","18.0800","2905.0000",,,"3.5200","53.8981","4.9025","1.2816"
"190","18.1600","2863.0000",,,"3.5200","53.5070","4.8811","1.2873"
"191","18.2400","2724.0000",,,"3.5200","52.1920","4.8598","1.2929"
"192","18.3200","2920.0000",,,"3.5200","54.0370","4.8388","1.2985"
"193","18.4000","2855.0000",,,"3.5200","53.4322","4.8179","1.3041"
"194","18.4800","2862.0000",,,"3.5200","53.4977","4.7973","1.3097"
"195","18.5600","2878.0000",,,"3.5200","53.6470","4.7768","1.3154"
"196","18.6400","2870.0000",,,"3.5200","53.5724","4.7565","1.3210"
"197","18.7200","2938.0000",,,"3.5200","54.2033","4.7363","1.3266"
"198","18.8000","2896.0000",,,"3.5200","53.8145","4.7163","1.3322"
"199","18.8800","2864.0000",,,"3.5200","53.5164","4.6965","1.3378"
"200","18.9600","2829.0000",,,"3.5200","53.1883","4.6769","1.3435"
"201","19.0400","2981.0000",,,"3.5200","54.5985","4.6574","1.3491"
"202","19.1200","2969.0000",,,"3.5200","54.4885","4.6381","1.3547"
"203","19.2000","2804.0000",,,"3.5200","52.9528","4.6190","1.3603"
"204","19.2800","2930.0000",,,"3.5200","54.1295","4.6000","1.3659"
"205","19.3600","2868.0000",,,"3.5200","53.5537","4.5812","1.3715"
"206","19.4400","2972.0000",,,"3.5200","54.5161","4.5625","1.3771"
"207","19.5200","2922.0000",,,"3.5200","54.0555","4.5440","1.3828"
"208","19.6000","2888.0000",,,"3.5200","53.7401","4.5256","1.3884"
"209","19.6800","2914.0000",,,"3.5200","53.9815","4.5074","1.3940"
"210","19.7600","2976.0000",,,"3.5200","54.5527","4.4893","1.3996"
"211","19.8400","2991.0000",,,"3.5200","54.6900","4.4714","1.4052"
"212","19.9200","3077.0000",,,"3.5200","55.4707","4.4536","1.4108"
"213","20.0000","2929.0000",,,"3.5200","54.1202","4.4360","1.4164"
"214","20.0800","2905.0000",,,"3.5200","53.8981","4.4185","1.4220"
"215","20.1600","2926.0000",,,"3.5200","54.0925","4.4011","1.4276"
"216","20.2400","2877.0000",,,"3.5200","53.6377","4.3839","1.4332"
"217","20.3200","2946.0000",,,"3.5200","54.2771","4.3668","1.4388"
"218","20.4000","3028.0000",,,"3.5200","55.0273","4.3499","1.4444"
"219","20.4800","3060.0000",,,"3.5200","55.3173","4.3331","1.4501"
"220","20.5600","3003.0000",,,"3.5200","54.7996","4.3164","1.4557"
"221","20.6400","3074.0000",,,"3.5200","55.4437","4.2998","1.4613"
"222","20.7200","2978.0000",,,"3.5200","54.5711","4.2834","1.4669"
"223","20.8000","2946.0000",,,"3.5200","54.2771","4.2671","1.4725"
"224","20.8800","2978.0000",,,"3.5200","54.5711","4.2510","1.4781"
"225","20.9600","3050.0000",,,"3.5200","55.2268","4.2349","1.4837"
"226","21.0400","2955.0000",,,"3.5200","54.3599","4.2190","1.4893"
"227","21.1200","2932.0000",,,"3.5200","54.1479","4.2032","1.4949"
"228","21.2000","2878.0000",,,"3.5200","53.6470","4.1875","1.5005"
"229","21.2800","2992.0000",,,"3.5200","54.6992","4.1720","1.5061"
"230","21.3600","2995.0000",,,"3.5200","54.7266","4.1565","1.5117"
"231","21.4400","2947.0000",,,"3.5200","54.2863","4.1412","1.5172"
"232","21.5200","3018.0000",,,"3.5200","54.9363","4.1260","1.5228"
"233","21.6000","2898.0000",,,"3.5200","53.8331","4.1109","1.5284"
"234","21.6800","2889.0000",,,"3.5200","53.7494","4.0959","1.5340"
"235","21.7600","2995.0000",,,"3.5200","54.7266","4.0810","1.5396"
"236","21.8400","3027.0000",,,"3.5200","55.0182","4.0662","1.5452"
"237","21.9200","2951.0000",,,"3.5200","54.3231","4.0516","1.5508"
"238","22.0000","2959.0000",,,"3.5200","54.3967","4.0370","1.5564"
"239","22.0800","2933.0000",,,"3.5200","54.1572","4.0226","1.5620"
"240","22.1600","2887.0000",,,"3.5200","53.7308","4.0082","1.5676"
"241","22.2400","2915.0000",,,"3.5200","53.9907","3.9940","1.5732"
"242","22.3200","2969.0000",,,"3.5200","54.4885","3.9799","1.5787"
"243","22.4000","2927.0000",,,"3.5200","54.1018","3.9658","1.5843"
"244","22.4800","2780.0000",,,"3.5200","52.7257","3.9519","1.5899"
"245","22.5600","2793.0000",,,"3.5200","52.8488","3.9381","1.5955"
"246","22.6400","2920.0000",,,"3.5200","54.0370","3.9243","1.6011"
"247","22.7200","2744.0000",,,"3.5200","52.3832","3.9107","1.6067"
"248","22.8000","2898.0000",,,"3.5200","53.8331","3.8971","1.6123"
"249","22.8800","2805.0000",,,"3.5200","52.9623","3.8837","1.6178"
"250","22.9600","2820.0000",,,"3.5200","53.1037","3.8703","1.6234"
"251","23.0400","2873.0000",,,"3.5200","53.6004","3.8571","1.6290"
"252","23.1200","2845.0000",,,"3.5200","53.3385","3.8439","1.6346"
"253","23.2000","2824.0000",,,"3.5200","53.1413","3.8308","1.6402"
"254","23.2800","2861.0000",,,"3.5200","53.4883","3.8179","1.6457"
"255","23.3600","2781.0000",,,"3.5200","52.7352","3.8050","1.6513"
"256","23.4400","2741.0000",,,"3.5200","52.3546","3.7922","1.6569"
"257","23.5200","2821.0000",,,"3.5200","53.1131","3.7794","1.6625"
"258","23.6000","2780.0000",,,"3.5200","52.7257","3.7668","1.6680"
"259","23.6800","2759.0000",,,"3.5200","52.5262","3.7543","1.6736"
"260","23.7600","2818.0000",,,"3.5200","53.0848","3.7418","1.6792"
"261","23.8400","2822.0000",,,"3.5200","53.1225","3.7294","1.6848"
"262","23.9200","2792.0000",,,"3.5200","52.8394","3.7171","1.6903"
"263","24.0000","2689.0000",,,"3.5200","51.8556","3.7049","1.6959"
"264","24.0800","2752.0000",,,"3.5200","52.4595","3.6928","1.7015"
"265","24.1600","2767.0000",,,"3.5200","52.6023","3.6808","1.7070"
"266","24.2400","2647.0000",,,"3.5200","51.4490","3.6688","1.7126"
"267","24.3200","2628.0000",,,"3.5200","51.2640","3.6569","1.7182"
"268","24.4000","2605.0000",,,"3.5200","51.0392","3.6451","1.7237"
"269","24.4800","2685.0000",,,"3.5200","51.8170","3.6334","1.7293"
"270","24.5600","2593.0000",,,"3.5200","50.9215","3.6217","1.7349"
"271","24.6400","2733.0000",,,"3.5200","52.2781","3.6101","1.7404"
"272","24.7200","2592.0000",,,"3.5200","50.9117","3.5986","1.7460"
"273","24.8000","2590.0000",,,"3.5200","50.8920","3.5872","1.7516"
"274","24.8800","2604.0000",,,"3.5200","51.0294","3.5758","1.7571"
"275","24.9600","2516.0000",,,"3.5200","50.1597","3.5646","1.7627"
"276","25.0400","2616.0000",,,"3.5200","51.1468","3.5534","1.7682"
"277","25.1200","2507.0000",,,"3.5200","50.0700","3.5422","1.7738"
"278","25.2000","2579.0000",,,"3.5200","50.7839","3.5312","1.7794"
"279","25.2800","2492.0000",,,"3.5200","49.9199","3.5202","1.7849"
"280","25.3600","2429.0000",,,"3.5200","49.2849","3.5092","1.7905"
"281","25.4400","2452.0000",,,"3.5200","49.5177","3.4984","1.7960"
"282","25.5200","2501.0000",,,"3.5200","50.0100","3.4876","1.8016"
"283","25.6000","2545.0000",,,"3.5200","50.4480","3.4769","1.8071"
"284","25.6800","2443.0000",,,"3.5200","49.4267","3.4662","1.8127"
"285","25.7600","2367.0000",,,"3.5200","48.6518","3.4557","1.8182"
"286","25.8400","2324.0000",,,"3.5200","48.2079","3.4451","1.8238"
"287","25.9200","2423.0000",,,"3.5200","49.2240","3.4347","1.8293"
"288","26.0000","2353.0000",,,"3.5200","48.5077","3.4243","1.8349"
"289","26.0800","2357.0000",,,"3.5200","48.5489","3.4140","1.8404"
"290","26.1600","2319.0000",,,"3.5200","48.1560","3.4037","1.8460"
"291","26.2400","2431.0000",,,"3.5200","49.3052","3.3935","1.8515"
"292","26.3200","2328.0000",,,"3.5200","48.2494","3.3834","1.8571"
"293","26.4000","2281.0000",,,"3.5200","47.7598","3.3733","1.8626"
"294","26.4800","2309.0000",,,"3.5200","48.0521","3.3633","1.8682"
"295","26.5600","2245.0000",,,"3.5200","47.3814","3.3534","1.8737"
"296","26.6400","2332.0000",,,"3.5200","48.2908","3.3435","1.8792"
"297","26.7200","2285.0000",,,"3.5200","47.8017","3.3336","1.8848"
"298","26.8000","2327.0000",,,"3.5200","48.2390","3.3239","1.8903"
"299","26.8800","2292.0000",,,"3.5200","47.8748","3.3142","1.8959"
"300","26.9600","2258.0000",,,"3.5200","47.5184","3.3045","1.9014"
"301","27.0400","2341.0000",,,"3.5200","48.3839","3.2949","1.9069"
"302","27.1200","2276.0000",,,"3.5200","47.7074","3.2854","1.9125"
"303","27.2000","2262.0000",,,"3.5200","47.5605","3.2759","1.9180"
"304","27.2800","2180.0000",,,"3.5200","46.6905","3.2665","1.9235"
"305","27.3600","2126.0000",,,"3.5200","46.1086","3.2571","1.9291"
"306","27.4400","2146.0000",,,"3.5200","46.3249","3.2478","1.9346"
"307","27.5200","2140.0000",,,"3.5200","46.2601","3.2385","1.9401"
"308","27.6000","2189.0000",,,"3.5200","46.7868","3.2293","1.9457"
"309","27.6800","2159.0000",,,"3.5200","46.4650","3.2202","1.9512"
"310","27.7600","2188.0000",,,"3.5200","46.7761","3.2111","1.9567"
"311","27.8400","2072.0000",,,"3.5200","45.5192","3.2020","1.9623"
"312","27.9200","2185.0000",,,"3.5200","46.7440","3.1930","1.9678"
"313","28.0000","2190.0000",,,"3.5200","46.7974","3.1841","1.9733"
"314","28.0800","2164.0000",,,"3.5200","46.5188","3.1752","1.9788"
"315","28.1600","2117.0000",,,"3.5200","46.0109","3.1664","1.9844"
"316","28.2400","2201.0000",,,"3.5200","46.9148","3.1576","1.9899"
"317","28.3200","2037.0000",,,"3.5200","45.1331","3.1488","1.9954"
"318","28.4000","2064.0000",,,"3.5200","45.4313","3.1401","2.0009"
"319","28.4800","2115.0000",,,"3.5200","45.9891","3.1315","2.0064"
"320","28.5600","2125.0000",,,"3.5200","46.0977","3.1229","2.0120"
"321","28.6400","2014.0000",,,"3.5200","44.8776","3.1144","2.0175"
"322","28.7200","2004.0000",,,"3.5200","44.7661","3.1059","2.0230"
"323","28.8000","2000.0000",,,"3.5200","44.7214","3.0974","2.0285"
"324","28.8800","2015.0000",,,"3.5200","44.8888","3.0890","2.0340"
"325","28.9600","2044.0000",,,"3.5200","45.2106","3.0807","2.0395"
"326","29.0400","2035.0000",,,"3.5200","45.1110","3.0724","2.0451"
"327","29.1200","2041.0000",,,"3.5200","45.1774","3.0641","2.0506"
"328","29.2000","1933.0000",,,"3.5200","43.9659","3.0559","2.0561"
"329","29.2800","1946.0000",,,"3.5200","44.1135","3.0477","2.0616"
"330","29.3600","1974.0000",,,"3.5200","44.4297","3.0396","2.0671"
"331","29.4400","1963.0000",,,"3.5200","44.3058","3.0315","2.0726"
"332","29.5200","1868.0000",,,"3.5200","43.2204","3.0235","2.0781"
"333","29.6000","1985.0000",,,"3.5200","44.5533","3.0155","2.0836"
"334","29.6800","1846.0000",,,"3.5200","42.9651","3.0076","2.0891"
"335","29.7600","2013.0000",,,"3.5200","44.8665","2.9997","2.0946"
"336","29.8400","2005.0000",,,"3.5200","44.7772","2.9918","2.1001"
"337","29.9200","1982.0000",,,"3.5200","44.5197","2.9840","2.1056"
"338","30.0000","1924.0000",,,"3.5200","43.8634","2.9762","2.1111"
"339","30.0800","1970.0000",,,"3.5200","44.3847","2.9685","2.1166"
"340","30.1600","1979.0000",,,"3.5200","44.4860","2.9608","2.1221"
"341","30.2400","1822.0000",,,"3.5200","42.6849","2.9531","2.1276"
"342","30.3200","1949.0000",,,"3.5200","44.1475","2.9455","2.1331"
"343","30.4000","1917.0000",,,"3.5200","43.7836","2.9380","2.1386"
"344","30.4800","1855.0000",,,"3.5200","43.0697","2.9304","2.1441"
"345","30.5600","1840.0000",,,"3.5200","42.8952","2.9229","2.1496"
"346","30.6400","1845.0000",,,"3.5200","42.9535","2.9155","2.1551"
"347","30.7200","1952.0000",,,"3.5200","44.1814","2.9081","2.1606"
"348","30.8000","1887.0000",,,"3.5200","43.4396","2.9007","2.1661"
"349","30.8800","2007.0000",,,"3.5200","44.7996","2.8934","2.1716"
"350","30.9600","1936.0000",,,"3.5200","44.0000","2.8861","2.1771"
"351","31.0400","2037.0000",,,"3.5200","45.1331","2.8788","2.1826"
"352","31.1200","2109.0000",,,"3.5200","45.9239","2.8716","2.1880"
"353","31.2000","2173.0000",,,"3.5200","46.6154","2.8644","2.1935"
"354","31.2800","2173.0000",,,"3.5200","46.6154","2.8573","2.1990"
"355","31.3600","2122.0000",,,"3.5200","46.0652","2.8502","2.2045"
"356","31.4400","1971.0000",,,"3.5200","44.3959","2.8431","2.2100"
"357","31.5200","1938.0000",,,"3.5200","44.0227","2.8361","2.2155"
"358","31.6000","1870.0000",,,"3.5200","43.2435","2.8291","2.2209"
"359","31.6800","1784.0000",,,"3.5200","42.2374","2.8221","2.2264"
"360","31.7600","1811.0000",,,"3.5200","42.5558","2.8152","2.2319"
"361","31.8400","1749.0000",,,"3.5200","41.8210","2.8083","2.2374"
"362","31.9200","1705.0000",,,"3.5200","41.2916","2.8014","2.2428"
"363","32.0000","1783.0000",,,"3.5200","42.2256","2.7946","2.2483"
"364","32.0800","1852.0000",,,"3.5200","43.0349","2.7878","2.2538"
