"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","17.0400","1.2085",,,"40.2616","5.1993","3.5200","1621.0000"
"2","17.1200","1.2141",,,"41.2189","5.1752","3.5200","1699.0000"
"3","17.2000","1.2197",,,"40.9756","5.1513","3.5200","1679.0000"
"4","17.2800","1.2254",,,"40.0625","5.1276","3.5200","1605.0000"
"5","17.3600","1.2310",,,"39.6989","5.1042","3.5200","1576.0000"
"6","17.4400","1.2366",,,"40.1746","5.0809","3.5200","1614.0000"
"7","17.5200","1.2422",,,"39.2046","5.0579","3.5200","1537.0000"
"8","17.6000","1.2479",,,"40.7554","5.0351","3.5200","1661.0000"
"9","17.6800","1.2535",,,"38.8587","5.0125","3.5200","1510.0000"
"10","17.7600","1.2591",,,"41.0366","4.9901","3.5200","1684.0000"
"11","17.8400","1.2648",,,"40.7676","4.9679","3.5200","1662.0000"
"12","17.9200","1.2704",,,"40.6694","4.9459","3.5200","1654.0000"
"13","18.0000","1.2760",,,"40.6694","4.9241","3.5200","1654.0000"
"14","18.0800","1.2816",,,"37.8946","4.9025","3.5200","1436.0000"
"15","18.1600","1.2873",,,"39.7366","4.8811","3.5200","1579.0000"
"16","18.2400","1.2929",,,"39.1791","4.8598","3.5200","1535.0000"
"17","18.3200","1.2985",,,"40.7676","4.8388","3.5200","1662.0000"
"18","18.4000","1.3041",,,"40.2368","4.8179","3.5200","1619.0000"
"19","18.4800","1.3097",,,"39.5474","4.7973","3.5200","1564.0000"
"20","18.5600","1.3154",,,"40.4599","4.7768","3.5200","1637.0000"
"21","18.6400","1.3210",,,"40.5709","4.7565","3.5200","1646.0000"
"22","18.7200","1.3266",,,"38.6652","4.7363","3.5200","1495.0000"
"23","18.8000","1.3322",,,"40.8044","4.7163","3.5200","1665.0000"
"24","18.8800","1.3378",,,"39.5095","4.6965","3.5200","1561.0000"
"25","18.9600","1.3435",,,"41.3038","4.6769","3.5200","1706.0000"
"26","19.0400","1.3491",,,"39.0128","4.6574","3.5200","1522.0000"
"27","19.1200","1.3547",,,"40.1871","4.6381","3.5200","1615.0000"
"28","19.2000","1.3603",,,"39.9375","4.6190","3.5200","1595.0000"
"29","19.2800","1.3659",,,"39.6737","4.6000","3.5200","1574.0000"
"30","19.3600","1.3715",,,"40.2989","4.5812","3.5200","1624.0000"
"31","19.4400","1.3771",,,"39.4335","4.5625","3.5200","1555.0000"
"32","19.5200","1.3828",,,"38.2492","4.5440","3.5200","1463.0000"
"33","19.6000","1.3884",,,"41.4005","4.5256","3.5200","1714.0000"
"34","19.6800","1.3940",,,"41.5211","4.5074","3.5200","1724.0000"
"35","19.7600","1.3996",,,"38.9102","4.4893","3.5200","1514.0000"
