"No.","Pos. [°2θ]","Intensity [Counts]","Icalc [cts]","Iback [cts]","CT [s]","ESD","D spacings","Q [1/Å]"
"1","0.0400","4354713.0000",,,"3.5200","2086.7949","2206.7441","0.0028"
"2","0.1200","2655153.0000",,,"3.5200","1629.4640","735.5815","0.0085"
"3","0.2000","1362493.0000",,,"3.5200","1167.2588","441.3490","0.0142"
"4","0.2800","604254.0000",,,"3.5200","777.3378","315.2495","0.0199"
"5","0.3600","302930.0000",,,"3.5200","550.3908","245.1942","0.0256"
"6","0.4400","227087.0000",,,"3.5200","476.5365","200.6136","0.0313"
"7","0.5200","176414.0000",,,"3.5200","420.0167","169.7501","0.0370"
"8","0.6000","148898.0000",,,"3.5200","385.8730","147.1169","0.0427"
"9","0.6800","131562.0000",,,"3.5200","362.7148","129.8092","0.0484"
"10","0.7600","123250.0000",,,"3.5200","351.0698","116.1453","0.0541"
"11","0.8400","120626.0000",,,"3.5200","347.3125","105.0840","0.0598"
"12","0.9200","117944.0000",,,"3.5200","343.4298","95.9464","0.0655"
"13","1.0000","119485.0000",,,"3.5200","345.6660","88.2709","0.0712"
"14","1.0800","120423.0000",,,"3.5200","347.0202","81.7325","0.0769"
"15","1.1600","120164.0000",,,"3.5200","346.6468","76.0959","0.0826"
"16","1.2400","119865.0000",,,"3.5200","346.2153","71.1867","0.0883"
"17","1.3200","125553.0000",,,"3.5200","354.3346","66.8725","0.0940"
"18","1.4000","128661.0000",,,"3.5200","358.6935","63.0514","0.0997"
"19","1.4800","130685.0000",,,"3.5200","361.5038","59.6434","0.1053"
"20","1.5600","130767.0000",,,"3.5200","361.6172","56.5849","0.1110"
"21","1.6400","130616.0000",,,"3.5200","361.4084","53.8249","0.1167"
"22","1.7200","132080.0000",,,"3.5200","363.4281","51.3216","0.1224"
"23","1.8000","130724.0000",,,"3.5200","361.5577","49.0408","0.1281"
"24","1.8800","127458.0000",,,"3.5200","357.0126","46.9541","0.1338"
"25","1.9600","125942.0000",,,"3.5200","354.8831","45.0378","0.1395"
"26","2.0400","122037.0000",,,"3.5200","349.3379","43.2718","0.1452"
"27","2.1200","110116.0000",,,"3.5200","331.8373","41.6391","0.1509"
"28","2.2000","88658.0000",,,"3.5200","297.7549","40.1251","0.1566"
"29","2.2800","64558.0000",,,"3.5200","254.0827","38.7174","0.1623"
"30","2.3600","46857.0000",,,"3.5200","216.4648","37.4051","0.1680"
"31","2.4400","35763.0000",,,"3.5200","189.1111","36.1789","0.1737"
"32","2.5200","28291.0000",,,"3.5200","168.1993","35.0305","0.1794"
"33","2.6000","25339.0000",,,"3.5200","159.1823","33.9528","0.1851"
"34","2.6800","22782.0000",,,"3.5200","150.9371","32.9395","0.1907"
"35","2.7600","20701.0000",,,"3.5200","143.8784","31.9849","0.1964"
"36","2.8400","19308.0000",,,"3.5200","138.9532","31.0841","0.2021"
"37","2.9200","19142.0000",,,"3.5200","138.3546","30.2326","0.2078"
"38","3.0000","18579.0000",,,"3.5200","136.3048","29.4266","0.2135"
"39","3.0800","17947.0000",,,"3.5200","133.9664","28.6625","0.2192"
"40","3.1600","18230.0000",,,"3.5200","135.0185","27.9370","0.2249"
"41","3.2400","17687.0000",,,"3.5200","132.9925","27.2474","0.2306"
"42","3.3200","17665.0000",,,"3.5200","132.9097","26.5910","0.2363"
"43","3.4000","17436.0000",,,"3.5200","132.0454","25.9655","0.2420"
"44","3.4800","17132.0000",,,"3.5200","130.8893","25.3688","0.2477"
"45","3.5600","16809.0000",,,"3.5200","129.6495","24.7989","0.2534"
"46","3.6400","17211.0000",,,"3.5200","131.1907","24.2540","0.2591"
"47","3.7200","16959.0000",,,"3.5200","130.2267","23.7326","0.2647"
"48","3.8000","17376.0000",,,"3.5200","131.8181","23.2331","0.2704"
"49","3.8800","17770.0000",,,"3.5200","133.3042","22.7543","0.2761"
"50","3.9600","17661.0000",,,"3.5200","132.8947","22.2948","0.2818"
"51","4.0400","17232.0000",,,"3.5200","131.2707","21.8535","0.2875"
"52","4.1200","17288.0000",,,"3.5200","131.4838","21.4293","0.2932"
"53","4.2000","16354.0000",,,"3.5200","127.8828","21.0213","0.2989"
"54","4.2800","14975.0000",,,"3.5200","122.3724","20.6286","0.3046"
"55","4.3600","13644.0000",,,"3.5200","116.8075","20.2502","0.3103"
"56","4.4400","13600.0000",,,"3.5200","116.6190","19.8856","0.3160"
"57","4.5200","13493.0000",,,"3.5200","116.1594","19.5338","0.3217"
"58","4.6000","13046.0000",,,"3.5200","114.2191","19.1942","0.3273"
"59","4.6800","11915.0000",,,"3.5200","109.1559","18.8663","0.3330"
"60","4.7600","11013.0000",,,"3.5200","104.9428","18.5494","0.3387"
"61","4.8400","10104.0000",,,"3.5200","100.5187","18.2430","0.3444"
"62","4.9200","9415.0000",,,"3.5200","97.0309","17.9465","0.3501"
"63","5.0000","8154.0000",,,"3.5200","90.2995","17.6596","0.3558"
"64","5.0800","6572.0000",,,"3.5200","81.0679","17.3816","0.3615"
"65","5.1600","5215.0000",,,"3.5200","72.2150","17.1123","0.3672"
"66","5.2400","4033.0000",,,"3.5200","63.5059","16.8512","0.3729"
"67","5.3200","2803.0000",,,"3.5200","52.9434","16.5980","0.3786"
"68","5.4000","1584.0000",,,"3.5200","39.7995","16.3523","0.3842"
"69","5.4800","962.0000",,,"3.5200","31.0161","16.1138","0.3899"
"70","5.5600","940.0000",,,"3.5200","30.6594","15.8821","0.3956"
"71","5.6400","966.0000",,,"3.5200","31.0805","15.6570","0.4013"
"72","5.7200","916.0000",,,"3.5200","30.2655","15.4382","0.4070"
"73","5.8000","915.0000",,,"3.5200","30.2490","15.2254","0.4127"
"74","5.8800","918.0000",,,"3.5200","30.2985","15.0185","0.4184"
"75","5.9600","900.0000",,,"3.5200","30.0000","14.8170","0.4241"
"76","6.0400","899.0000",,,"3.5200","29.9833","14.6210","0.4297"
"77","6.1200","897.0000",,,"3.5200","29.9500","14.4300","0.4354"
"78","6.2000","888.0000",,,"3.5200","29.7993","14.2440","0.4411"
"79","6.2800","867.0000",,,"3.5200","29.4449","14.0627","0.4468"
"80","6.3600","817.0000",,,"3.5200","28.5832","13.8860","0.4525"
"81","6.4400","831.0000",,,"3.5200","28.8271","13.7137","0.4582"
"82","6.5200","842.0000",,,"3.5200","29.0172","13.5456","0.4639"
"83","6.6000","836.0000",,,"3.5200","28.9137","13.3816","0.4695"
"84","6.6800","868.0000",,,"3.5200","29.4618","13.2215","0.4752"
"85","6.7600","834.0000",,,"3.5200","28.8791","13.0652","0.4809"
"86","6.8400","795.0000",,,"3.5200","28.1957","12.9126","0.4866"
"87","6.9200","798.0000",,,"3.5200","28.2489","12.7635","0.4923"
"88","7.0000","739.0000",,,"3.5200","27.1846","12.6178","0.4980"
"89","7.0800","756.0000",,,"3.5200","27.4955","12.4754","0.5036"
"90","7.1600","797.0000",,,"3.5200","28.2312","12.3362","0.5093"
"91","7.2400","799.0000",,,"3.5200","28.2666","12.2001","0.5150"
"92","7.3200","809.0000",,,"3.5200","28.4429","12.0669","0.5207"
"93","7.4000","793.0000",,,"3.5200","28.1603","11.9366","0.5264"
"94","7.4800","741.0000",,,"3.5200","27.2213","11.8092","0.5321"
"95","7.5600","743.0000",,,"3.5200","27.2580","11.6844","0.5377"
"96","7.6400","724.0000",,,"3.5200","26.9072","11.5622","0.5434"
"97","7.7200","722.0000",,,"3.5200","26.8701","11.4426","0.5491"
"98","7.8000","759.0000",,,"3.5200","27.5500","11.3254","0.5548"
"99","7.8800","755.0000",,,"3.5200","27.4773","11.2106","0.5605"
"100","7.9600","679.0000",,,"3.5200","26.0576","11.0981","0.5662"
"101","8.0400","699.0000",,,"3.5200","26.4386","10.9878","0.5718"
"102","8.1200","733.0000",,,"3.5200","27.0740","10.8798","0.5775"
"103","8.2000","699.0000",,,"3.5200","26.4386","10.7738","0.5832"
"104","8.2800","722.0000",,,"3.5200","26.8701","10.6699","0.5889"
"105","8.3600","708.0000",,,"3.5200","26.6083","10.5680","0.5946"
"106","8.4400","686.0000",,,"3.5200","26.1916","10.4680","0.6002"
"107","8.5200","654.0000",,,"3.5200","25.5734","10.3699","0.6059"
"108","8.6000","649.0000",,,"3.5200","25.4755","10.2736","0.6116"
"109","8.6800","637.0000",,,"3.5200","25.2389","10.1791","0.6173"
"110","8.7600","609.0000",,,"3.5200","24.6779","10.0863","0.6229"
"111","8.8400","660.0000",,,"3.5200","25.6905","9.9952","0.6286"
"112","8.9200","637.0000",,,"3.5200","25.2389","9.9057","0.6343"
"113","9.0000","598.0000",,,"3.5200","24.4540","9.8178","0.6400"
"114","9.0800","677.0000",,,"3.5200","26.0192","9.7315","0.6457"
"115","9.1600","597.0000",,,"3.5200","24.4336","9.6467","0.6513"
"116","9.2400","645.0000",,,"3.5200","25.3969","9.5634","0.6570"
"117","9.3200","612.0000",,,"3.5200","24.7386","9.4815","0.6627"
"118","9.4000","621.0000",,,"3.5200","24.9199","9.4009","0.6684"
"119","9.4800","609.0000",,,"3.5200","24.6779","9.3218","0.6740"
"120","9.5600","617.0000",,,"3.5200","24.8395","9.2440","0.6797"
"121","9.6400","645.0000",,,"3.5200","25.3969","9.1674","0.6854"
"122","9.7200","626.0000",,,"3.5200","25.0200","9.0922","0.6911"
"123","9.8000","660.0000",,,"3.5200","25.6905","9.0181","0.6967"
"124","9.8800","597.0000",,,"3.5200","24.4336","8.9453","0.7024"
"125","9.9600","613.0000",,,"3.5200","24.7588","8.8736","0.7081"
"126","10.0400","560.0000",,,"3.5200","23.6643","8.8031","0.7137"
"127","10.1200","578.0000",,,"3.5200","24.0416","8.7337","0.7194"
"128","10.2000","586.0000",,,"3.5200","24.2074","8.6653","0.7251"
"129","10.2800","564.0000",,,"3.5200","23.7487","8.5981","0.7308"
"130","10.3600","578.0000",,,"3.5200","24.0416","8.5319","0.7364"
"131","10.4400","616.0000",,,"3.5200","24.8193","8.4667","0.7421"
"132","10.5200","628.0000",,,"3.5200","25.0599","8.4025","0.7478"
"133","10.6000","561.0000",,,"3.5200","23.6854","8.3392","0.7534"
"134","10.6800","602.0000",,,"3.5200","24.5357","8.2769","0.7591"
"135","10.7600","566.0000",,,"3.5200","23.7908","8.2156","0.7648"
"136","10.8400","575.0000",,,"3.5200","23.9792","8.1551","0.7705"
"137","10.9200","584.0000",,,"3.5200","24.1661","8.0956","0.7761"
"138","11.0000","544.0000",,,"3.5200","23.3238","8.0369","0.7818"
"139","11.0800","578.0000",,,"3.5200","24.0416","7.9790","0.7875"
"140","11.1600","587.0000",,,"3.5200","24.2281","7.9220","0.7931"
"141","11.2400","575.0000",,,"3.5200","23.9792","7.8658","0.7988"
"142","11.3200","551.0000",,,"3.5200","23.4734","7.8104","0.8045"
"143","11.4000","550.0000",,,"3.5200","23.4521","7.7557","0.8101"
"144","11.4800","568.0000",,,"3.5200","23.8328","7.7019","0.8158"
"145","11.5600","555.0000",,,"3.5200","23.5584","7.6488","0.8215"
"146","11.6400","524.0000",,,"3.5200","22.8910","7.5964","0.8271"
"147","11.7200","558.0000",,,"3.5200","23.6220","7.5447","0.8328"
"148","11.8000","516.0000",,,"3.5200","22.7156","7.4937","0.8385"
"149","11.8800","574.0000",,,"3.5200","23.9583","7.4434","0.8441"
"150","11.9600","608.0000",,,"3.5200","24.6577","7.3938","0.8498"
"151","12.0400","537.0000",,,"3.5200","23.1733","7.3449","0.8555"
"152","12.1200","535.0000",,,"3.5200","23.1301","7.2966","0.8611"
"153","12.2000","580.0000",,,"3.5200","24.0832","7.2489","0.8668"
"154","12.2800","542.0000",,,"3.5200","23.2809","7.2019","0.8724"
"155","12.3600","570.0000",,,"3.5200","23.8747","7.1554","0.8781"
"156","12.4400","517.0000",,,"3.5200","22.7376","7.1096","0.8838"
"157","12.5200","522.0000",,,"3.5200","22.8473","7.0643","0.8894"
"158","12.6000","564.0000",,,"3.5200","23.7487","7.0197","0.8951"
"159","12.6800","524.0000",,,"3.5200","22.8910","6.9756","0.9007"
"160","12.7600","541.0000",,,"3.5200","23.2594","6.9320","0.9064"
"161","12.8400","527.0000",,,"3.5200","22.9565","6.8890","0.9121"
"162","12.9200","580.0000",,,"3.5200","24.0832","6.8465","0.9177"
"163","13.0000","556.0000",,,"3.5200","23.5797","6.8046","0.9234"
"164","13.0800","536.0000",,,"3.5200","23.1517","6.7631","0.9290"
"165","13.1600","579.0000",,,"3.5200","24.0624","6.7222","0.9347"
"166","13.2400","563.0000",,,"3.5200","23.7276","6.6818","0.9403"
"167","13.3200","563.0000",,,"3.5200","23.7276","6.6418","0.9460"
"168","13.4000","572.0000",,,"3.5200","23.9165","6.6023","0.9517"
"169","13.4800","541.0000",,,"3.5200","23.2594","6.5633","0.9573"
"170","13.5600","579.0000",,,"3.5200","24.0624","6.5248","0.9630"
"171","13.6400","561.0000",,,"3.5200","23.6854","6.4867","0.9686"
"172","13.7200","547.0000",,,"3.5200","23.3880","6.4491","0.9743"
"173","13.8000","553.0000",,,"3.5200","23.5160","6.4118","0.9799"
"174","13.8800","570.0000",,,"3.5200","23.8747","6.3751","0.9856"
"175","13.9600","535.0000",,,"3.5200","23.1301","6.3387","0.9912"
"176","14.0400","579.0000",,,"3.5200","24.0624","6.3028","0.9969"
"177","14.1200","535.0000",,,"3.5200","23.1301","6.2672","1.0025"
"178","14.2000","547.0000",,,"3.5200","23.3880","6.2321","1.0082"
"179","14.2800","496.0000",,,"3.5200","22.2711","6.1974","1.0138"
"180","14.3600","572.0000",,,"3.5200","23.9165","6.1630","1.0195"
"181","14.4400","552.0000",,,"3.5200","23.4947","6.1291","1.0251"
"182","14.5200","570.0000",,,"3.5200","23.8747","6.0955","1.0308"
"183","14.6000","515.0000",,,"3.5200","22.6936","6.0623","1.0364"
"184","14.6800","581.0000",,,"3.5200","24.1039","6.0294","1.0421"
"185","14.7600","534.0000",,,"3.5200","23.1084","5.9969","1.0477"
"186","14.8400","599.0000",,,"3.5200","24.4745","5.9648","1.0534"
"187","14.9200","558.0000",,,"3.5200","23.6220","5.9330","1.0590"
"188","15.0000","580.0000",,,"3.5200","24.0832","5.9015","1.0647"
"189","15.0800","593.0000",,,"3.5200","24.3516","5.8704","1.0703"
"190","15.1600","582.0000",,,"3.5200","24.1247","5.8396","1.0760"
"191","15.2400","607.0000",,,"3.5200","24.6374","5.8091","1.0816"
"192","15.3200","600.0000",,,"3.5200","24.4949","5.7789","1.0873"
"193","15.4000","599.0000",,,"3.5200","24.4745","5.7491","1.0929"
"194","15.4800","659.0000",,,"3.5200","25.6710","5.7196","1.0985"
"195","15.5600","604.0000",,,"3.5200","24.5764","5.6903","1.1042"
"196","15.6400","597.0000",,,"3.5200","24.4336","5.6614","1.1098"
"197","15.7200","592.0000",,,"3.5200","24.3311","5.6328","1.1155"
"198","15.8000","605.0000",,,"3.5200","24.5967","5.6044","1.1211"
"199","15.8800","630.0000",,,"3.5200","25.0998","5.5764","1.1267"
"200","15.9600","599.0000",,,"3.5200","24.4745","5.5486","1.1324"
"201","16.0400","644.0000",,,"3.5200","25.3772","5.5211","1.1380"
"202","16.1200","673.0000",,,"3.5200","25.9422","5.4939","1.1437"
"203","16.2000","660.0000",,,"3.5200","25.6905","5.4669","1.1493"
"204","16.2800","638.0000",,,"3.5200","25.2587","5.4403","1.1549"
"205","16.3600","590.0000",,,"3.5200","24.2899","5.4138","1.1606"
"206","16.4400","679.0000",,,"3.5200","26.0576","5.3877","1.1662"
"207","16.5200","635.0000",,,"3.5200","25.1992","5.3618","1.1719"
"208","16.6000","610.0000",,,"3.5200","24.6982","5.3361","1.1775"
"209","16.6800","617.0000",,,"3.5200","24.8395","5.3107","1.1831"
"210","16.7600","684.0000",,,"3.5200","26.1534","5.2855","1.1888"
"211","16.8400","706.0000",,,"3.5200","26.5707","5.2606","1.1944"
"212","16.9200","684.0000",,,"3.5200","26.1534","5.2359","1.2000"
"213","17.0000","651.0000",,,"3.5200","25.5147","5.2114","1.2057"
"214","17.0800","740.0000",,,"3.5200","27.2029","5.1872","1.2113"
"215","17.1600","700.0000",,,"3.5200","26.4575","5.1632","1.2169"
"216","17.2400","750.0000",,,"3.5200","27.3861","5.1394","1.2225"
"217","17.3200","740.0000",,,"3.5200","27.2029","5.1159","1.2282"
"218","17.4000","697.0000",,,"3.5200","26.4008","5.0925","1.2338"
"219","17.4800","758.0000",,,"3.5200","27.5318","5.0694","1.2394"
"220","17.5600","749.0000",,,"3.5200","27.3679","5.0465","1.2451"
"221","17.6400","720.0000",,,"3.5200","26.8328","5.0238","1.2507"
"222","17.7200","710.0000",,,"3.5200","26.6458","5.0013","1.2563"
"223","17.8000","749.0000",,,"3.5200","27.3679","4.9790","1.2619"
"224","17.8800","718.0000",,,"3.5200","26.7955","4.9569","1.2676"
"225","17.9600","839.0000",,,"3.5200","28.9655","4.9350","1.2732"
"226","18.0400","765.0000",,,"3.5200","27.6586","4.9133","1.2788"
"227","18.1200","804.0000",,,"3.5200","28.3549","4.8918","1.2844"
"228","18.2000","768.0000",,,"3.5200","27.7128","4.8704","1.2901"
"229","18.2800","752.0000",,,"3.5200","27.4226","4.8493","1.2957"
"230","18.3600","798.0000",,,"3.5200","28.2489","4.8284","1.3013"
"231","18.4400","829.0000",,,"3.5200","28.7924","4.8076","1.3069"
"232","18.5200","825.0000",,,"3.5200","28.7228","4.7870","1.3126"
"233","18.6000","828.0000",,,"3.5200","28.7750","4.7666","1.3182"
"234","18.6800","827.0000",,,"3.5200","28.7576","4.7464","1.3238"
"235","18.7600","840.0000",,,"3.5200","28.9828","4.7263","1.3294"
"236","18.8400","836.0000",,,"3.5200","28.9137","4.7064","1.3350"
"237","18.9200","857.0000",,,"3.5200","29.2746","4.6867","1.3406"
"238","19.0000","856.0000",,,"3.5200","29.2575","4.6671","1.3463"
"239","19.0800","894.0000",,,"3.5200","29.8998","4.6477","1.3519"
"240","19.1600","902.0000",,,"3.5200","30.0333","4.6285","1.3575"
"241","19.2400","947.0000",,,"3.5200","30.7734","4.6095","1.3631"
"242","19.3200","911.0000",,,"3.5200","30.1828","4.5905","1.3687"
"243","19.4000","899.0000",,,"3.5200","29.9833","4.5718","1.3743"
"244","19.4800","855.0000",,,"3.5200","29.2404","4.5532","1.3799"
"245","19.5600","921.0000",,,"3.5200","30.3480","4.5348","1.3856"
"246","19.6400","896.0000",,,"3.5200","29.9333","4.5165","1.3912"
"247","19.7200","900.0000",,,"3.5200","30.0000","4.4983","1.3968"
"248","19.8000","884.0000",,,"3.5200","29.7321","4.4803","1.4024"
"249","19.8800","926.0000",,,"3.5200","30.4302","4.4625","1.4080"
"250","19.9600","958.0000",,,"3.5200","30.9516","4.4448","1.4136"
"251","20.0400","967.0000",,,"3.5200","31.0966","4.4272","1.4192"
"252","20.1200","943.0000",,,"3.5200","30.7083","4.4098","1.4248"
"253","20.2000","987.0000",,,"3.5200","31.4166","4.3925","1.4304"
"254","20.2800","999.0000",,,"3.5200","31.6070","4.3754","1.4360"
"255","20.3600","966.0000",,,"3.5200","31.0805","4.3583","1.4416"
"256","20.4400","993.0000",,,"3.5200","31.5119","4.3415","1.4472"
"257","20.5200","948.0000",,,"3.5200","30.7896","4.3247","1.4529"
"258","20.6000","958.0000",,,"3.5200","30.9516","4.3081","1.4585"
"259","20.6800","993.0000",,,"3.5200","31.5119","4.2916","1.4641"
"260","20.7600","1040.0000",,,"3.5200","32.2490","4.2753","1.4697"
"261","20.8400","1026.0000",,,"3.5200","32.0312","4.2590","1.4753"
"262","20.9200","979.0000",,,"3.5200","31.2890","4.2429","1.4809"
"263","21.0000","965.0000",,,"3.5200","31.0644","4.2269","1.4865"
"264","21.0800","985.0000",,,"3.5200","31.3847","4.2111","1.4921"
"265","21.1600","1004.0000",,,"3.5200","31.6860","4.1953","1.4977"
"266","21.2400","1007.0000",,,"3.5200","31.7333","4.1797","1.5033"
"267","21.3200","1008.0000",,,"3.5200","31.7490","4.1642","1.5089"
"268","21.4000","1041.0000",,,"3.5200","32.2645","4.1488","1.5144"
"269","21.4800","1003.0000",,,"3.5200","31.6702","4.1336","1.5200"
"270","21.5600","983.0000",,,"3.5200","31.3528","4.1184","1.5256"
"271","21.6400","1022.0000",,,"3.5200","31.9687","4.1034","1.5312"
"272","21.7200","1030.0000",,,"3.5200","32.0936","4.0884","1.5368"
"273","21.8000","974.0000",,,"3.5200","31.2090","4.0736","1.5424"
"274","21.8800","992.0000",,,"3.5200","31.4960","4.0589","1.5480"
"275","21.9600","1010.0000",,,"3.5200","31.7805","4.0443","1.5536"
"276","22.0400","1034.0000",,,"3.5200","32.1559","4.0298","1.5592"
"277","22.1200","1023.0000",,,"3.5200","31.9844","4.0154","1.5648"
"278","22.2000","1009.0000",,,"3.5200","31.7648","4.0011","1.5704"
"279","22.2800","962.0000",,,"3.5200","31.0161","3.9869","1.5760"
"280","22.3600","992.0000",,,"3.5200","31.4960","3.9728","1.5815"
"281","22.4400","1045.0000",,,"3.5200","32.3265","3.9588","1.5871"
"282","22.5200","1039.0000",,,"3.5200","32.2335","3.9450","1.5927"
"283","22.6000","990.0000",,,"3.5200","31.4643","3.9312","1.5983"
"284","22.6800","1043.0000",,,"3.5200","32.2955","3.9175","1.6039"
"285","22.7600","1009.0000",,,"3.5200","31.7648","3.9039","1.6095"
"286","22.8400","987.0000",,,"3.5200","31.4166","3.8904","1.6150"
"287","22.9200","1018.0000",,,"3.5200","31.9061","3.8770","1.6206"
"288","23.0000","994.0000",,,"3.5200","31.5278","3.8637","1.6262"
"289","23.0800","1031.0000",,,"3.5200","32.1092","3.8505","1.6318"
"290","23.1600","1047.0000",,,"3.5200","32.3574","3.8374","1.6374"
"291","23.2400","952.0000",,,"3.5200","30.8545","3.8243","1.6429"
"292","23.3200","1001.0000",,,"3.5200","31.6386","3.8114","1.6485"
"293","23.4000","978.0000",,,"3.5200","31.2730","3.7986","1.6541"
"294","23.4800","943.0000",,,"3.5200","30.7083","3.7858","1.6597"
"295","23.5600","980.0000",,,"3.5200","31.3050","3.7731","1.6652"
"296","23.6400","1013.0000",,,"3.5200","31.8277","3.7605","1.6708"
"297","23.7200","929.0000",,,"3.5200","30.4795","3.7480","1.6764"
"298","23.8000","936.0000",,,"3.5200","30.5941","3.7356","1.6820"
"299","23.8800","1022.0000",,,"3.5200","31.9687","3.7233","1.6875"
"300","23.9600","1105.0000",,,"3.5200","33.2415","3.7110","1.6931"
"301","24.0400","1194.0000",,,"3.5200","34.5543","3.6989","1.6987"
"302","24.1200","1386.0000",,,"3.5200","37.2290","3.6868","1.7043"
"303","24.2000","1334.0000",,,"3.5200","36.5240","3.6748","1.7098"
"304","24.2800","1223.0000",,,"3.5200","34.9714","3.6628","1.7154"
"305","24.3600","1099.0000",,,"3.5200","33.1512","3.6510","1.7210"
"306","24.4400","971.0000",,,"3.5200","31.1609","3.6392","1.7265"
"307","24.5200","876.0000",,,"3.5200","29.5973","3.6275","1.7321"
"308","24.6000","902.0000",,,"3.5200","30.0333","3.6159","1.7376"
"309","24.6800","902.0000",,,"3.5200","30.0333","3.6044","1.7432"
"310","24.7600","920.0000",,,"3.5200","30.3315","3.5929","1.7488"
"311","24.8400","914.0000",,,"3.5200","30.2324","3.5815","1.7543"
"312","24.9200","907.0000",,,"3.5200","30.1164","3.5702","1.7599"
"313","25.0000","883.0000",,,"3.5200","29.7153","3.5590","1.7655"
"314","25.0800","855.0000",,,"3.5200","29.2404","3.5478","1.7710"
"315","25.1600","854.0000",,,"3.5200","29.2233","3.5367","1.7766"
"316","25.2400","847.0000",,,"3.5200","29.1033","3.5257","1.7821"
"317","25.3200","855.0000",,,"3.5200","29.2404","3.5147","1.7877"
"318","25.4000","826.0000",,,"3.5200","28.7402","3.5038","1.7932"
"319","25.4800","860.0000",,,"3.5200","29.3258","3.4930","1.7988"
"320","25.5600","809.0000",,,"3.5200","28.4429","3.4822","1.8044"
"321","25.6400","794.0000",,,"3.5200","28.1780","3.4716","1.8099"
"322","25.7200","784.0000",,,"3.5200","28.0000","3.4609","1.8155"
"323","25.8000","819.0000",,,"3.5200","28.6182","3.4504","1.8210"
"324","25.8800","807.0000",,,"3.5200","28.4077","3.4399","1.8266"
"325","25.9600","804.0000",,,"3.5200","28.3549","3.4295","1.8321"
"326","26.0400","811.0000",,,"3.5200","28.4781","3.4191","1.8377"
"327","26.1200","783.0000",,,"3.5200","27.9821","3.4088","1.8432"
"328","26.2000","745.0000",,,"3.5200","27.2947","3.3986","1.8488"
"329","26.2800","765.0000",,,"3.5200","27.6586","3.3884","1.8543"
"330","26.3600","758.0000",,,"3.5200","27.5318","3.3783","1.8598"
"331","26.4400","767.0000",,,"3.5200","27.6948","3.3683","1.8654"
"332","26.5200","714.0000",,,"3.5200","26.7208","3.3583","1.8709"
"333","26.6000","780.0000",,,"3.5200","27.9285","3.3484","1.8765"
"334","26.6800","741.0000",,,"3.5200","27.2213","3.3385","1.8820"
"335","26.7600","753.0000",,,"3.5200","27.4408","3.3287","1.8876"
"336","26.8400","752.0000",,,"3.5200","27.4226","3.3190","1.8931"
"337","26.9200","734.0000",,,"3.5200","27.0924","3.3093","1.8986"
"338","27.0000","711.0000",,,"3.5200","26.6646","3.2997","1.9042"
"339","27.0800","736.0000",,,"3.5200","27.1293","3.2901","1.9097"
"340","27.1600","750.0000",,,"3.5200","27.3861","3.2806","1.9152"
"341","27.2400","735.0000",,,"3.5200","27.1109","3.2712","1.9208"
"342","27.3200","693.0000",,,"3.5200","26.3249","3.2618","1.9263"
"343","27.4000","681.0000",,,"3.5200","26.0960","3.2524","1.9318"
"344","27.4800","731.0000",,,"3.5200","27.0370","3.2431","1.9374"
"345","27.5600","737.0000",,,"3.5200","27.1477","3.2339","1.9429"
"346","27.6400","698.0000",,,"3.5200","26.4197","3.2247","1.9484"
"347","27.7200","637.0000",,,"3.5200","25.2389","3.2156","1.9540"
"348","27.8000","666.0000",,,"3.5200","25.8070","3.2065","1.9595"
"349","27.8800","650.0000",,,"3.5200","25.4951","3.1975","1.9650"
"350","27.9600","629.0000",,,"3.5200","25.0799","3.1885","1.9705"
"351","28.0400","588.0000",,,"3.5200","24.2487","3.1796","1.9761"
"352","28.1200","593.0000",,,"3.5200","24.3516","3.1708","1.9816"
"353","28.2000","598.0000",,,"3.5200","24.4540","3.1620","1.9871"
"354","28.2800","590.0000",,,"3.5200","24.2899","3.1532","1.9926"
"355","28.3600","587.0000",,,"3.5200","24.2281","3.1445","1.9982"
"356","28.4400","586.0000",,,"3.5200","24.2074","3.1358","2.0037"
"357","28.5200","610.0000",,,"3.5200","24.6982","3.1272","2.0092"
"358","28.6000","548.0000",,,"3.5200","23.4094","3.1186","2.0147"
"359","28.6800","615.0000",,,"3.5200","24.7992","3.1101","2.0202"
"360","28.7600","592.0000",,,"3.5200","24.3311","3.1016","2.0258"
"361","28.8400","537.0000",,,"3.5200","23.1733","3.0932","2.0313"
"362","28.9200","564.0000",,,"3.5200","23.7487","3.0848","2.0368"
"363","29.0000","529.0000",,,"3.5200","23.0000","3.0765","2.0423"
"364","29.0800","532.0000",,,"3.5200","23.0651","3.0682","2.0478"
"365","29.1600","545.0000",,,"3.5200","23.3452","3.0600","2.0533"
"366","29.2400","481.0000",,,"3.5200","21.9317","3.0518","2.0588"
"367","29.3200","554.0000",,,"3.5200","23.5372","3.0437","2.0643"
"368","29.4000","531.0000",,,"3.5200","23.0434","3.0356","2.0699"
"369","29.4800","496.0000",,,"3.5200","22.2711","3.0275","2.0754"
"370","29.5600","513.0000",,,"3.5200","22.6495","3.0195","2.0809"
"371","29.6400","495.0000",,,"3.5200","22.2486","3.0115","2.0864"
"372","29.7200","570.0000",,,"3.5200","23.8747","3.0036","2.0919"
"373","29.8000","446.0000",,,"3.5200","21.1187","2.9957","2.0974"
