"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","13.0400","0.9262",,,"48.4768","6.7838","3.5200","2350.0000"
"2","13.1200","0.9319",,,"48.1664","6.7426","3.5200","2320.0000"
"3","13.2000","0.9375",,,"48.3218","6.7019","3.5200","2335.0000"
"4","13.2800","0.9432",,,"49.0306","6.6617","3.5200","2404.0000"
"5","13.3600","0.9488",,,"48.6415","6.6220","3.5200","2366.0000"
"6","13.4400","0.9545",,,"48.6518","6.5828","3.5200","2367.0000"
"7","13.5200","0.9601",,,"49.2037","6.5440","3.5200","2421.0000"
"8","13.6000","0.9658",,,"48.6004","6.5057","3.5200","2362.0000"
"9","13.6800","0.9715",,,"49.6991","6.4678","3.5200","2470.0000"
"10","13.7600","0.9771",,,"49.3862","6.4304","3.5200","2439.0000"
"11","13.8400","0.9828",,,"48.7955","6.3934","3.5200","2381.0000"
"12","13.9200","0.9884",,,"48.4149","6.3568","3.5200","2344.0000"
"13","14.0000","0.9941",,,"48.4768","6.3207","3.5200","2350.0000"
"14","14.0800","0.9997",,,"49.2544","6.2850","3.5200","2426.0000"
"15","14.1600","1.0054",,,"49.1325","6.2496","3.5200","2414.0000"
"16","14.2400","1.0110",,,"49.0204","6.2147","3.5200","2403.0000"
"17","14.3200","1.0167",,,"48.3011","6.1802","3.5200","2333.0000"
"18","14.4000","1.0223",,,"49.3356","6.1460","3.5200","2434.0000"
"19","14.4800","1.0280",,,"49.2646","6.1122","3.5200","2427.0000"
"20","14.5600","1.0336",,,"49.1630","6.0788","3.5200","2417.0000"
"21","14.6400","1.0393",,,"49.2950","6.0458","3.5200","2430.0000"
"22","14.7200","1.0449",,,"49.6387","6.0131","3.5200","2464.0000"
"23","14.8000","1.0506",,,"48.4562","5.9808","3.5200","2348.0000"
"24","14.8800","1.0562",,,"49.2138","5.9488","3.5200","2422.0000"
"25","14.9600","1.0619",,,"48.2286","5.9172","3.5200","2326.0000"
"26","15.0400","1.0675",,,"48.6210","5.8859","3.5200","2364.0000"
"27","15.1200","1.0731",,,"48.5489","5.8549","3.5200","2357.0000"
"28","15.2000","1.0788",,,"48.9387","5.8243","3.5200","2395.0000"
"29","15.2800","1.0844",,,"48.6415","5.7940","3.5200","2366.0000"
"30","15.3600","1.0901",,,"49.7192","5.7640","3.5200","2472.0000"
"31","15.4400","1.0957",,,"48.5798","5.7343","3.5200","2360.0000"
"32","15.5200","1.1014",,,"48.9694","5.7049","3.5200","2398.0000"
"33","15.6000","1.1070",,,"48.1664","5.6758","3.5200","2320.0000"
"34","15.6800","1.1126",,,"47.7598","5.6471","3.5200","2281.0000"
"35","15.7600","1.1183",,,"49.4469","5.6186","3.5200","2445.0000"
"36","15.8400","1.1239",,,"48.9796","5.5904","3.5200","2399.0000"
"37","15.9200","1.1296",,,"49.0204","5.5625","3.5200","2403.0000"
"38","16.0000","1.1352",,,"48.7750","5.5348","3.5200","2379.0000"
"39","16.0800","1.1408",,,"48.2079","5.5075","3.5200","2324.0000"
"40","16.1600","1.1465",,,"48.8365","5.4804","3.5200","2385.0000"
"41","16.2400","1.1521",,,"49.9700","5.4536","3.5200","2497.0000"
"42","16.3200","1.1578",,,"50.4282","5.4270","3.5200","2543.0000"
"43","16.4000","1.1634",,,"51.5752","5.4007","3.5200","2660.0000"
"44","16.4800","1.1690",,,"52.9245","5.3747","3.5200","2801.0000"
"45","16.5600","1.1747",,,"52.7257","5.3489","3.5200","2780.0000"
"46","16.6400","1.1803",,,"53.5070","5.3234","3.5200","2863.0000"
"47","16.7200","1.1859",,,"53.2635","5.2981","3.5200","2837.0000"
"48","16.8000","1.1916",,,"53.4790","5.2730","3.5200","2860.0000"
"49","16.8800","1.1972",,,"55.0091","5.2482","3.5200","3026.0000"
"50","16.9600","1.2028",,,"54.6168","5.2236","3.5200","2983.0000"
"51","17.0400","1.2085",,,"54.2679","5.1993","3.5200","2945.0000"
"52","17.1200","1.2141",,,"54.0463","5.1752","3.5200","2921.0000"
"53","17.2000","1.2197",,,"53.9259","5.1513","3.5200","2908.0000"
"54","17.2800","1.2254",,,"53.4883","5.1276","3.5200","2861.0000"
"55","17.3600","1.2310",,,"54.2771","5.1042","3.5200","2946.0000"
"56","17.4400","1.2366",,,"53.8702","5.0809","3.5200","2902.0000"
"57","17.5200","1.2422",,,"54.2402","5.0579","3.5200","2942.0000"
"58","17.6000","1.2479",,,"54.6535","5.0351","3.5200","2987.0000"
"59","17.6800","1.2535",,,"53.5910","5.0125","3.5200","2872.0000"
"60","17.7600","1.2591",,,"54.3139","4.9901","3.5200","2950.0000"
"61","17.8400","1.2648",,,"54.9454","4.9679","3.5200","3019.0000"
"62","17.9200","1.2704",,,"54.7357","4.9459","3.5200","2996.0000"
"63","18.0000","1.2760",,,"54.4334","4.9241","3.5200","2963.0000"
"64","18.0800","1.2816",,,"54.1756","4.9025","3.5200","2935.0000"
"65","18.1600","1.2873",,,"54.3691","4.8811","3.5200","2956.0000"
"66","18.2400","1.2929",,,"53.7773","4.8598","3.5200","2892.0000"
"67","18.3200","1.2985",,,"54.8544","4.8388","3.5200","3009.0000"
"68","18.4000","1.3041",,,"54.3139","4.8179","3.5200","2950.0000"
"69","18.4800","1.3097",,,"54.6626","4.7973","3.5200","2988.0000"
"70","18.5600","1.3154",,,"54.8452","4.7768","3.5200","3008.0000"
"71","18.6400","1.3210",,,"54.0555","4.7565","3.5200","2922.0000"
"72","18.7200","1.3266",,,"55.2540","4.7363","3.5200","3053.0000"
"73","18.8000","1.3322",,,"54.0370","4.7163","3.5200","2920.0000"
"74","18.8800","1.3378",,,"54.3231","4.6965","3.5200","2951.0000"
"75","18.9600","1.3435",,,"54.2402","4.6769","3.5200","2942.0000"
"76","19.0400","1.3491",,,"55.8570","4.6574","3.5200","3120.0000"
"77","19.1200","1.3547",,,"55.2721","4.6381","3.5200","3055.0000"
"78","19.2000","1.3603",,,"55.8211","4.6190","3.5200","3116.0000"
"79","19.2800","1.3659",,,"55.7225","4.6000","3.5200","3105.0000"
"80","19.3600","1.3715",,,"54.8088","4.5812","3.5200","3004.0000"
"81","19.4400","1.3771",,,"55.7853","4.5625","3.5200","3112.0000"
"82","19.5200","1.3828",,,"54.8361","4.5440","3.5200","3007.0000"
"83","19.6000","1.3884",,,"55.0364","4.5256","3.5200","3029.0000"
"84","19.6800","1.3940",,,"56.5155","4.5074","3.5200","3194.0000"
"85","19.7600","1.3996",,,"56.3915","4.4893","3.5200","3180.0000"
"86","19.8400","1.4052",,,"56.0625","4.4714","3.5200","3143.0000"
"87","19.9200","1.4108",,,"55.8122","4.4536","3.5200","3115.0000"
"88","20.0000","1.4164",,,"55.8301","4.4360","3.5200","3117.0000"
"89","20.0800","1.4220",,,"55.5698","4.4185","3.5200","3088.0000"
"90","20.1600","1.4276",,,"56.0535","4.4011","3.5200","3142.0000"
"91","20.2400","1.4332",,,"56.7979","4.3839","3.5200","3226.0000"
"92","20.3200","1.4388",,,"56.5066","4.3668","3.5200","3193.0000"
"93","20.4000","1.4444",,,"55.4617","4.3499","3.5200","3076.0000"
"94","20.4800","1.4501",,,"56.4535","4.3331","3.5200","3187.0000"
"95","20.5600","1.4557",,,"56.2406","4.3164","3.5200","3163.0000"
"96","20.6400","1.4613",,,"56.4978","4.2998","3.5200","3192.0000"
"97","20.7200","1.4669",,,"57.1402","4.2834","3.5200","3265.0000"
"98","20.8000","1.4725",,,"56.4447","4.2671","3.5200","3186.0000"
"99","20.8800","1.4781",,,"57.4282","4.2510","3.5200","3298.0000"
"100","20.9600","1.4837",,,"56.1694","4.2349","3.5200","3155.0000"
"101","21.0400","1.4893",,,"57.9396","4.2190","3.5200","3357.0000"
"102","21.1200","1.4949",,,"57.5239","4.2032","3.5200","3309.0000"
"103","21.2000","1.5005",,,"56.9825","4.1875","3.5200","3247.0000"
"104","21.2800","1.5061",,,"56.9825","4.1720","3.5200","3247.0000"
"105","21.3600","1.5117",,,"57.1664","4.1565","3.5200","3268.0000"
"106","21.4400","1.5172",,,"56.4712","4.1412","3.5200","3189.0000"
"107","21.5200","1.5228",,,"57.0263","4.1260","3.5200","3252.0000"
"108","21.6000","1.5284",,,"57.8273","4.1109","3.5200","3344.0000"
"109","21.6800","1.5340",,,"57.6541","4.0959","3.5200","3324.0000"
"110","21.7600","1.5396",,,"57.8965","4.0810","3.5200","3352.0000"
