"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","8.0400","0.5718",,,"65.4370","10.9878","3.5200","4282.0000"
"2","8.1200","0.5775",,,"63.9140","10.8798","3.5200","4085.0000"
"3","8.2000","0.5832",,,"64.3428","10.7738","3.5200","4140.0000"
"4","8.2800","0.5889",,,"63.4350","10.6699","3.5200","4024.0000"
"5","8.3600","0.5946",,,"64.5213","10.5680","3.5200","4163.0000"
"6","8.4400","0.6002",,,"64.3661","10.4680","3.5200","4143.0000"
"7","8.5200","0.6059",,,"63.6946","10.3699","3.5200","4057.0000"
"8","8.6000","0.6116",,,"64.2729","10.2736","3.5200","4131.0000"
"9","8.6800","0.6173",,,"63.4823","10.1791","3.5200","4030.0000"
"10","8.7600","0.6229",,,"63.9531","10.0863","3.5200","4090.0000"
"11","8.8400","0.6286",,,"64.0000","9.9952","3.5200","4096.0000"
"12","8.9200","0.6343",,,"63.9531","9.9057","3.5200","4090.0000"
"13","9.0000","0.6400",,,"64.2884","9.8178","3.5200","4133.0000"
"14","9.0800","0.6457",,,"64.0078","9.7315","3.5200","4097.0000"
"15","9.1600","0.6513",,,"64.3817","9.6467","3.5200","4145.0000"
"16","9.2400","0.6570",,,"64.7611","9.5634","3.5200","4194.0000"
"17","9.3200","0.6627",,,"63.3719","9.4815","3.5200","4016.0000"
"18","9.4000","0.6684",,,"63.2139","9.4009","3.5200","3996.0000"
"19","9.4800","0.6740",,,"63.8984","9.3218","3.5200","4083.0000"
"20","9.5600","0.6797",,,"63.4980","9.2440","3.5200","4032.0000"
"21","9.6400","0.6854",,,"63.9218","9.1674","3.5200","4086.0000"
"22","9.7200","0.6911",,,"63.9296","9.0922","3.5200","4087.0000"
"23","9.8000","0.6967",,,"64.1639","9.0181","3.5200","4117.0000"
"24","9.8800","0.7024",,,"63.2851","8.9453","3.5200","4005.0000"
"25","9.9600","0.7081",,,"63.6553","8.8736","3.5200","4052.0000"
