"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","12.0050","0.8530",,,"57.2626","7.3662","3.5200","3279.0000"
"2","12.0150","0.8537",,,"57.2713","7.3601","3.5200","3280.0000"
"3","12.0250","0.8544",,,"56.6039","7.3540","3.5200","3204.0000"
"4","12.0350","0.8551",,,"56.8419","7.3479","3.5200","3231.0000"
"5","12.0450","0.8558",,,"56.1427","7.3418","3.5200","3152.0000"
"6","12.0550","0.8565",,,"57.0526","7.3358","3.5200","3255.0000"
"7","12.0650","0.8572",,,"57.3236","7.3297","3.5200","3286.0000"
"8","12.0750","0.8579",,,"57.1927","7.3237","3.5200","3271.0000"
"9","12.0850","0.8586",,,"57.4282","7.3176","3.5200","3298.0000"
"10","12.0950","0.8593",,,"56.6657","7.3116","3.5200","3211.0000"
"11","12.1050","0.8601",,,"57.0789","7.3056","3.5200","3258.0000"
"12","12.1150","0.8608",,,"56.3738","7.2996","3.5200","3178.0000"
"13","12.1250","0.8615",,,"57.0000","7.2936","3.5200","3249.0000"
"14","12.1350","0.8622",,,"57.2975","7.2876","3.5200","3283.0000"
"15","12.1450","0.8629",,,"56.9737","7.2816","3.5200","3246.0000"
"16","12.1550","0.8636",,,"56.8683","7.2756","3.5200","3234.0000"
"17","12.1650","0.8643",,,"56.0000","7.2697","3.5200","3136.0000"
"18","12.1750","0.8650",,,"56.0535","7.2637","3.5200","3142.0000"
"19","12.1850","0.8657",,,"57.6108","7.2578","3.5200","3319.0000"
"20","12.1950","0.8664",,,"55.8838","7.2519","3.5200","3123.0000"
"21","12.2050","0.8671",,,"56.8683","7.2460","3.5200","3234.0000"
"22","12.2150","0.8678",,,"57.2364","7.2400","3.5200","3276.0000"
"23","12.2250","0.8685",,,"57.5674","7.2341","3.5200","3314.0000"
"24","12.2350","0.8693",,,"55.9196","7.2283","3.5200","3127.0000"
"25","12.2450","0.8700",,,"57.1927","7.2224","3.5200","3271.0000"
"26","12.2550","0.8707",,,"57.3062","7.2165","3.5200","3284.0000"
"27","12.2650","0.8714",,,"56.2317","7.2106","3.5200","3162.0000"
"28","12.2750","0.8721",,,"56.2850","7.2048","3.5200","3168.0000"
"29","12.2850","0.8728",,,"56.6657","7.1989","3.5200","3211.0000"
"30","12.2950","0.8735",,,"56.4712","7.1931","3.5200","3189.0000"
