"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","6.0050","0.4273",,,"80.7837","14.7061","3.5200","6526.0000"
"2","6.0150","0.4280",,,"80.2122","14.6817","3.5200","6434.0000"
"3","6.0250","0.4287",,,"79.3032","14.6573","3.5200","6289.0000"
"4","6.0350","0.4294",,,"78.9050","14.6331","3.5200","6226.0000"
"5","6.0450","0.4301",,,"79.1581","14.6089","3.5200","6266.0000"
"6","6.0550","0.4308",,,"78.9873","14.5848","3.5200","6239.0000"
"7","6.0650","0.4315",,,"79.4670","14.5608","3.5200","6315.0000"
"8","6.0750","0.4322",,,"78.4666","14.5368","3.5200","6157.0000"
"9","6.0850","0.4329",,,"79.1138","14.5129","3.5200","6259.0000"
"10","6.0950","0.4336",,,"78.6893","14.4892","3.5200","6192.0000"
"11","6.1050","0.4344",,,"78.2815","14.4654","3.5200","6128.0000"
"12","6.1150","0.4351",,,"77.3886","14.4418","3.5200","5989.0000"
"13","6.1250","0.4358",,,"78.1473","14.4183","3.5200","6107.0000"
"14","6.1350","0.4365",,,"77.8203","14.3948","3.5200","6056.0000"
"15","6.1450","0.4372",,,"78.0256","14.3714","3.5200","6088.0000"
"16","6.1550","0.4379",,,"78.9113","14.3480","3.5200","6227.0000"
"17","6.1650","0.4386",,,"77.4855","14.3248","3.5200","6004.0000"
"18","6.1750","0.4393",,,"77.2140","14.3016","3.5200","5962.0000"
"19","6.1850","0.4400",,,"77.4532","14.2785","3.5200","5999.0000"
"20","6.1950","0.4408",,,"77.8139","14.2555","3.5200","6055.0000"
"21","6.2050","0.4415",,,"77.8524","14.2325","3.5200","6061.0000"
"22","6.2150","0.4422",,,"78.2432","14.2097","3.5200","6122.0000"
"23","6.2250","0.4429",,,"78.2879","14.1869","3.5200","6129.0000"
"24","6.2350","0.4436",,,"78.3773","14.1641","3.5200","6143.0000"
"25","6.2450","0.4443",,,"77.7367","14.1415","3.5200","6043.0000"
"26","6.2550","0.4450",,,"78.1217","14.1189","3.5200","6103.0000"
"27","6.2650","0.4457",,,"77.7046","14.0964","3.5200","6038.0000"
"28","6.2750","0.4464",,,"76.7659","14.0739","3.5200","5893.0000"
"29","6.2850","0.4472",,,"77.9423","14.0516","3.5200","6075.0000"
"30","6.2950","0.4479",,,"77.9359","14.0293","3.5200","6074.0000"
"31","6.3050","0.4486",,,"77.8845","14.0070","3.5200","6066.0000"
"32","6.3150","0.4493",,,"77.2010","13.9849","3.5200","5960.0000"
"33","6.3250","0.4500",,,"76.8830","13.9628","3.5200","5911.0000"
"34","6.3350","0.4507",,,"76.9350","13.9408","3.5200","5919.0000"
"35","6.3450","0.4514",,,"77.1946","13.9188","3.5200","5959.0000"
"36","6.3550","0.4521",,,"76.2037","13.8969","3.5200","5807.0000"
"37","6.3650","0.4528",,,"77.5113","13.8751","3.5200","6008.0000"
"38","6.3750","0.4535",,,"77.5629","13.8534","3.5200","6016.0000"
"39","6.3850","0.4543",,,"77.8845","13.8317","3.5200","6066.0000"
"40","6.3950","0.4550",,,"77.3757","13.8101","3.5200","5987.0000"
"41","6.4050","0.4557",,,"77.6273","13.7886","3.5200","6026.0000"
"42","6.4150","0.4564",,,"76.4133","13.7671","3.5200","5839.0000"
"43","6.4250","0.4571",,,"77.6273","13.7457","3.5200","6026.0000"
"44","6.4350","0.4578",,,"77.5435","13.7243","3.5200","6013.0000"
"45","6.4450","0.4585",,,"76.8115","13.7031","3.5200","5900.0000"
"46","6.4550","0.4592",,,"77.2010","13.6819","3.5200","5960.0000"
"47","6.4650","0.4599",,,"76.9805","13.6607","3.5200","5926.0000"
"48","6.4750","0.4607",,,"77.1816","13.6397","3.5200","5957.0000"
"49","6.4850","0.4614",,,"77.7046","13.6186","3.5200","6038.0000"
"50","6.4950","0.4621",,,"77.3692","13.5977","3.5200","5986.0000"
"51","6.5050","0.4628",,,"77.2205","13.5768","3.5200","5963.0000"
"52","6.5150","0.4635",,,"78.3709","13.5560","3.5200","6142.0000"
"53","6.5250","0.4642",,,"77.2593","13.5352","3.5200","5969.0000"
"54","6.5350","0.4649",,,"77.5242","13.5146","3.5200","6010.0000"
"55","6.5450","0.4656",,,"76.0789","13.4939","3.5200","5788.0000"
"56","6.5550","0.4663",,,"76.4199","13.4734","3.5200","5840.0000"
"57","6.5650","0.4671",,,"77.2334","13.4529","3.5200","5965.0000"
"58","6.5750","0.4678",,,"77.0844","13.4324","3.5200","5942.0000"
"59","6.5850","0.4685",,,"77.0844","13.4121","3.5200","5942.0000"
"60","6.5950","0.4692",,,"76.5506","13.3917","3.5200","5860.0000"
"61","6.6050","0.4699",,,"76.2561","13.3715","3.5200","5815.0000"
"62","6.6150","0.4706",,,"76.7984","13.3513","3.5200","5898.0000"
"63","6.6250","0.4713",,,"77.3111","13.3312","3.5200","5977.0000"
"64","6.6350","0.4720",,,"76.8960","13.3111","3.5200","5913.0000"
"65","6.6450","0.4727",,,"76.5768","13.2911","3.5200","5864.0000"
"66","6.6550","0.4734",,,"77.6015","13.2711","3.5200","6022.0000"
"67","6.6650","0.4742",,,"76.1906","13.2512","3.5200","5805.0000"
"68","6.6750","0.4749",,,"76.2168","13.2314","3.5200","5809.0000"
"69","6.6850","0.4756",,,"77.4919","13.2116","3.5200","6005.0000"
