"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","17.0050","1.2060",,,"44.8442","5.2099","3.5200","2011.0000"
"2","17.0150","1.2067",,,"43.7607","5.2069","3.5200","1915.0000"
"3","17.0250","1.2074",,,"43.8748","5.2038","3.5200","1925.0000"
"4","17.0350","1.2081",,,"44.9222","5.2008","3.5200","2018.0000"
"5","17.0450","1.2088",,,"44.5758","5.1978","3.5200","1987.0000"
"6","17.0550","1.2095",,,"44.6990","5.1948","3.5200","1998.0000"
"7","17.0650","1.2102",,,"44.7996","5.1917","3.5200","2007.0000"
"8","17.0750","1.2109",,,"45.4973","5.1887","3.5200","2070.0000"
"9","17.0850","1.2116",,,"44.6206","5.1857","3.5200","1991.0000"
"10","17.0950","1.2123",,,"43.1161","5.1827","3.5200","1859.0000"
"11","17.1050","1.2130",,,"43.8406","5.1797","3.5200","1922.0000"
"12","17.1150","1.2137",,,"43.8520","5.1767","3.5200","1923.0000"
"13","17.1250","1.2145",,,"44.3396","5.1737","3.5200","1966.0000"
"14","17.1350","1.2152",,,"44.0681","5.1707","3.5200","1942.0000"
"15","17.1450","1.2159",,,"44.2154","5.1677","3.5200","1955.0000"
"16","17.1550","1.2166",,,"43.6234","5.1647","3.5200","1903.0000"
"17","17.1650","1.2173",,,"44.5084","5.1617","3.5200","1981.0000"
"18","17.1750","1.2180",,,"44.1362","5.1587","3.5200","1948.0000"
"19","17.1850","1.2187",,,"43.8178","5.1557","3.5200","1920.0000"
"20","17.1950","1.2194",,,"44.0227","5.1528","3.5200","1938.0000"
"21","17.2050","1.2201",,,"43.7493","5.1498","3.5200","1914.0000"
"22","17.2150","1.2208",,,"43.8520","5.1468","3.5200","1923.0000"
"23","17.2250","1.2215",,,"43.5086","5.1439","3.5200","1893.0000"
"24","17.2350","1.2222",,,"44.2041","5.1409","3.5200","1954.0000"
"25","17.2450","1.2229",,,"44.4072","5.1379","3.5200","1972.0000"
"26","17.2550","1.2236",,,"43.8748","5.1350","3.5200","1925.0000"
"27","17.2650","1.2243",,,"43.4971","5.1320","3.5200","1892.0000"
"28","17.2750","1.2250",,,"44.0795","5.1291","3.5200","1943.0000"
"29","17.2850","1.2257",,,"44.8888","5.1261","3.5200","2015.0000"
"30","17.2950","1.2264",,,"43.4626","5.1232","3.5200","1889.0000"
"31","17.3050","1.2271",,,"43.8634","5.1203","3.5200","1924.0000"
"32","17.3150","1.2278",,,"43.7379","5.1173","3.5200","1913.0000"
"33","17.3250","1.2285",,,"45.0333","5.1144","3.5200","2028.0000"
"34","17.3350","1.2292",,,"44.0227","5.1115","3.5200","1938.0000"
"35","17.3450","1.2299",,,"43.9318","5.1085","3.5200","1930.0000"
"36","17.3550","1.2306",,,"44.3283","5.1056","3.5200","1965.0000"
"37","17.3650","1.2313",,,"43.1856","5.1027","3.5200","1865.0000"
"38","17.3750","1.2320",,,"44.2267","5.0998","3.5200","1956.0000"
"39","17.3850","1.2328",,,"44.4410","5.0969","3.5200","1975.0000"
"40","17.3950","1.2335",,,"43.7379","5.0940","3.5200","1913.0000"
"41","17.4050","1.2342",,,"44.3959","5.0911","3.5200","1971.0000"
"42","17.4150","1.2349",,,"44.2493","5.0882","3.5200","1958.0000"
"43","17.4250","1.2356",,,"44.9555","5.0853","3.5200","2021.0000"
"44","17.4350","1.2363",,,"43.6005","5.0824","3.5200","1901.0000"
"45","17.4450","1.2370",,,"43.9545","5.0795","3.5200","1932.0000"
"46","17.4550","1.2377",,,"44.5084","5.0766","3.5200","1981.0000"
"47","17.4650","1.2384",,,"44.3170","5.0737","3.5200","1964.0000"
"48","17.4750","1.2391",,,"44.1022","5.0708","3.5200","1945.0000"
"49","17.4850","1.2398",,,"43.5890","5.0680","3.5200","1900.0000"
"50","17.4950","1.2405",,,"44.0568","5.0651","3.5200","1941.0000"
"51","17.5050","1.2412",,,"43.8292","5.0622","3.5200","1921.0000"
"52","17.5150","1.2419",,,"44.2267","5.0593","3.5200","1956.0000"
"53","17.5250","1.2426",,,"43.9886","5.0565","3.5200","1935.0000"
"54","17.5350","1.2433",,,"44.1701","5.0536","3.5200","1951.0000"
"55","17.5450","1.2440",,,"44.2041","5.0508","3.5200","1954.0000"
"56","17.5550","1.2447",,,"43.4741","5.0479","3.5200","1890.0000"
"57","17.5650","1.2454",,,"44.2267","5.0451","3.5200","1956.0000"
"58","17.5750","1.2461",,,"44.2719","5.0422","3.5200","1960.0000"
"59","17.5850","1.2468",,,"44.0454","5.0394","3.5200","1940.0000"
"60","17.5950","1.2475",,,"43.9090","5.0365","3.5200","1928.0000"
"61","17.6050","1.2482",,,"43.8064","5.0337","3.5200","1919.0000"
"62","17.6150","1.2489",,,"43.9204","5.0308","3.5200","1929.0000"
"63","17.6250","1.2496",,,"44.4747","5.0280","3.5200","1978.0000"
"64","17.6350","1.2503",,,"43.5316","5.0252","3.5200","1895.0000"
"65","17.6450","1.2510",,,"44.3283","5.0224","3.5200","1965.0000"
"66","17.6550","1.2517",,,"44.1475","5.0195","3.5200","1949.0000"
"67","17.6650","1.2524",,,"43.7493","5.0167","3.5200","1914.0000"
"68","17.6750","1.2532",,,"42.6966","5.0139","3.5200","1823.0000"
"69","17.6850","1.2539",,,"44.2606","5.0111","3.5200","1959.0000"
"70","17.6950","1.2546",,,"44.1135","5.0083","3.5200","1946.0000"
"71","17.7050","1.2553",,,"43.0697","5.0055","3.5200","1855.0000"
"72","17.7150","1.2560",,,"43.8976","5.0027","3.5200","1927.0000"
"73","17.7250","1.2567",,,"43.7150","4.9999","3.5200","1911.0000"
"74","17.7350","1.2574",,,"43.5201","4.9971","3.5200","1894.0000"
"75","17.7450","1.2581",,,"44.8665","4.9943","3.5200","2013.0000"
"76","17.7550","1.2588",,,"44.6206","4.9915","3.5200","1991.0000"
"77","17.7650","1.2595",,,"44.0454","4.9887","3.5200","1940.0000"
"78","17.7750","1.2602",,,"44.4072","4.9859","3.5200","1972.0000"
"79","17.7850","1.2609",,,"43.8748","4.9831","3.5200","1925.0000"
"80","17.7950","1.2616",,,"44.3396","4.9804","3.5200","1966.0000"
"81","17.8050","1.2623",,,"43.7264","4.9776","3.5200","1912.0000"
"82","17.8150","1.2630",,,"43.4626","4.9748","3.5200","1889.0000"
"83","17.8250","1.2637",,,"44.7996","4.9720","3.5200","2007.0000"
"84","17.8350","1.2644",,,"44.6094","4.9693","3.5200","1990.0000"
