"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","6.0050","0.4273",,,"50.8331","14.7061","3.5200","2584.0000"
"2","6.0150","0.4280",,,"50.4678","14.6817","3.5200","2547.0000"
"3","6.0250","0.4287",,,"50.2494","14.6573","3.5200","2525.0000"
"4","6.0350","0.4294",,,"50.7642","14.6331","3.5200","2577.0000"
"5","6.0450","0.4301",,,"49.6185","14.6089","3.5200","2462.0000"
"6","6.0550","0.4308",,,"49.6286","14.5848","3.5200","2463.0000"
"7","6.0650","0.4315",,,"50.6754","14.5608","3.5200","2568.0000"
"8","6.0750","0.4322",,,"50.2096","14.5368","3.5200","2521.0000"
"9","6.0850","0.4329",,,"50.5668","14.5129","3.5200","2557.0000"
"10","6.0950","0.4336",,,"51.0098","14.4892","3.5200","2602.0000"
"11","6.1050","0.4344",,,"50.1797","14.4654","3.5200","2518.0000"
"12","6.1150","0.4351",,,"50.4480","14.4418","3.5200","2545.0000"
"13","6.1250","0.4358",,,"50.1597","14.4183","3.5200","2516.0000"
"14","6.1350","0.4365",,,"49.9500","14.3948","3.5200","2495.0000"
"15","6.1450","0.4372",,,"49.6890","14.3714","3.5200","2469.0000"
"16","6.1550","0.4379",,,"50.1896","14.3480","3.5200","2519.0000"
"17","6.1650","0.4386",,,"50.4480","14.3248","3.5200","2545.0000"
"18","6.1750","0.4393",,,"49.4773","14.3016","3.5200","2448.0000"
"19","6.1850","0.4400",,,"49.6991","14.2785","3.5200","2470.0000"
"20","6.1950","0.4408",,,"49.9700","14.2555","3.5200","2497.0000"
"21","6.2050","0.4415",,,"50.2991","14.2325","3.5200","2530.0000"
"22","6.2150","0.4422",,,"50.5767","14.2097","3.5200","2558.0000"
"23","6.2250","0.4429",,,"49.4267","14.1869","3.5200","2443.0000"
"24","6.2350","0.4436",,,"49.3153","14.1641","3.5200","2432.0000"
"25","6.2450","0.4443",,,"48.6724","14.1415","3.5200","2369.0000"
"26","6.2550","0.4450",,,"49.4166","14.1189","3.5200","2442.0000"
"27","6.2650","0.4457",,,"49.3052","14.0964","3.5200","2431.0000"
"28","6.2750","0.4464",,,"50.0700","14.0739","3.5200","2507.0000"
"29","6.2850","0.4472",,,"50.3090","14.0516","3.5200","2531.0000"
"30","6.2950","0.4479",,,"49.0000","14.0293","3.5200","2401.0000"
"31","6.3050","0.4486",,,"49.4469","14.0070","3.5200","2445.0000"
"32","6.3150","0.4493",,,"49.6286","13.9849","3.5200","2463.0000"
"33","6.3250","0.4500",,,"49.0000","13.9628","3.5200","2401.0000"
"34","6.3350","0.4507",,,"50.0500","13.9408","3.5200","2505.0000"
"35","6.3450","0.4514",,,"49.1019","13.9188","3.5200","2411.0000"
"36","6.3550","0.4521",,,"49.7293","13.8969","3.5200","2473.0000"
"37","6.3650","0.4528",,,"49.4672","13.8751","3.5200","2447.0000"
"38","6.3750","0.4535",,,"49.5984","13.8534","3.5200","2460.0000"
