"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","13.0050","0.9237",,,"48.4665","6.8020","3.5200","2349.0000"
"2","13.0150","0.9244",,,"48.3218","6.7968","3.5200","2335.0000"
"3","13.0250","0.9251",,,"47.8121","6.7916","3.5200","2286.0000"
"4","13.0350","0.9259",,,"48.0000","6.7864","3.5200","2304.0000"
"5","13.0450","0.9266",,,"48.2079","6.7812","3.5200","2324.0000"
"6","13.0550","0.9273",,,"49.5782","6.7760","3.5200","2458.0000"
"7","13.0650","0.9280",,,"48.6210","6.7709","3.5200","2364.0000"
"8","13.0750","0.9287",,,"49.4469","6.7657","3.5200","2445.0000"
"9","13.0850","0.9294",,,"48.5077","6.7606","3.5200","2353.0000"
"10","13.0950","0.9301",,,"48.7340","6.7554","3.5200","2375.0000"
"11","13.1050","0.9308",,,"48.7545","6.7503","3.5200","2377.0000"
"12","13.1150","0.9315",,,"48.5386","6.7452","3.5200","2356.0000"
"13","13.1250","0.9322",,,"47.9792","6.7400","3.5200","2302.0000"
"14","13.1350","0.9329",,,"48.3839","6.7349","3.5200","2341.0000"
"15","13.1450","0.9336",,,"49.1833","6.7298","3.5200","2419.0000"
"16","13.1550","0.9343",,,"48.6621","6.7247","3.5200","2368.0000"
"17","13.1650","0.9350",,,"48.9694","6.7197","3.5200","2398.0000"
"18","13.1750","0.9358",,,"49.0816","6.7146","3.5200","2409.0000"
"19","13.1850","0.9365",,,"48.8365","6.7095","3.5200","2385.0000"
"20","13.1950","0.9372",,,"47.9479","6.7044","3.5200","2299.0000"
"21","13.2050","0.9379",,,"48.1352","6.6994","3.5200","2317.0000"
"22","13.2150","0.9386",,,"47.9166","6.6943","3.5200","2296.0000"
"23","13.2250","0.9393",,,"47.9062","6.6893","3.5200","2295.0000"
"24","13.2350","0.9400",,,"49.1223","6.6843","3.5200","2413.0000"
"25","13.2450","0.9407",,,"48.3735","6.6792","3.5200","2340.0000"
"26","13.2550","0.9414",,,"48.2286","6.6742","3.5200","2326.0000"
"27","13.2650","0.9421",,,"48.6004","6.6692","3.5200","2362.0000"
"28","13.2750","0.9428",,,"47.4236","6.6642","3.5200","2249.0000"
"29","13.2850","0.9435",,,"48.8365","6.6592","3.5200","2385.0000"
"30","13.2950","0.9442",,,"49.1019","6.6542","3.5200","2411.0000"
"31","13.3050","0.9449",,,"48.0416","6.6493","3.5200","2308.0000"
"32","13.3150","0.9457",,,"48.5695","6.6443","3.5200","2359.0000"
"33","13.3250","0.9464",,,"48.8365","6.6393","3.5200","2385.0000"
"34","13.3350","0.9471",,,"47.6445","6.6344","3.5200","2270.0000"
"35","13.3450","0.9478",,,"48.9183","6.6294","3.5200","2393.0000"
"36","13.3550","0.9485",,,"48.7237","6.6245","3.5200","2374.0000"
"37","13.3650","0.9492",,,"48.9387","6.6195","3.5200","2395.0000"
"38","13.3750","0.9499",,,"48.3529","6.6146","3.5200","2338.0000"
"39","13.3850","0.9506",,,"47.1487","6.6097","3.5200","2223.0000"
"40","13.3950","0.9513",,,"48.6004","6.6048","3.5200","2362.0000"
"41","13.4050","0.9520",,,"47.8748","6.5999","3.5200","2292.0000"
"42","13.4150","0.9527",,,"47.9375","6.5950","3.5200","2298.0000"
"43","13.4250","0.9534",,,"48.8467","6.5901","3.5200","2386.0000"
"44","13.4350","0.9541",,,"48.0625","6.5852","3.5200","2310.0000"
"45","13.4450","0.9548",,,"48.1456","6.5803","3.5200","2318.0000"
"46","13.4550","0.9555",,,"48.0833","6.5755","3.5200","2312.0000"
"47","13.4650","0.9563",,,"48.7032","6.5706","3.5200","2372.0000"
"48","13.4750","0.9570",,,"48.3011","6.5658","3.5200","2333.0000"
"49","13.4850","0.9577",,,"48.7545","6.5609","3.5200","2377.0000"
"50","13.4950","0.9584",,,"48.0625","6.5561","3.5200","2310.0000"
"51","13.5050","0.9591",,,"48.6621","6.5512","3.5200","2368.0000"
"52","13.5150","0.9598",,,"48.1560","6.5464","3.5200","2319.0000"
"53","13.5250","0.9605",,,"47.4868","6.5416","3.5200","2255.0000"
"54","13.5350","0.9612",,,"48.6415","6.5368","3.5200","2366.0000"
"55","13.5450","0.9619",,,"47.9479","6.5320","3.5200","2299.0000"
"56","13.5550","0.9626",,,"48.2804","6.5272","3.5200","2331.0000"
"57","13.5650","0.9633",,,"48.6210","6.5224","3.5200","2364.0000"
"58","13.5750","0.9640",,,"48.1871","6.5176","3.5200","2322.0000"
"59","13.5850","0.9647",,,"47.8748","6.5128","3.5200","2292.0000"
"60","13.5950","0.9654",,,"48.2701","6.5081","3.5200","2330.0000"
"61","13.6050","0.9662",,,"48.4562","6.5033","3.5200","2348.0000"
"62","13.6150","0.9669",,,"48.7134","6.4986","3.5200","2373.0000"
"63","13.6250","0.9676",,,"48.1768","6.4938","3.5200","2321.0000"
"64","13.6350","0.9683",,,"48.9796","6.4891","3.5200","2399.0000"
"65","13.6450","0.9690",,,"48.2804","6.4843","3.5200","2331.0000"
"66","13.6550","0.9697",,,"48.0937","6.4796","3.5200","2313.0000"
"67","13.6650","0.9704",,,"48.4562","6.4749","3.5200","2348.0000"
"68","13.6750","0.9711",,,"47.7389","6.4702","3.5200","2279.0000"
"69","13.6850","0.9718",,,"49.5278","6.4655","3.5200","2453.0000"
"70","13.6950","0.9725",,,"48.5283","6.4608","3.5200","2355.0000"
"71","13.7050","0.9732",,,"48.7134","6.4561","3.5200","2373.0000"
"72","13.7150","0.9739",,,"48.1975","6.4514","3.5200","2323.0000"
"73","13.7250","0.9746",,,"48.6621","6.4467","3.5200","2368.0000"
"74","13.7350","0.9753",,,"48.9081","6.4420","3.5200","2392.0000"
"75","13.7450","0.9760",,,"49.4773","6.4374","3.5200","2448.0000"
"76","13.7550","0.9768",,,"49.1426","6.4327","3.5200","2415.0000"
"77","13.7650","0.9775",,,"48.5901","6.4281","3.5200","2361.0000"
"78","13.7750","0.9782",,,"47.7703","6.4234","3.5200","2282.0000"
"79","13.7850","0.9789",,,"48.9081","6.4188","3.5200","2392.0000"
"80","13.7950","0.9796",,,"49.8197","6.4142","3.5200","2482.0000"
"81","13.8050","0.9803",,,"49.5580","6.4095","3.5200","2456.0000"
"82","13.8150","0.9810",,,"48.1041","6.4049","3.5200","2314.0000"
