"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","6.0050","0.4273",,,"24.4540","14.7061","3.5200","598.0000"
"2","6.0150","0.4280",,,"23.5797","14.6817","3.5200","556.0000"
"3","6.0250","0.4287",,,"23.5797","14.6573","3.5200","556.0000"
"4","6.0350","0.4294",,,"24.1454","14.6331","3.5200","583.0000"
"5","6.0450","0.4301",,,"23.2594","14.6089","3.5200","541.0000"
"6","6.0550","0.4308",,,"23.3238","14.5848","3.5200","544.0000"
"7","6.0650","0.4315",,,"23.8537","14.5608","3.5200","569.0000"
"8","6.0750","0.4322",,,"23.9374","14.5368","3.5200","573.0000"
"9","6.0850","0.4329",,,"24.8998","14.5129","3.5200","620.0000"
"10","6.0950","0.4336",,,"23.0651","14.4892","3.5200","532.0000"
"11","6.1050","0.4344",,,"23.4521","14.4654","3.5200","550.0000"
"12","6.1150","0.4351",,,"24.2899","14.4418","3.5200","590.0000"
"13","6.1250","0.4358",,,"23.1301","14.4183","3.5200","535.0000"
"14","6.1350","0.4365",,,"24.2487","14.3948","3.5200","588.0000"
"15","6.1450","0.4372",,,"24.0416","14.3714","3.5200","578.0000"
"16","6.1550","0.4379",,,"23.0217","14.3480","3.5200","530.0000"
"17","6.1650","0.4386",,,"23.6854","14.3248","3.5200","561.0000"
"18","6.1750","0.4393",,,"24.1039","14.3016","3.5200","581.0000"
"19","6.1850","0.4400",,,"23.0434","14.2785","3.5200","531.0000"
"20","6.1950","0.4408",,,"23.0868","14.2555","3.5200","533.0000"
"21","6.2050","0.4415",,,"23.6643","14.2325","3.5200","560.0000"
"22","6.2150","0.4422",,,"23.0434","14.2097","3.5200","531.0000"
"23","6.2250","0.4429",,,"24.1039","14.1869","3.5200","581.0000"
"24","6.2350","0.4436",,,"24.5153","14.1641","3.5200","601.0000"
"25","6.2450","0.4443",,,"22.9347","14.1415","3.5200","526.0000"
"26","6.2550","0.4450",,,"23.1948","14.1189","3.5200","538.0000"
"27","6.2650","0.4457",,,"23.9165","14.0964","3.5200","572.0000"
"28","6.2750","0.4464",,,"23.3666","14.0739","3.5200","546.0000"
"29","6.2850","0.4472",,,"22.6716","14.0516","3.5200","514.0000"
"30","6.2950","0.4479",,,"22.5167","14.0293","3.5200","507.0000"
"31","6.3050","0.4486",,,"23.4734","14.0070","3.5200","551.0000"
"32","6.3150","0.4493",,,"22.9129","13.9849","3.5200","525.0000"
"33","6.3250","0.4500",,,"23.8537","13.9628","3.5200","569.0000"
"34","6.3350","0.4507",,,"24.3926","13.9408","3.5200","595.0000"
"35","6.3450","0.4514",,,"23.5160","13.9188","3.5200","553.0000"
"36","6.3550","0.4521",,,"23.9374","13.8969","3.5200","573.0000"
"37","6.3650","0.4528",,,"23.1084","13.8751","3.5200","534.0000"
"38","6.3750","0.4535",,,"24.0832","13.8534","3.5200","580.0000"
"39","6.3850","0.4543",,,"23.6220","13.8317","3.5200","558.0000"
"40","6.3950","0.4550",,,"23.9792","13.8101","3.5200","575.0000"
"41","6.4050","0.4557",,,"23.3452","13.7886","3.5200","545.0000"
"42","6.4150","0.4564",,,"23.6643","13.7671","3.5200","560.0000"
"43","6.4250","0.4571",,,"23.6432","13.7457","3.5200","559.0000"
"44","6.4350","0.4578",,,"23.6220","13.7243","3.5200","558.0000"
"45","6.4450","0.4585",,,"23.4947","13.7031","3.5200","552.0000"
"46","6.4550","0.4592",,,"23.5797","13.6819","3.5200","556.0000"
"47","6.4650","0.4599",,,"24.7386","13.6607","3.5200","612.0000"
"48","6.4750","0.4607",,,"23.4094","13.6397","3.5200","548.0000"
"49","6.4850","0.4614",,,"23.8747","13.6186","3.5200","570.0000"
"50","6.4950","0.4621",,,"23.7697","13.5977","3.5200","565.0000"
"51","6.5050","0.4628",,,"23.4521","13.5768","3.5200","550.0000"
"52","6.5150","0.4635",,,"23.5372","13.5560","3.5200","554.0000"
"53","6.5250","0.4642",,,"23.3666","13.5352","3.5200","546.0000"
"54","6.5350","0.4649",,,"24.1661","13.5146","3.5200","584.0000"
"55","6.5450","0.4656",,,"24.1247","13.4939","3.5200","582.0000"
"56","6.5550","0.4663",,,"23.4521","13.4734","3.5200","550.0000"
"57","6.5650","0.4671",,,"22.8473","13.4529","3.5200","522.0000"
"58","6.5750","0.4678",,,"23.3452","13.4324","3.5200","545.0000"
"59","6.5850","0.4685",,,"24.3105","13.4121","3.5200","591.0000"
"60","6.5950","0.4692",,,"23.7487","13.3917","3.5200","564.0000"
"61","6.6050","0.4699",,,"23.8328","13.3715","3.5200","568.0000"
"62","6.6150","0.4706",,,"24.2899","13.3513","3.5200","590.0000"
"63","6.6250","0.4713",,,"23.2164","13.3312","3.5200","539.0000"
"64","6.6350","0.4720",,,"23.6008","13.3111","3.5200","557.0000"
"65","6.6450","0.4727",,,"23.5584","13.2911","3.5200","555.0000"
