"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","22.0050","1.5567",,,"32.6803","4.0361","3.5200","1068.0000"
"2","22.0150","1.5574",,,"32.6650","4.0343","3.5200","1067.0000"
"3","22.0250","1.5581",,,"32.5115","4.0325","3.5200","1057.0000"
"4","22.0350","1.5588",,,"31.8277","4.0307","3.5200","1013.0000"
"5","22.0450","1.5595",,,"32.6956","4.0289","3.5200","1069.0000"
"6","22.0550","1.5602",,,"32.3728","4.0271","3.5200","1048.0000"
"7","22.0650","1.5609",,,"32.2955","4.0253","3.5200","1043.0000"
"8","22.0750","1.5616",,,"32.3265","4.0235","3.5200","1045.0000"
"9","22.0850","1.5623",,,"32.4345","4.0217","3.5200","1052.0000"
"10","22.0950","1.5630",,,"33.1512","4.0199","3.5200","1099.0000"
"11","22.1050","1.5637",,,"31.8277","4.0181","3.5200","1013.0000"
"12","22.1150","1.5644",,,"32.8786","4.0163","3.5200","1081.0000"
"13","22.1250","1.5651",,,"33.0000","4.0145","3.5200","1089.0000"
"14","22.1350","1.5658",,,"32.1870","4.0127","3.5200","1036.0000"
"15","22.1450","1.5665",,,"32.4500","4.0109","3.5200","1053.0000"
"16","22.1550","1.5672",,,"31.9531","4.0091","3.5200","1021.0000"
"17","22.1650","1.5679",,,"32.6037","4.0073","3.5200","1063.0000"
"18","22.1750","1.5686",,,"31.6386","4.0056","3.5200","1001.0000"
"19","22.1850","1.5693",,,"32.9242","4.0038","3.5200","1084.0000"
"20","22.1950","1.5700",,,"32.9090","4.0020","3.5200","1083.0000"
"21","22.2050","1.5707",,,"33.1964","4.0002","3.5200","1102.0000"
"22","22.2150","1.5714",,,"32.8024","3.9984","3.5200","1076.0000"
"23","22.2250","1.5721",,,"31.4643","3.9967","3.5200","990.0000"
"24","22.2350","1.5728",,,"32.0156","3.9949","3.5200","1025.0000"
"25","22.2450","1.5735",,,"32.4345","3.9931","3.5200","1052.0000"
"26","22.2550","1.5742",,,"32.9697","3.9913","3.5200","1087.0000"
"27","22.2650","1.5749",,,"32.6343","3.9896","3.5200","1065.0000"
"28","22.2750","1.5756",,,"33.2866","3.9878","3.5200","1108.0000"
"29","22.2850","1.5763",,,"32.9090","3.9860","3.5200","1083.0000"
"30","22.2950","1.5770",,,"32.5730","3.9843","3.5200","1061.0000"
"31","22.3050","1.5777",,,"32.2335","3.9825","3.5200","1039.0000"
"32","22.3150","1.5784",,,"31.9687","3.9807","3.5200","1022.0000"
"33","22.3250","1.5791",,,"33.0000","3.9790","3.5200","1089.0000"
"34","22.3350","1.5798",,,"31.9687","3.9772","3.5200","1022.0000"
"35","22.3450","1.5805",,,"32.3265","3.9755","3.5200","1045.0000"
"36","22.3550","1.5812",,,"32.9848","3.9737","3.5200","1088.0000"
"37","22.3650","1.5819",,,"32.5423","3.9719","3.5200","1059.0000"
"38","22.3750","1.5826",,,"32.4962","3.9702","3.5200","1056.0000"
"39","22.3850","1.5833",,,"32.7414","3.9684","3.5200","1072.0000"
"40","22.3950","1.5840",,,"33.1210","3.9667","3.5200","1097.0000"
"41","22.4050","1.5847",,,"31.6544","3.9649","3.5200","1002.0000"
"42","22.4150","1.5854",,,"33.8083","3.9632","3.5200","1143.0000"
"43","22.4250","1.5861",,,"33.1662","3.9615","3.5200","1100.0000"
"44","22.4350","1.5868",,,"32.3265","3.9597","3.5200","1045.0000"
"45","22.4450","1.5875",,,"31.9218","3.9580","3.5200","1019.0000"
"46","22.4550","1.5882",,,"32.9242","3.9562","3.5200","1084.0000"
"47","22.4650","1.5889",,,"32.1870","3.9545","3.5200","1036.0000"
"48","22.4750","1.5896",,,"32.8481","3.9528","3.5200","1079.0000"
"49","22.4850","1.5903",,,"32.3110","3.9510","3.5200","1044.0000"
"50","22.4950","1.5910",,,"33.4813","3.9493","3.5200","1121.0000"
"51","22.5050","1.5917",,,"32.6497","3.9476","3.5200","1066.0000"
"52","22.5150","1.5924",,,"31.9687","3.9458","3.5200","1022.0000"
"53","22.5250","1.5931",,,"32.2180","3.9441","3.5200","1038.0000"
"54","22.5350","1.5938",,,"32.2180","3.9424","3.5200","1038.0000"
"55","22.5450","1.5945",,,"32.3419","3.9406","3.5200","1046.0000"
"56","22.5550","1.5952",,,"33.3167","3.9389","3.5200","1110.0000"
"57","22.5650","1.5959",,,"33.1059","3.9372","3.5200","1096.0000"
"58","22.5750","1.5966",,,"32.8024","3.9355","3.5200","1076.0000"
"59","22.5850","1.5972",,,"33.1662","3.9338","3.5200","1100.0000"
"60","22.5950","1.5979",,,"32.1559","3.9320","3.5200","1034.0000"
"61","22.6050","1.5986",,,"32.8177","3.9303","3.5200","1077.0000"
"62","22.6150","1.5993",,,"31.7175","3.9286","3.5200","1006.0000"
"63","22.6250","1.6000",,,"32.8634","3.9269","3.5200","1080.0000"
"64","22.6350","1.6007",,,"32.3419","3.9252","3.5200","1046.0000"
"65","22.6450","1.6014",,,"32.2335","3.9235","3.5200","1039.0000"
"66","22.6550","1.6021",,,"33.1964","3.9218","3.5200","1102.0000"
"67","22.6650","1.6028",,,"32.5269","3.9200","3.5200","1058.0000"
"68","22.6750","1.6035",,,"32.5576","3.9183","3.5200","1060.0000"
"69","22.6850","1.6042",,,"33.8083","3.9166","3.5200","1143.0000"
"70","22.6950","1.6049",,,"32.6190","3.9149","3.5200","1064.0000"
"71","22.7050","1.6056",,,"31.9218","3.9132","3.5200","1019.0000"
"72","22.7150","1.6063",,,"32.5576","3.9115","3.5200","1060.0000"
"73","22.7250","1.6070",,,"32.9090","3.9098","3.5200","1083.0000"
"74","22.7350","1.6077",,,"33.1512","3.9081","3.5200","1099.0000"
"75","22.7450","1.6084",,,"33.0000","3.9064","3.5200","1089.0000"
"76","22.7550","1.6091",,,"33.4515","3.9047","3.5200","1119.0000"
"77","22.7650","1.6098",,,"32.4808","3.9031","3.5200","1055.0000"
"78","22.7750","1.6105",,,"33.5708","3.9014","3.5200","1127.0000"
"79","22.7850","1.6112",,,"31.9218","3.8997","3.5200","1019.0000"
"80","22.7950","1.6119",,,"33.4066","3.8980","3.5200","1116.0000"
"81","22.8050","1.6126",,,"31.3847","3.8963","3.5200","985.0000"
"82","22.8150","1.6133",,,"32.8634","3.8946","3.5200","1080.0000"
"83","22.8250","1.6140",,,"31.9531","3.8929","3.5200","1021.0000"
"84","22.8350","1.6147",,,"32.5423","3.8912","3.5200","1059.0000"
"85","22.8450","1.6154",,,"31.6386","3.8896","3.5200","1001.0000"
"86","22.8550","1.6161",,,"33.4365","3.8879","3.5200","1118.0000"
"87","22.8650","1.6168",,,"32.6956","3.8862","3.5200","1069.0000"
"88","22.8750","1.6175",,,"32.8938","3.8845","3.5200","1082.0000"
"89","22.8850","1.6182",,,"32.6343","3.8829","3.5200","1065.0000"
"90","22.8950","1.6189",,,"33.1210","3.8812","3.5200","1097.0000"
"91","22.9050","1.6196",,,"31.8119","3.8795","3.5200","1012.0000"
"92","22.9150","1.6203",,,"32.8786","3.8778","3.5200","1081.0000"
"93","22.9250","1.6210",,,"31.2410","3.8762","3.5200","976.0000"
"94","22.9350","1.6217",,,"31.6860","3.8745","3.5200","1004.0000"
"95","22.9450","1.6224",,,"31.7648","3.8728","3.5200","1009.0000"
"96","22.9550","1.6231",,,"31.5119","3.8712","3.5200","993.0000"
"97","22.9650","1.6238",,,"32.0780","3.8695","3.5200","1029.0000"
"98","22.9750","1.6245",,,"32.2490","3.8679","3.5200","1040.0000"
"99","22.9850","1.6252",,,"31.7648","3.8662","3.5200","1009.0000"
"100","22.9950","1.6259",,,"31.7962","3.8645","3.5200","1011.0000"
