"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","6.0050","0.4273",,,"68.7895","14.7061","3.5200","4732.0000"
"2","6.0150","0.4280",,,"69.0507","14.6817","3.5200","4768.0000"
"3","6.0250","0.4287",,,"68.4105","14.6573","3.5200","4680.0000"
"4","6.0350","0.4294",,,"68.6294","14.6331","3.5200","4710.0000"
"5","6.0450","0.4301",,,"67.6166","14.6089","3.5200","4572.0000"
"6","6.0550","0.4308",,,"68.8622","14.5848","3.5200","4742.0000"
"7","6.0650","0.4315",,,"69.2676","14.5608","3.5200","4798.0000"
"8","6.0750","0.4322",,,"68.1616","14.5368","3.5200","4646.0000"
"9","6.0850","0.4329",,,"69.3830","14.5129","3.5200","4814.0000"
"10","6.0950","0.4336",,,"68.3081","14.4892","3.5200","4666.0000"
"11","6.1050","0.4344",,,"69.8999","14.4654","3.5200","4886.0000"
"12","6.1150","0.4351",,,"69.1881","14.4418","3.5200","4787.0000"
"13","6.1250","0.4358",,,"67.2161","14.4183","3.5200","4518.0000"
"14","6.1350","0.4365",,,"68.8041","14.3948","3.5200","4734.0000"
"15","6.1450","0.4372",,,"68.3008","14.3714","3.5200","4665.0000"
"16","6.1550","0.4379",,,"68.6877","14.3480","3.5200","4718.0000"
"17","6.1650","0.4386",,,"67.8602","14.3248","3.5200","4605.0000"
"18","6.1750","0.4393",,,"68.0661","14.3016","3.5200","4633.0000"
"19","6.1850","0.4400",,,"67.5426","14.2785","3.5200","4562.0000"
"20","6.1950","0.4408",,,"68.2056","14.2555","3.5200","4652.0000"
"21","6.2050","0.4415",,,"68.1102","14.2325","3.5200","4639.0000"
"22","6.2150","0.4422",,,"68.7023","14.2097","3.5200","4720.0000"
"23","6.2250","0.4429",,,"68.3667","14.1869","3.5200","4674.0000"
"24","6.2350","0.4436",,,"68.8041","14.1641","3.5200","4734.0000"
"25","6.2450","0.4443",,,"68.0294","14.1415","3.5200","4628.0000"
"26","6.2550","0.4450",,,"68.3008","14.1189","3.5200","4665.0000"
"27","6.2650","0.4457",,,"67.9926","14.0964","3.5200","4623.0000"
"28","6.2750","0.4464",,,"66.4154","14.0739","3.5200","4411.0000"
"29","6.2850","0.4472",,,"68.2642","14.0516","3.5200","4660.0000"
"30","6.2950","0.4479",,,"67.9117","14.0293","3.5200","4612.0000"
"31","6.3050","0.4486",,,"67.4833","14.0070","3.5200","4554.0000"
"32","6.3150","0.4493",,,"67.5722","13.9849","3.5200","4566.0000"
"33","6.3250","0.4500",,,"68.2202","13.9628","3.5200","4654.0000"
"34","6.3350","0.4507",,,"67.3424","13.9408","3.5200","4535.0000"
"35","6.3450","0.4514",,,"67.1416","13.9188","3.5200","4508.0000"
"36","6.3550","0.4521",,,"67.6683","13.8969","3.5200","4579.0000"
"37","6.3650","0.4528",,,"66.4756","13.8751","3.5200","4419.0000"
"38","6.3750","0.4535",,,"67.5352","13.8534","3.5200","4561.0000"
"39","6.3850","0.4543",,,"67.7643","13.8317","3.5200","4592.0000"
"40","6.3950","0.4550",,,"67.5648","13.8101","3.5200","4565.0000"
"41","6.4050","0.4557",,,"66.9925","13.7886","3.5200","4488.0000"
"42","6.4150","0.4564",,,"66.4680","13.7671","3.5200","4418.0000"
"43","6.4250","0.4571",,,"67.1193","13.7457","3.5200","4505.0000"
