"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","0.0400","0.0028",,,"156.1025","2206.7441","3.5200","24368.0000"
"2","0.1200","0.0085",,,"372.1693","735.5815","3.5200","138510.0000"
"3","0.2000","0.0142",,,"615.0902","441.3490","3.5200","378336.0000"
"4","0.2800","0.0199",,,"750.7150","315.2495","3.5200","563573.0000"
"5","0.3600","0.0256",,,"760.6379","245.1942","3.5200","578570.0000"
"6","0.4400","0.0313",,,"735.5698","200.6136","3.5200","541063.0000"
"7","0.5200","0.0370",,,"728.5959","169.7501","3.5200","530852.0000"
"8","0.6000","0.0427",,,"707.1527","147.1169","3.5200","500065.0000"
"9","0.6800","0.0484",,,"678.1335","129.8092","3.5200","459865.0000"
"10","0.7600","0.0541",,,"656.3330","116.1453","3.5200","430773.0000"
"11","0.8400","0.0598",,,"645.8560","105.0840","3.5200","417130.0000"
"12","0.9200","0.0655",,,"642.6119","95.9464","3.5200","412950.0000"
"13","1.0000","0.0712",,,"642.8351","88.2709","3.5200","413237.0000"
"14","1.0800","0.0769",,,"644.7247","81.7325","3.5200","415670.0000"
"15","1.1600","0.0826",,,"649.1163","76.0959","3.5200","421352.0000"
"16","1.2400","0.0883",,,"653.8241","71.1867","3.5200","427486.0000"
"17","1.3200","0.0940",,,"662.0551","66.8725","3.5200","438317.0000"
"18","1.4000","0.0997",,,"670.4073","63.0514","3.5200","449446.0000"
"19","1.4800","0.1053",,,"675.9697","59.6434","3.5200","456935.0000"
"20","1.5600","0.1110",,,"679.3902","56.5849","3.5200","461571.0000"
"21","1.6400","0.1167",,,"681.1799","53.8249","3.5200","464006.0000"
"22","1.7200","0.1224",,,"679.8853","51.3216","3.5200","462244.0000"
"23","1.8000","0.1281",,,"677.7972","49.0408","3.5200","459409.0000"
"24","1.8800","0.1338",,,"674.0467","46.9541","3.5200","454339.0000"
"25","1.9600","0.1395",,,"660.3469","45.0378","3.5200","436058.0000"
"26","2.0400","0.1452",,,"640.3897","43.2718","3.5200","410099.0000"
"27","2.1200","0.1509",,,"607.9087","41.6391","3.5200","369553.0000"
"28","2.2000","0.1566",,,"561.1666","40.1251","3.5200","314908.0000"
"29","2.2800","0.1623",,,"503.9831","38.7174","3.5200","253999.0000"
"30","2.3600","0.1680",,,"445.6456","37.4051","3.5200","198600.0000"
"31","2.4400","0.1737",,,"388.7107","36.1789","3.5200","151096.0000"
"32","2.5200","0.1794",,,"341.6299","35.0305","3.5200","116711.0000"
"33","2.6000","0.1851",,,"309.3186","33.9528","3.5200","95678.0000"
"34","2.6800","0.1907",,,"290.4204","32.9395","3.5200","84344.0000"
"35","2.7600","0.1964",,,"280.5833","31.9849","3.5200","78727.0000"
"36","2.8400","0.2021",,,"271.4277","31.0841","3.5200","73673.0000"
"37","2.9200","0.2078",,,"264.3823","30.2326","3.5200","69898.0000"
"38","3.0000","0.2135",,,"260.5936","29.4266","3.5200","67909.0000"
"39","3.0800","0.2192",,,"257.9864","28.6625","3.5200","66557.0000"
"40","3.1600","0.2249",,,"254.5152","27.9370","3.5200","64778.0000"
