"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","20.0400","1.4192",,,"34.5543","4.4272","3.5200","1194.0000"
"2","20.1200","1.4248",,,"33.2114","4.4098","3.5200","1103.0000"
"3","20.2000","1.4304",,,"33.4365","4.3925","3.5200","1118.0000"
"4","20.2800","1.4360",,,"33.4515","4.3754","3.5200","1119.0000"
"5","20.3600","1.4416",,,"33.3017","4.3583","3.5200","1109.0000"
"6","20.4400","1.4472",,,"33.3017","4.3415","3.5200","1109.0000"
"7","20.5200","1.4529",,,"34.0735","4.3247","3.5200","1161.0000"
"8","20.6000","1.4585",,,"34.6410","4.3081","3.5200","1200.0000"
"9","20.6800","1.4641",,,"33.3766","4.2916","3.5200","1114.0000"
"10","20.7600","1.4697",,,"32.9545","4.2753","3.5200","1086.0000"
"11","20.8400","1.4753",,,"33.4813","4.2590","3.5200","1121.0000"
"12","20.9200","1.4809",,,"34.0441","4.2429","3.5200","1159.0000"
"13","21.0000","1.4865",,,"33.2866","4.2269","3.5200","1108.0000"
"14","21.0800","1.4921",,,"32.7872","4.2111","3.5200","1075.0000"
"15","21.1600","1.4977",,,"33.3916","4.1953","3.5200","1115.0000"
"16","21.2400","1.5033",,,"32.6956","4.1797","3.5200","1069.0000"
"17","21.3200","1.5089",,,"33.4813","4.1642","3.5200","1121.0000"
"18","21.4000","1.5144",,,"33.4066","4.1488","3.5200","1116.0000"
"19","21.4800","1.5200",,,"32.6497","4.1336","3.5200","1066.0000"
"20","21.5600","1.5256",,,"33.1361","4.1184","3.5200","1098.0000"
"21","21.6400","1.5312",,,"33.0151","4.1034","3.5200","1090.0000"
"22","21.7200","1.5368",,,"33.6749","4.0884","3.5200","1134.0000"
"23","21.8000","1.5424",,,"33.1210","4.0736","3.5200","1097.0000"
"24","21.8800","1.5480",,,"32.5423","4.0589","3.5200","1059.0000"
"25","21.9600","1.5536",,,"32.9545","4.0443","3.5200","1086.0000"
"26","22.0400","1.5592",,,"32.7872","4.0298","3.5200","1075.0000"
"27","22.1200","1.5648",,,"32.6343","4.0154","3.5200","1065.0000"
"28","22.2000","1.5704",,,"34.2199","4.0011","3.5200","1171.0000"
"29","22.2800","1.5760",,,"33.8231","3.9869","3.5200","1144.0000"
"30","22.3600","1.5815",,,"33.7639","3.9728","3.5200","1140.0000"
"31","22.4400","1.5871",,,"32.4500","3.9588","3.5200","1053.0000"
"32","22.5200","1.5927",,,"32.6343","3.9450","3.5200","1065.0000"
"33","22.6000","1.5983",,,"32.7414","3.9312","3.5200","1072.0000"
"34","22.6800","1.6039",,,"32.6803","3.9175","3.5200","1068.0000"
"35","22.7600","1.6095",,,"34.4093","3.9039","3.5200","1184.0000"
"36","22.8400","1.6150",,,"33.6601","3.8904","3.5200","1133.0000"
"37","22.9200","1.6206",,,"33.4215","3.8770","3.5200","1117.0000"
"38","23.0000","1.6262",,,"33.1059","3.8637","3.5200","1096.0000"
"39","23.0800","1.6318",,,"33.0606","3.8505","3.5200","1093.0000"
"40","23.1600","1.6374",,,"33.3167","3.8374","3.5200","1110.0000"
"41","23.2400","1.6429",,,"32.2645","3.8243","3.5200","1041.0000"
"42","23.3200","1.6485",,,"34.0294","3.8114","3.5200","1158.0000"
"43","23.4000","1.6541",,,"34.4674","3.7986","3.5200","1188.0000"
"44","23.4800","1.6597",,,"34.7994","3.7858","3.5200","1211.0000"
"45","23.5600","1.6652",,,"38.0657","3.7731","3.5200","1449.0000"
"46","23.6400","1.6708",,,"38.4187","3.7605","3.5200","1476.0000"
"47","23.7200","1.6764",,,"41.9643","3.7480","3.5200","1761.0000"
"48","23.8000","1.6820",,,"43.6807","3.7356","3.5200","1908.0000"
"49","23.8800","1.6875",,,"44.2380","3.7233","3.5200","1957.0000"
"50","23.9600","1.6931",,,"45.3542","3.7110","3.5200","2057.0000"
"51","24.0400","1.6987",,,"47.3392","3.6989","3.5200","2241.0000"
"52","24.1200","1.7043",,,"46.6905","3.6868","3.5200","2180.0000"
"53","24.2000","1.7098",,,"47.4868","3.6748","3.5200","2255.0000"
"54","24.2800","1.7154",,,"47.8017","3.6628","3.5200","2285.0000"
"55","24.3600","1.7210",,,"49.7092","3.6510","3.5200","2471.0000"
"56","24.4400","1.7265",,,"50.6162","3.6392","3.5200","2562.0000"
"57","24.5200","1.7321",,,"50.3587","3.6275","3.5200","2536.0000"
"58","24.6000","1.7376",,,"49.3964","3.6159","3.5200","2440.0000"
"59","24.6800","1.7432",,,"51.7107","3.6044","3.5200","2674.0000"
"60","24.7600","1.7488",,,"52.1632","3.5929","3.5200","2721.0000"
"61","24.8400","1.7543",,,"52.1632","3.5815","3.5200","2721.0000"
"62","24.9200","1.7599",,,"51.8073","3.5702","3.5200","2684.0000"
"63","25.0000","1.7655",,,"52.5547","3.5590","3.5200","2762.0000"
"64","25.0800","1.7710",,,"51.9711","3.5478","3.5200","2701.0000"
"65","25.1600","1.7766",,,"51.4296","3.5367","3.5200","2645.0000"
"66","25.2400","1.7821",,,"49.6689","3.5257","3.5200","2467.0000"
"67","25.3200","1.7877",,,"50.8527","3.5147","3.5200","2586.0000"
"68","25.4000","1.7932",,,"49.5782","3.5038","3.5200","2458.0000"
"69","25.4800","1.7988",,,"50.4381","3.4930","3.5200","2544.0000"
"70","25.5600","1.8044",,,"49.5984","3.4822","3.5200","2460.0000"
"71","25.6400","1.8099",,,"50.1199","3.4716","3.5200","2512.0000"
"72","25.7200","1.8155",,,"49.2646","3.4609","3.5200","2427.0000"
"73","25.8000","1.8210",,,"49.6689","3.4504","3.5200","2467.0000"
"74","25.8800","1.8266",,,"49.6689","3.4399","3.5200","2467.0000"
"75","25.9600","1.8321",,,"48.9387","3.4295","3.5200","2395.0000"
"76","26.0400","1.8377",,,"49.2950","3.4191","3.5200","2430.0000"
"77","26.1200","1.8432",,,"48.6826","3.4088","3.5200","2370.0000"
"78","26.2000","1.8488",,,"49.0000","3.3986","3.5200","2401.0000"
"79","26.2800","1.8543",,,"48.6107","3.3884","3.5200","2363.0000"
"80","26.3600","1.8598",,,"46.8295","3.3783","3.5200","2193.0000"
"81","26.4400","1.8654",,,"48.2079","3.3683","3.5200","2324.0000"
"82","26.5200","1.8709",,,"48.3115","3.3583","3.5200","2334.0000"
"83","26.6000","1.8765",,,"48.1560","3.3484","3.5200","2319.0000"
"84","26.6800","1.8820",,,"47.5289","3.3385","3.5200","2259.0000"
"85","26.7600","1.8876",,,"47.6445","3.3287","3.5200","2270.0000"
"86","26.8400","1.8931",,,"47.4447","3.3190","3.5200","2251.0000"
"87","26.9200","1.8986",,,"46.7868","3.3093","3.5200","2189.0000"
"88","27.0000","1.9042",,,"47.7912","3.2997","3.5200","2284.0000"
"89","27.0800","1.9097",,,"47.0319","3.2901","3.5200","2212.0000"
"90","27.1600","1.9152",,,"47.8330","3.2806","3.5200","2288.0000"
"91","27.2400","1.9208",,,"47.1381","3.2712","3.5200","2222.0000"
"92","27.3200","1.9263",,,"46.5188","3.2618","3.5200","2164.0000"
"93","27.4000","1.9318",,,"46.9787","3.2524","3.5200","2207.0000"
"94","27.4800","1.9374",,,"47.4868","3.2431","3.5200","2255.0000"
"95","27.5600","1.9429",,,"47.1381","3.2339","3.5200","2222.0000"
"96","27.6400","1.9484",,,"46.5618","3.2247","3.5200","2168.0000"
"97","27.7200","1.9540",,,"47.2229","3.2156","3.5200","2230.0000"
"98","27.8000","1.9595",,,"47.0213","3.2065","3.5200","2211.0000"
"99","27.8800","1.9650",,,"47.6130","3.1975","3.5200","2267.0000"
"100","27.9600","1.9705",,,"47.4025","3.1885","3.5200","2247.0000"
"101","28.0400","1.9761",,,"45.7493","3.1796","3.5200","2093.0000"
"102","28.1200","1.9816",,,"46.4973","3.1708","3.5200","2162.0000"
"103","28.2000","1.9871",,,"46.8081","3.1620","3.5200","2191.0000"
"104","28.2800","1.9926",,,"45.2880","3.1532","3.5200","2051.0000"
"105","28.3600","1.9982",,,"46.0217","3.1445","3.5200","2118.0000"
"106","28.4400","2.0037",,,"46.2385","3.1358","3.5200","2138.0000"
"107","28.5200","2.0092",,,"47.2969","3.1272","3.5200","2237.0000"
"108","28.6000","2.0147",,,"45.5961","3.1186","3.5200","2079.0000"
"109","28.6800","2.0202",,,"46.6047","3.1101","3.5200","2172.0000"
"110","28.7600","2.0258",,,"46.1736","3.1016","3.5200","2132.0000"
"111","28.8400","2.0313",,,"45.7165","3.0932","3.5200","2090.0000"
"112","28.9200","2.0368",,,"45.9565","3.0848","3.5200","2112.0000"
"113","29.0000","2.0423",,,"46.3465","3.0765","3.5200","2148.0000"
"114","29.0800","2.0478",,,"44.8330","3.0682","3.5200","2010.0000"
"115","29.1600","2.0533",,,"45.3982","3.0600","3.5200","2061.0000"
"116","29.2400","2.0588",,,"45.9239","3.0518","3.5200","2109.0000"
"117","29.3200","2.0643",,,"45.7821","3.0437","3.5200","2096.0000"
"118","29.4000","2.0699",,,"45.3211","3.0356","3.5200","2054.0000"
"119","29.4800","2.0754",,,"45.1221","3.0275","3.5200","2036.0000"
"120","29.5600","2.0809",,,"45.1885","3.0195","3.5200","2042.0000"
"121","29.6400","2.0864",,,"46.2385","3.0115","3.5200","2138.0000"
"122","29.7200","2.0919",,,"45.3211","3.0036","3.5200","2054.0000"
"123","29.8000","2.0974",,,"44.8442","2.9957","3.5200","2011.0000"
"124","29.8800","2.1029",,,"45.5961","2.9879","3.5200","2079.0000"
"125","29.9600","2.1084",,,"45.7712","2.9801","3.5200","2095.0000"
"126","30.0400","2.1139",,,"45.8148","2.9723","3.5200","2099.0000"
"127","30.1200","2.1194",,,"45.6946","2.9646","3.5200","2088.0000"
"128","30.2000","2.1249",,,"45.0000","2.9570","3.5200","2025.0000"
"129","30.2800","2.1304",,,"45.3542","2.9493","3.5200","2057.0000"
"130","30.3600","2.1359",,,"45.1885","2.9417","3.5200","2042.0000"
"131","30.4400","2.1414",,,"44.8665","2.9342","3.5200","2013.0000"
