"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","9.0400","0.6428",,,"60.2246","9.7745","3.5200","3627.0000"
"2","9.1200","0.6485",,,"60.3904","9.6889","3.5200","3647.0000"
"3","9.2000","0.6542",,,"60.6795","9.6049","3.5200","3682.0000"
"4","9.2800","0.6598",,,"60.6630","9.5222","3.5200","3680.0000"
"5","9.3600","0.6655",,,"61.5305","9.4410","3.5200","3786.0000"
"6","9.4400","0.6712",,,"59.8832","9.3612","3.5200","3586.0000"
"7","9.5200","0.6769",,,"60.6300","9.2827","3.5200","3676.0000"
"8","9.6000","0.6825",,,"60.5145","9.2055","3.5200","3662.0000"
"9","9.6800","0.6882",,,"60.9262","9.1296","3.5200","3712.0000"
"10","9.7600","0.6939",,,"61.3107","9.0550","3.5200","3759.0000"
"11","9.8400","0.6996",,,"59.7411","8.9815","3.5200","3569.0000"
"12","9.9200","0.7052",,,"60.3241","8.9093","3.5200","3639.0000"
"13","10.0000","0.7109",,,"60.7124","8.8382","3.5200","3686.0000"
"14","10.0800","0.7166",,,"59.7913","8.7682","3.5200","3575.0000"
"15","10.1600","0.7223",,,"60.7536","8.6994","3.5200","3691.0000"
"16","10.2400","0.7279",,,"60.3075","8.6316","3.5200","3637.0000"
"17","10.3200","0.7336",,,"60.3821","8.5648","3.5200","3646.0000"
"18","10.4000","0.7393",,,"59.7913","8.4991","3.5200","3575.0000"
"19","10.4800","0.7449",,,"59.7662","8.4344","3.5200","3572.0000"
"20","10.5600","0.7506",,,"59.4727","8.3707","3.5200","3537.0000"
"21","10.6400","0.7563",,,"60.6300","8.3080","3.5200","3676.0000"
"22","10.7200","0.7620",,,"59.8498","8.2461","3.5200","3582.0000"
"23","10.8000","0.7676",,,"60.1914","8.1852","3.5200","3623.0000"
"24","10.8800","0.7733",,,"61.0819","8.1252","3.5200","3731.0000"
"25","10.9600","0.7790",,,"60.0500","8.0661","3.5200","3606.0000"
"26","11.0400","0.7846",,,"59.3633","8.0078","3.5200","3524.0000"
"27","11.1200","0.7903",,,"59.7913","7.9504","3.5200","3575.0000"
"28","11.2000","0.7960",,,"59.8665","7.8938","3.5200","3584.0000"
"29","11.2800","0.8016",,,"60.7947","7.8380","3.5200","3696.0000"
"30","11.3600","0.8073",,,"59.5483","7.7830","3.5200","3546.0000"
