"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","4.0400","0.2875",,,"343.1909","21.8535","3.5200","117780.0000"
"2","4.1200","0.2932",,,"337.9719","21.4293","3.5200","114225.0000"
"3","4.2000","0.2989",,,"335.1686","21.0213","3.5200","112338.0000"
"4","4.2800","0.3046",,,"329.3995","20.6286","3.5200","108504.0000"
"5","4.3600","0.3103",,,"321.5914","20.2502","3.5200","103421.0000"
"6","4.4400","0.3160",,,"313.8853","19.8856","3.5200","98524.0000"
"7","4.5200","0.3217",,,"305.2556","19.5338","3.5200","93181.0000"
"8","4.6000","0.3273",,,"294.9339","19.1942","3.5200","86986.0000"
"9","4.6800","0.3330",,,"286.3459","18.8663","3.5200","81994.0000"
"10","4.7600","0.3387",,,"275.6792","18.5494","3.5200","75999.0000"
"11","4.8400","0.3444",,,"263.3534","18.2430","3.5200","69355.0000"
"12","4.9200","0.3501",,,"246.3737","17.9465","3.5200","60700.0000"
"13","5.0000","0.3558",,,"229.9000","17.6596","3.5200","52854.0000"
"14","5.0800","0.3615",,,"210.5873","17.3816","3.5200","44347.0000"
"15","5.1600","0.3672",,,"190.1710","17.1123","3.5200","36165.0000"
"16","5.2400","0.3729",,,"168.1309","16.8512","3.5200","28268.0000"
"17","5.3200","0.3786",,,"148.2059","16.5980","3.5200","21965.0000"
"18","5.4000","0.3842",,,"125.1000","16.3523","3.5200","15650.0000"
"19","5.4800","0.3899",,,"106.0472","16.1138","3.5200","11246.0000"
"20","5.5600","0.3956",,,"88.4929","15.8821","3.5200","7831.0000"
"21","5.6400","0.4013",,,"72.9246","15.6570","3.5200","5318.0000"
"22","5.7200","0.4070",,,"62.4580","15.4382","3.5200","3901.0000"
"23","5.8000","0.4127",,,"59.5063","15.2254","3.5200","3541.0000"
"24","5.8800","0.4184",,,"58.5918","15.0185","3.5200","3433.0000"
"25","5.9600","0.4241",,,"59.8749","14.8170","3.5200","3585.0000"
"26","6.0400","0.4297",,,"57.6888","14.6210","3.5200","3328.0000"
"27","6.1200","0.4354",,,"58.2666","14.4300","3.5200","3395.0000"
"28","6.2000","0.4411",,,"58.8727","14.2440","3.5200","3466.0000"
"29","6.2800","0.4468",,,"57.7668","14.0627","3.5200","3337.0000"
"30","6.3600","0.4525",,,"57.5065","13.8860","3.5200","3307.0000"
"31","6.4400","0.4582",,,"57.9914","13.7137","3.5200","3363.0000"
"32","6.5200","0.4639",,,"57.5065","13.5456","3.5200","3307.0000"
"33","6.6000","0.4695",,,"57.5674","13.3816","3.5200","3314.0000"
"34","6.6800","0.4752",,,"56.3205","13.2215","3.5200","3172.0000"
"35","6.7600","0.4809",,,"56.9737","13.0652","3.5200","3246.0000"
"36","6.8400","0.4866",,,"57.1139","12.9126","3.5200","3262.0000"
"37","6.9200","0.4923",,,"57.0614","12.7635","3.5200","3256.0000"
"38","7.0000","0.4980",,,"57.9483","12.6178","3.5200","3358.0000"
"39","7.0800","0.5036",,,"56.6127","12.4754","3.5200","3205.0000"
