"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","11.0400","0.7846",,,"54.6992","8.0078","3.5200","2992.0000"
"2","11.1200","0.7903",,,"53.4416","7.9504","3.5200","2856.0000"
"3","11.2000","0.7960",,,"53.9259","7.8938","3.5200","2908.0000"
"4","11.2800","0.8016",,,"54.7449","7.8380","3.5200","2997.0000"
"5","11.3600","0.8073",,,"54.2771","7.7830","3.5200","2946.0000"
"6","11.4400","0.8130",,,"54.6168","7.7287","3.5200","2983.0000"
"7","11.5200","0.8186",,,"53.6563","7.6752","3.5200","2879.0000"
"8","11.6000","0.8243",,,"53.8795","7.6225","3.5200","2903.0000"
"9","11.6800","0.8300",,,"55.3624","7.5704","3.5200","3065.0000"
"10","11.7600","0.8356",,,"54.5069","7.5191","3.5200","2971.0000"
"11","11.8400","0.8413",,,"54.2033","7.4685","3.5200","2938.0000"
"12","11.9200","0.8470",,,"54.0370","7.4186","3.5200","2920.0000"
"13","12.0000","0.8526",,,"53.9073","7.3693","3.5200","2906.0000"
"14","12.0800","0.8583",,,"54.2771","7.3207","3.5200","2946.0000"
"15","12.1600","0.8639",,,"54.0925","7.2727","3.5200","2926.0000"
"16","12.2400","0.8696",,,"54.0463","7.2253","3.5200","2921.0000"
"17","12.3200","0.8753",,,"54.0648","7.1786","3.5200","2923.0000"
"18","12.4000","0.8809",,,"54.3139","7.1324","3.5200","2950.0000"
"19","12.4800","0.8866",,,"54.8817","7.0869","3.5200","3012.0000"
"20","12.5600","0.8923",,,"54.0555","7.0419","3.5200","2922.0000"
"21","12.6400","0.8979",,,"53.9259","6.9975","3.5200","2908.0000"
"22","12.7200","0.9036",,,"54.7723","6.9537","3.5200","3000.0000"
"23","12.8000","0.9092",,,"54.2955","6.9104","3.5200","2948.0000"
"24","12.8800","0.9149",,,"53.5537","6.8677","3.5200","2868.0000"
"25","12.9600","0.9205",,,"54.0093","6.8255","3.5200","2917.0000"
"26","13.0400","0.9262",,,"54.1110","6.7838","3.5200","2928.0000"
"27","13.1200","0.9319",,,"54.0463","6.7426","3.5200","2921.0000"
"28","13.2000","0.9375",,,"54.1572","6.7019","3.5200","2933.0000"
"29","13.2800","0.9432",,,"54.0740","6.6617","3.5200","2924.0000"
"30","13.3600","0.9488",,,"54.3967","6.6220","3.5200","2959.0000"
"31","13.4400","0.9545",,,"53.6563","6.5828","3.5200","2879.0000"
"32","13.5200","0.9601",,,"54.2679","6.5440","3.5200","2945.0000"
"33","13.6000","0.9658",,,"54.5711","6.5057","3.5200","2978.0000"
"34","13.6800","0.9715",,,"53.2823","6.4678","3.5200","2839.0000"
"35","13.7600","0.9771",,,"53.8145","6.4304","3.5200","2896.0000"
"36","13.8400","0.9828",,,"53.9815","6.3934","3.5200","2914.0000"
"37","13.9200","0.9884",,,"53.9907","6.3568","3.5200","2915.0000"
"38","14.0000","0.9941",,,"53.4790","6.3207","3.5200","2860.0000"
"39","14.0800","0.9997",,,"53.8702","6.2850","3.5200","2902.0000"
"40","14.1600","1.0054",,,"53.2259","6.2496","3.5200","2833.0000"
"41","14.2400","1.0110",,,"54.0925","6.2147","3.5200","2926.0000"
