"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","0.0400","0.0028",,,"1498.0824","2206.7441","3.5200","2244251.0000"
"2","0.1200","0.0085",,,"1153.3048","735.5815","3.5200","1330112.0000"
"3","0.2000","0.0142",,,"771.9449","441.3490","3.5200","595899.0000"
"4","0.2800","0.0199",,,"504.0089","315.2495","3.5200","254025.0000"
"5","0.3600","0.0256",,,"393.8896","245.1942","3.5200","155149.0000"
"6","0.4400","0.0313",,,"342.1842","200.6136","3.5200","117090.0000"
"7","0.5200","0.0370",,,"298.6520","169.7501","3.5200","89193.0000"
"8","0.6000","0.0427",,,"269.6628","147.1169","3.5200","72718.0000"
"9","0.6800","0.0484",,,"251.7002","129.8092","3.5200","63353.0000"
"10","0.7600","0.0541",,,"241.6795","116.1453","3.5200","58409.0000"
"11","0.8400","0.0598",,,"238.7321","105.0840","3.5200","56993.0000"
"12","0.9200","0.0655",,,"235.3784","95.9464","3.5200","55403.0000"
"13","1.0000","0.0712",,,"237.4321","88.2709","3.5200","56374.0000"
"14","1.0800","0.0769",,,"235.3381","81.7325","3.5200","55384.0000"
"15","1.1600","0.0826",,,"234.4312","76.0959","3.5200","54958.0000"
"16","1.2400","0.0883",,,"235.8495","71.1867","3.5200","55625.0000"
"17","1.3200","0.0940",,,"240.7758","66.8725","3.5200","57973.0000"
"18","1.4000","0.0997",,,"243.1687","63.0514","3.5200","59131.0000"
"19","1.4800","0.1053",,,"244.1966","59.6434","3.5200","59632.0000"
"20","1.5600","0.1110",,,"243.4769","56.5849","3.5200","59281.0000"
"21","1.6400","0.1167",,,"241.9132","53.8249","3.5200","58522.0000"
"22","1.7200","0.1224",,,"244.1700","51.3216","3.5200","59619.0000"
"23","1.8000","0.1281",,,"241.2447","49.0408","3.5200","58199.0000"
"24","1.8800","0.1338",,,"237.1687","46.9541","3.5200","56249.0000"
"25","1.9600","0.1395",,,"237.2341","45.0378","3.5200","56280.0000"
"26","2.0400","0.1452",,,"235.8559","43.2718","3.5200","55628.0000"
"27","2.1200","0.1509",,,"228.6613","41.6391","3.5200","52286.0000"
"28","2.2000","0.1566",,,"202.2301","40.1251","3.5200","40897.0000"
"29","2.2800","0.1623",,,"170.6136","38.7174","3.5200","29109.0000"
"30","2.3600","0.1680",,,"154.2466","37.4051","3.5200","23792.0000"
"31","2.4400","0.1737",,,"134.1529","36.1789","3.5200","17997.0000"
"32","2.5200","0.1794",,,"114.5338","35.0305","3.5200","13118.0000"
"33","2.6000","0.1851",,,"108.4251","33.9528","3.5200","11756.0000"
"34","2.6800","0.1907",,,"103.1164","32.9395","3.5200","10633.0000"
"35","2.7600","0.1964",,,"96.9020","31.9849","3.5200","9390.0000"
"36","2.8400","0.2021",,,"94.9684","31.0841","3.5200","9019.0000"
"37","2.9200","0.2078",,,"92.8978","30.2326","3.5200","8630.0000"
"38","3.0000","0.2135",,,"91.1537","29.4266","3.5200","8309.0000"
"39","3.0800","0.2192",,,"90.3936","28.6625","3.5200","8171.0000"
"40","3.1600","0.2249",,,"90.4710","27.9370","3.5200","8185.0000"
"41","3.2400","0.2306",,,"89.3924","27.2474","3.5200","7991.0000"
"42","3.3200","0.2363",,,"88.2156","26.5910","3.5200","7782.0000"
"43","3.4000","0.2420",,,"87.2181","25.9655","3.5200","7607.0000"
"44","3.4800","0.2477",,,"87.6527","25.3688","3.5200","7683.0000"
"45","3.5600","0.2534",,,"87.2181","24.7989","3.5200","7607.0000"
"46","3.6400","0.2591",,,"86.3366","24.2540","3.5200","7454.0000"
"47","3.7200","0.2647",,,"86.9483","23.7326","3.5200","7560.0000"
"48","3.8000","0.2704",,,"89.0730","23.2331","3.5200","7934.0000"
"49","3.8800","0.2761",,,"88.5268","22.7543","3.5200","7837.0000"
"50","3.9600","0.2818",,,"87.6128","22.2948","3.5200","7676.0000"
"51","4.0400","0.2875",,,"87.2410","21.8535","3.5200","7611.0000"
"52","4.1200","0.2932",,,"86.8504","21.4293","3.5200","7543.0000"
"53","4.2000","0.2989",,,"83.4026","21.0213","3.5200","6956.0000"
"54","4.2800","0.3046",,,"80.7527","20.6286","3.5200","6521.0000"
"55","4.3600","0.3103",,,"76.8765","20.2502","3.5200","5910.0000"
"56","4.4400","0.3160",,,"78.1729","19.8856","3.5200","6111.0000"
"57","4.5200","0.3217",,,"76.9675","19.5338","3.5200","5924.0000"
