"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","13.0400","0.9262",,,"48.0625","6.7838","3.5200","2310.0000"
"2","13.1200","0.9319",,,"47.9896","6.7426","3.5200","2303.0000"
"3","13.2000","0.9375",,,"48.8160","6.7019","3.5200","2383.0000"
"4","13.2800","0.9432",,,"49.4166","6.6617","3.5200","2442.0000"
"5","13.3600","0.9488",,,"49.1833","6.6220","3.5200","2419.0000"
"6","13.4400","0.9545",,,"48.3942","6.5828","3.5200","2342.0000"
"7","13.5200","0.9601",,,"48.0000","6.5440","3.5200","2304.0000"
"8","13.6000","0.9658",,,"49.1732","6.5057","3.5200","2418.0000"
"9","13.6800","0.9715",,,"47.8330","6.4678","3.5200","2288.0000"
"10","13.7600","0.9771",,,"48.6929","6.4304","3.5200","2371.0000"
"11","13.8400","0.9828",,,"48.6826","6.3934","3.5200","2370.0000"
"12","13.9200","0.9884",,,"48.7545","6.3568","3.5200","2377.0000"
"13","14.0000","0.9941",,,"48.9898","6.3207","3.5200","2400.0000"
"14","14.0800","0.9997",,,"48.8876","6.2850","3.5200","2390.0000"
"15","14.1600","1.0054",,,"48.4974","6.2496","3.5200","2352.0000"
"16","14.2400","1.0110",,,"47.5500","6.2147","3.5200","2261.0000"
"17","14.3200","1.0167",,,"49.2747","6.1802","3.5200","2428.0000"
"18","14.4000","1.0223",,,"48.2286","6.1460","3.5200","2326.0000"
"19","14.4800","1.0280",,,"49.2240","6.1122","3.5200","2423.0000"
"20","14.5600","1.0336",,,"48.4768","6.0788","3.5200","2350.0000"
"21","14.6400","1.0393",,,"48.7955","6.0458","3.5200","2381.0000"
"22","14.7200","1.0449",,,"48.4045","6.0131","3.5200","2343.0000"
"23","14.8000","1.0506",,,"49.1426","5.9808","3.5200","2415.0000"
"24","14.8800","1.0562",,,"48.6313","5.9488","3.5200","2365.0000"
"25","14.9600","1.0619",,,"49.6689","5.9172","3.5200","2467.0000"
"26","15.0400","1.0675",,,"49.1426","5.8859","3.5200","2415.0000"
"27","15.1200","1.0731",,,"48.4252","5.8549","3.5200","2345.0000"
"28","15.2000","1.0788",,,"47.8017","5.8243","3.5200","2285.0000"
"29","15.2800","1.0844",,,"48.7852","5.7940","3.5200","2380.0000"
"30","15.3600","1.0901",,,"49.0408","5.7640","3.5200","2405.0000"
"31","15.4400","1.0957",,,"48.6107","5.7343","3.5200","2363.0000"
"32","15.5200","1.1014",,,"48.5695","5.7049","3.5200","2359.0000"
"33","15.6000","1.1070",,,"49.3660","5.6758","3.5200","2437.0000"
"34","15.6800","1.1126",,,"48.5489","5.6471","3.5200","2357.0000"
"35","15.7600","1.1183",,,"48.6621","5.6186","3.5200","2368.0000"
"36","15.8400","1.1239",,,"48.4045","5.5904","3.5200","2343.0000"
"37","15.9200","1.1296",,,"49.6588","5.5625","3.5200","2466.0000"
"38","16.0000","1.1352",,,"48.2908","5.5348","3.5200","2332.0000"
"39","16.0800","1.1408",,,"49.3559","5.5075","3.5200","2436.0000"
"40","16.1600","1.1465",,,"49.3356","5.4804","3.5200","2434.0000"
"41","16.2400","1.1521",,,"49.0918","5.4536","3.5200","2410.0000"
"42","16.3200","1.1578",,,"48.9490","5.4270","3.5200","2396.0000"
"43","16.4000","1.1634",,,"49.4874","5.4007","3.5200","2449.0000"
"44","16.4800","1.1690",,,"49.8297","5.3747","3.5200","2483.0000"
"45","16.5600","1.1747",,,"51.0882","5.3489","3.5200","2610.0000"
"46","16.6400","1.1803",,,"51.4976","5.3234","3.5200","2652.0000"
"47","16.7200","1.1859",,,"52.1728","5.2981","3.5200","2722.0000"
"48","16.8000","1.1916",,,"53.3104","5.2730","3.5200","2842.0000"
"49","16.8800","1.1972",,,"53.7215","5.2482","3.5200","2886.0000"
"50","16.9600","1.2028",,,"55.0000","5.2236","3.5200","3025.0000"
"51","17.0400","1.2085",,,"55.6507","5.1993","3.5200","3097.0000"
"52","17.1200","1.2141",,,"56.3383","5.1752","3.5200","3174.0000"
"53","17.2000","1.2197",,,"57.2800","5.1513","3.5200","3281.0000"
"54","17.2800","1.2254",,,"55.4797","5.1276","3.5200","3078.0000"
"55","17.3600","1.2310",,,"58.1893","5.1042","3.5200","3386.0000"
"56","17.4400","1.2366",,,"58.2924","5.0809","3.5200","3398.0000"
"57","17.5200","1.2422",,,"57.9137","5.0579","3.5200","3354.0000"
"58","17.6000","1.2479",,,"57.5760","5.0351","3.5200","3315.0000"
"59","17.6800","1.2535",,,"58.2323","5.0125","3.5200","3391.0000"
"60","17.7600","1.2591",,,"58.4294","4.9901","3.5200","3414.0000"
"61","17.8400","1.2648",,,"58.8133","4.9679","3.5200","3459.0000"
"62","17.9200","1.2704",,,"59.1354","4.9459","3.5200","3497.0000"
"63","18.0000","1.2760",,,"59.4895","4.9241","3.5200","3539.0000"
"64","18.0800","1.2816",,,"60.4731","4.9025","3.5200","3657.0000"
"65","18.1600","1.2873",,,"60.6053","4.8811","3.5200","3673.0000"
"66","18.2400","1.2929",,,"60.9262","4.8598","3.5200","3712.0000"
"67","18.3200","1.2985",,,"61.2209","4.8388","3.5200","3748.0000"
"68","18.4000","1.3041",,,"60.5805","4.8179","3.5200","3670.0000"
"69","18.4800","1.3097",,,"61.0246","4.7973","3.5200","3724.0000"
"70","18.5600","1.3154",,,"60.7042","4.7768","3.5200","3685.0000"
"71","18.6400","1.3210",,,"61.5792","4.7565","3.5200","3792.0000"
"72","18.7200","1.3266",,,"61.1882","4.7363","3.5200","3744.0000"
"73","18.8000","1.3322",,,"61.4573","4.7163","3.5200","3777.0000"
"74","18.8800","1.3378",,,"61.7900","4.6965","3.5200","3818.0000"
"75","18.9600","1.3435",,,"61.8466","4.6769","3.5200","3825.0000"
"76","19.0400","1.3491",,,"62.3298","4.6574","3.5200","3885.0000"
"77","19.1200","1.3547",,,"61.5549","4.6381","3.5200","3789.0000"
"78","19.2000","1.3603",,,"62.4340","4.6190","3.5200","3898.0000"
"79","19.2800","1.3659",,,"61.8628","4.6000","3.5200","3827.0000"
"80","19.3600","1.3715",,,"61.7981","4.5812","3.5200","3819.0000"
"81","19.4400","1.3771",,,"62.4580","4.5625","3.5200","3901.0000"
"82","19.5200","1.3828",,,"62.4500","4.5440","3.5200","3900.0000"
"83","19.6000","1.3884",,,"62.2013","4.5256","3.5200","3869.0000"
"84","19.6800","1.3940",,,"62.7296","4.5074","3.5200","3935.0000"
"85","19.7600","1.3996",,,"63.2376","4.4893","3.5200","3999.0000"
"86","19.8400","1.4052",,,"63.3561","4.4714","3.5200","4014.0000"
"87","19.9200","1.4108",,,"63.8514","4.4536","3.5200","4077.0000"
"88","20.0000","1.4164",,,"63.1585","4.4360","3.5200","3989.0000"
"89","20.0800","1.4220",,,"64.4127","4.4185","3.5200","4149.0000"
"90","20.1600","1.4276",,,"63.9062","4.4011","3.5200","4084.0000"
"91","20.2400","1.4332",,,"63.9296","4.3839","3.5200","4087.0000"
"92","20.3200","1.4388",,,"63.8749","4.3668","3.5200","4080.0000"
"93","20.4000","1.4444",,,"64.1093","4.3499","3.5200","4110.0000"
"94","20.4800","1.4501",,,"65.1230","4.3331","3.5200","4241.0000"
"95","20.5600","1.4557",,,"65.9469","4.3164","3.5200","4349.0000"
"96","20.6400","1.4613",,,"65.5286","4.2998","3.5200","4294.0000"
"97","20.7200","1.4669",,,"65.4752","4.2834","3.5200","4287.0000"
"98","20.8000","1.4725",,,"66.5357","4.2671","3.5200","4427.0000"
"99","20.8800","1.4781",,,"65.7419","4.2510","3.5200","4322.0000"
"100","20.9600","1.4837",,,"66.5733","4.2349","3.5200","4432.0000"
"101","21.0400","1.4893",,,"65.6582","4.2190","3.5200","4311.0000"
"102","21.1200","1.4949",,,"66.2344","4.2032","3.5200","4387.0000"
"103","21.2000","1.5005",,,"66.1891","4.1875","3.5200","4381.0000"
"104","21.2800","1.5061",,,"66.4003","4.1720","3.5200","4409.0000"
"105","21.3600","1.5117",,,"65.9318","4.1565","3.5200","4347.0000"
"106","21.4400","1.5172",,,"66.3928","4.1412","3.5200","4408.0000"
"107","21.5200","1.5228",,,"66.7533","4.1260","3.5200","4456.0000"
"108","21.6000","1.5284",,,"67.1937","4.1109","3.5200","4515.0000"
"109","21.6800","1.5340",,,"66.8281","4.0959","3.5200","4466.0000"
"110","21.7600","1.5396",,,"67.4314","4.0810","3.5200","4547.0000"
"111","21.8400","1.5452",,,"67.5130","4.0662","3.5200","4558.0000"
"112","21.9200","1.5508",,,"68.0588","4.0516","3.5200","4632.0000"
"113","22.0000","1.5564",,,"67.6979","4.0370","3.5200","4583.0000"
"114","22.0800","1.5620",,,"68.5784","4.0226","3.5200","4703.0000"
"115","22.1600","1.5676",,,"66.9328","4.0082","3.5200","4480.0000"
"116","22.2400","1.5732",,,"67.6831","3.9940","3.5200","4581.0000"
"117","22.3200","1.5787",,,"68.4324","3.9799","3.5200","4683.0000"
"118","22.4000","1.5843",,,"67.9632","3.9658","3.5200","4619.0000"
"119","22.4800","1.5899",,,"67.7791","3.9519","3.5200","4594.0000"
"120","22.5600","1.5955",,,"66.0681","3.9381","3.5200","4365.0000"
"121","22.6400","1.6011",,,"67.9043","3.9243","3.5200","4611.0000"
"122","22.7200","1.6067",,,"67.4537","3.9107","3.5200","4550.0000"
"123","22.8000","1.6123",,,"67.2830","3.8971","3.5200","4527.0000"
"124","22.8800","1.6178",,,"67.5130","3.8837","3.5200","4558.0000"
"125","22.9600","1.6234",,,"68.1689","3.8703","3.5200","4647.0000"
"126","23.0400","1.6290",,,"66.8954","3.8571","3.5200","4475.0000"
"127","23.1200","1.6346",,,"67.2235","3.8439","3.5200","4519.0000"
"128","23.2000","1.6402",,,"68.2495","3.8308","3.5200","4658.0000"
"129","23.2800","1.6457",,,"68.0368","3.8179","3.5200","4629.0000"
"130","23.3600","1.6513",,,"66.7907","3.8050","3.5200","4461.0000"
"131","23.4400","1.6569",,,"67.0448","3.7922","3.5200","4495.0000"
"132","23.5200","1.6625",,,"66.4756","3.7794","3.5200","4419.0000"
"133","23.6000","1.6680",,,"66.7383","3.7668","3.5200","4454.0000"
"134","23.6800","1.6736",,,"67.2756","3.7543","3.5200","4526.0000"
"135","23.7600","1.6792",,,"66.0833","3.7418","3.5200","4367.0000"
"136","23.8400","1.6848",,,"65.9848","3.7294","3.5200","4354.0000"
"137","23.9200","1.6903",,,"66.7458","3.7171","3.5200","4455.0000"
"138","24.0000","1.6959",,,"66.4003","3.7049","3.5200","4409.0000"
"139","24.0800","1.7015",,,"65.9773","3.6928","3.5200","4353.0000"
"140","24.1600","1.7070",,,"65.4217","3.6808","3.5200","4280.0000"
"141","24.2400","1.7126",,,"65.5134","3.6688","3.5200","4292.0000"
"142","24.3200","1.7182",,,"65.7495","3.6569","3.5200","4323.0000"
"143","24.4000","1.7237",,,"65.1230","3.6451","3.5200","4241.0000"
"144","24.4800","1.7293",,,"66.6858","3.6334","3.5200","4447.0000"
"145","24.5600","1.7349",,,"65.2074","3.6217","3.5200","4252.0000"
"146","24.6400","1.7404",,,"64.1093","3.6101","3.5200","4110.0000"
"147","24.7200","1.7460",,,"65.0999","3.5986","3.5200","4238.0000"
"148","24.8000","1.7516",,,"63.9062","3.5872","3.5200","4084.0000"
"149","24.8800","1.7571",,,"63.8201","3.5758","3.5200","4073.0000"
"150","24.9600","1.7627",,,"63.5689","3.5646","3.5200","4041.0000"
"151","25.0400","1.7682",,,"63.4902","3.5534","3.5200","4031.0000"
"152","25.1200","1.7738",,,"63.5610","3.5422","3.5200","4040.0000"
"153","25.2000","1.7794",,,"64.1171","3.5312","3.5200","4111.0000"
"154","25.2800","1.7849",,,"63.1585","3.5202","3.5200","3989.0000"
"155","25.3600","1.7905",,,"62.8967","3.5092","3.5200","3956.0000"
"156","25.4400","1.7960",,,"62.9365","3.4984","3.5200","3961.0000"
"157","25.5200","1.8016",,,"63.2376","3.4876","3.5200","3999.0000"
"158","25.6000","1.8071",,,"62.6897","3.4769","3.5200","3930.0000"
"159","25.6800","1.8127",,,"61.2046","3.4662","3.5200","3746.0000"
"160","25.7600","1.8182",,,"61.0819","3.4557","3.5200","3731.0000"
"161","25.8400","1.8238",,,"62.3538","3.4451","3.5200","3888.0000"
"162","25.9200","1.8293",,,"60.9754","3.4347","3.5200","3718.0000"
"163","26.0000","1.8349",,,"61.0410","3.4243","3.5200","3726.0000"
"164","26.0800","1.8404",,,"62.5620","3.4140","3.5200","3914.0000"
"165","26.1600","1.8460",,,"60.5310","3.4037","3.5200","3664.0000"
"166","26.2400","1.8515",,,"61.4573","3.3935","3.5200","3777.0000"
"167","26.3200","1.8571",,,"60.4235","3.3834","3.5200","3651.0000"
