"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","1.0400","0.0740",,,"794.5521","84.8759","3.5200","631313.0000"
"2","1.1200","0.0797",,,"863.9566","78.8135","3.5200","746421.0000"
"3","1.2000","0.0854",,,"906.7651","73.5595","3.5200","822223.0000"
"4","1.2800","0.0911",,,"925.9131","68.9622","3.5200","857315.0000"
"5","1.3600","0.0968",,,"938.2686","64.9058","3.5200","880348.0000"
"6","1.4400","0.1025",,,"947.3352","61.3001","3.5200","897444.0000"
"7","1.5200","0.1082",,,"951.3317","58.0739","3.5200","905032.0000"
"8","1.6000","0.1139",,,"955.4978","55.1704","3.5200","912976.0000"
"9","1.6800","0.1196",,,"955.4271","52.5434","3.5200","912841.0000"
"10","1.7600","0.1253",,,"946.3810","50.1552","3.5200","895637.0000"
"11","1.8400","0.1310",,,"928.4573","47.9748","3.5200","862033.0000"
"12","1.9200","0.1367",,,"901.9961","45.9760","3.5200","813597.0000"
"13","2.0000","0.1424",,,"865.8943","44.1371","3.5200","749773.0000"
"14","2.0800","0.1480",,,"825.5259","42.4397","3.5200","681493.0000"
"15","2.1600","0.1537",,,"780.9776","40.8681","3.5200","609926.0000"
"16","2.2400","0.1594",,,"738.1971","39.4087","3.5200","544935.0000"
"17","2.3200","0.1651",,,"690.1065","38.0499","3.5200","476247.0000"
"18","2.4000","0.1708",,,"637.7829","36.7818","3.5200","406767.0000"
"19","2.4800","0.1765",,,"579.0389","35.5954","3.5200","335286.0000"
"20","2.5600","0.1822",,,"522.3686","34.4832","3.5200","272869.0000"
"21","2.6400","0.1879",,,"472.6986","33.4385","3.5200","223444.0000"
"22","2.7200","0.1936",,,"429.5661","32.4552","3.5200","184527.0000"
"23","2.8000","0.1993",,,"400.4785","31.5281","3.5200","160383.0000"
"24","2.8800","0.2050",,,"386.6226","30.6525","3.5200","149477.0000"
"25","2.9600","0.2107",,,"378.9472","29.8242","3.5200","143601.0000"
"26","3.0400","0.2164",,,"371.2115","29.0395","3.5200","137798.0000"
"27","3.1200","0.2221",,,"364.2472","28.2951","3.5200","132676.0000"
"28","3.2000","0.2278",,,"359.3842","27.5879","3.5200","129157.0000"
"29","3.2800","0.2334",,,"356.9930","26.9152","3.5200","127444.0000"
"30","3.3600","0.2391",,,"353.8460","26.2745","3.5200","125207.0000"
"31","3.4400","0.2448",,,"353.1020","25.6637","3.5200","124681.0000"
"32","3.5200","0.2505",,,"352.3393","25.0806","3.5200","124143.0000"
"33","3.6000","0.2562",,,"351.3972","24.5234","3.5200","123480.0000"
"34","3.6800","0.2619",,,"350.9088","23.9905","3.5200","123137.0000"
"35","3.7600","0.2676",,,"351.1595","23.4802","3.5200","123313.0000"
"36","3.8400","0.2733",,,"351.6376","22.9912","3.5200","123649.0000"
"37","3.9200","0.2790",,,"349.7299","22.5222","3.5200","122311.0000"
"38","4.0000","0.2847",,,"345.6270","22.0719","3.5200","119458.0000"
"39","4.0800","0.2904",,,"343.2200","21.6393","3.5200","117800.0000"
"40","4.1600","0.2961",,,"337.7721","21.2234","3.5200","114090.0000"
"41","4.2400","0.3017",,,"333.8458","20.8231","3.5200","111453.0000"
"42","4.3200","0.3074",,,"329.1428","20.4377","3.5200","108335.0000"
"43","4.4000","0.3131",,,"318.6079","20.0662","3.5200","101511.0000"
"44","4.4800","0.3188",,,"311.0193","19.7081","3.5200","96733.0000"
"45","4.5600","0.3245",,,"302.1606","19.3625","3.5200","91301.0000"
"46","4.6400","0.3302",,,"293.0034","19.0289","3.5200","85851.0000"
"47","4.7200","0.3359",,,"282.0691","18.7065","3.5200","79563.0000"
"48","4.8000","0.3416",,,"272.1801","18.3949","3.5200","74082.0000"
"49","4.8800","0.3473",,,"258.7508","18.0935","3.5200","66952.0000"
"50","4.9600","0.3530",,,"241.6154","17.8019","3.5200","58378.0000"
"51","5.0400","0.3586",,,"223.9643","17.5195","3.5200","50160.0000"
"52","5.1200","0.3643",,,"203.6443","17.2459","3.5200","41471.0000"
"53","5.2000","0.3700",,,"184.3963","16.9808","3.5200","34002.0000"
"54","5.2800","0.3757",,,"163.4105","16.7237","3.5200","26703.0000"
"55","5.3600","0.3814",,,"141.7039","16.4742","3.5200","20080.0000"
"56","5.4400","0.3871",,,"122.1352","16.2322","3.5200","14917.0000"
"57","5.5200","0.3928",,,"103.7401","15.9971","3.5200","10762.0000"
"58","5.6000","0.3985",,,"88.4308","15.7687","3.5200","7820.0000"
"59","5.6800","0.4041",,,"77.2399","15.5468","3.5200","5966.0000"
"60","5.7600","0.4098",,,"70.9930","15.3311","3.5200","5040.0000"
"61","5.8400","0.4155",,,"70.1427","15.1212","3.5200","4920.0000"
"62","5.9200","0.4212",,,"69.4694","14.9171","3.5200","4826.0000"
"63","6.0000","0.4269",,,"69.3397","14.7184","3.5200","4808.0000"
"64","6.0800","0.4326",,,"68.7532","14.5249","3.5200","4727.0000"
"65","6.1600","0.4383",,,"69.2459","14.3364","3.5200","4795.0000"
"66","6.2400","0.4440",,,"68.2056","14.1528","3.5200","4652.0000"
"67","6.3200","0.4496",,,"67.2830","13.9738","3.5200","4527.0000"
"68","6.4000","0.4553",,,"67.5796","13.7993","3.5200","4567.0000"
"69","6.4800","0.4610",,,"67.9779","13.6291","3.5200","4621.0000"
"70","6.5600","0.4667",,,"67.2235","13.4631","3.5200","4519.0000"
"71","6.6400","0.4724",,,"67.3944","13.3011","3.5200","4542.0000"
"72","6.7200","0.4781",,,"65.7647","13.1429","3.5200","4325.0000"
"73","6.8000","0.4838",,,"67.0746","12.9885","3.5200","4499.0000"
"74","6.8800","0.4894",,,"65.8255","12.8376","3.5200","4333.0000"
"75","6.9600","0.4951",,,"65.6354","12.6902","3.5200","4308.0000"
"76","7.0400","0.5008",,,"66.0227","12.5462","3.5200","4359.0000"
"77","7.1200","0.5065",,,"65.3070","12.4054","3.5200","4265.0000"
"78","7.2000","0.5122",,,"66.2948","12.2678","3.5200","4395.0000"
"79","7.2800","0.5179",,,"65.7267","12.1331","3.5200","4320.0000"
"80","7.3600","0.5235",,,"65.2304","12.0014","3.5200","4255.0000"
"81","7.4400","0.5292",,,"64.6529","11.8726","3.5200","4180.0000"
"82","7.5200","0.5349",,,"65.7495","11.7464","3.5200","4323.0000"
"83","7.6000","0.5406",,,"63.6396","11.6230","3.5200","4050.0000"
"84","7.6800","0.5463",,,"65.5134","11.5021","3.5200","4292.0000"
"85","7.7600","0.5519",,,"63.9140","11.3837","3.5200","4085.0000"
"86","7.8400","0.5576",,,"64.3428","11.2677","3.5200","4140.0000"
"87","7.9200","0.5633",,,"63.5295","11.1541","3.5200","4036.0000"
"88","8.0000","0.5690",,,"63.7730","11.0427","3.5200","4067.0000"
"89","8.0800","0.5747",,,"64.9461","10.9335","3.5200","4218.0000"
"90","8.1600","0.5804",,,"63.5610","10.8265","3.5200","4040.0000"
"91","8.2400","0.5860",,,"63.3798","10.7216","3.5200","4017.0000"
"92","8.3200","0.5917",,,"63.7809","10.6187","3.5200","4068.0000"
"93","8.4000","0.5974",,,"63.5216","10.5177","3.5200","4035.0000"
"94","8.4800","0.6031",,,"63.0555","10.4187","3.5200","3976.0000"
"95","8.5600","0.6087",,,"63.4902","10.3215","3.5200","4031.0000"
