"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","14.0400","0.9969",,,"46.1519","6.3028","3.5200","2130.0000"
"2","14.1200","1.0025",,,"47.3920","6.2672","3.5200","2246.0000"
"3","14.2000","1.0082",,,"46.5833","6.2321","3.5200","2170.0000"
"4","14.2800","1.0138",,,"47.2546","6.1974","3.5200","2233.0000"
"5","14.3600","1.0195",,,"45.8694","6.1630","3.5200","2104.0000"
"6","14.4400","1.0251",,,"46.2925","6.1291","3.5200","2143.0000"
"7","14.5200","1.0308",,,"46.3465","6.0955","3.5200","2148.0000"
"8","14.6000","1.0364",,,"46.4435","6.0623","3.5200","2157.0000"
"9","14.6800","1.0421",,,"45.3872","6.0294","3.5200","2060.0000"
"10","14.7600","1.0477",,,"46.8828","5.9969","3.5200","2198.0000"
"11","14.8400","1.0534",,,"46.2925","5.9648","3.5200","2143.0000"
"12","14.9200","1.0590",,,"46.7547","5.9330","3.5200","2186.0000"
"13","15.0000","1.0647",,,"46.8722","5.9015","3.5200","2197.0000"
"14","15.0800","1.0703",,,"46.1628","5.8704","3.5200","2131.0000"
"15","15.1600","1.0760",,,"46.4112","5.8396","3.5200","2154.0000"
"16","15.2400","1.0816",,,"46.3141","5.8091","3.5200","2145.0000"
"17","15.3200","1.0873",,,"46.2817","5.7789","3.5200","2142.0000"
"18","15.4000","1.0929",,,"45.7712","5.7491","3.5200","2095.0000"
"19","15.4800","1.0985",,,"46.4435","5.7196","3.5200","2157.0000"
"20","15.5600","1.1042",,,"46.2277","5.6903","3.5200","2137.0000"
"21","15.6400","1.1098",,,"46.1952","5.6614","3.5200","2134.0000"
"22","15.7200","1.1155",,,"46.9894","5.6328","3.5200","2208.0000"
"23","15.8000","1.1211",,,"46.8828","5.6044","3.5200","2198.0000"
"24","15.8800","1.1267",,,"46.9255","5.5764","3.5200","2202.0000"
"25","15.9600","1.1324",,,"46.1194","5.5486","3.5200","2127.0000"
"26","16.0400","1.1380",,,"46.2277","5.5211","3.5200","2137.0000"
"27","16.1200","1.1437",,,"46.5510","5.4939","3.5200","2167.0000"
"28","16.2000","1.1493",,,"46.9894","5.4669","3.5200","2208.0000"
"29","16.2800","1.1549",,,"46.2385","5.4403","3.5200","2138.0000"
"30","16.3600","1.1606",,,"46.0652","5.4138","3.5200","2122.0000"
"31","16.4400","1.1662",,,"45.8694","5.3877","3.5200","2104.0000"
"32","16.5200","1.1719",,,"46.4112","5.3618","3.5200","2154.0000"
