"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","15.0400","1.0675",,,"45.1996","5.8859","3.5200","2043.0000"
"2","15.1200","1.0731",,,"43.4626","5.8549","3.5200","1889.0000"
"3","15.2000","1.0788",,,"43.3705","5.8243","3.5200","1881.0000"
"4","15.2800","1.0844",,,"44.1701","5.7940","3.5200","1951.0000"
"5","15.3600","1.0901",,,"44.8442","5.7640","3.5200","2011.0000"
"6","15.4400","1.0957",,,"44.0454","5.7343","3.5200","1940.0000"
"7","15.5200","1.1014",,,"44.1248","5.7049","3.5200","1947.0000"
"8","15.6000","1.1070",,,"45.0555","5.6758","3.5200","2030.0000"
"9","15.6800","1.1126",,,"45.5961","5.6471","3.5200","2079.0000"
"10","15.7600","1.1183",,,"44.7214","5.6186","3.5200","2000.0000"
"11","15.8400","1.1239",,,"43.3013","5.5904","3.5200","1875.0000"
"12","15.9200","1.1296",,,"44.2719","5.5625","3.5200","1960.0000"
"13","16.0000","1.1352",,,"44.4072","5.5348","3.5200","1972.0000"
"14","16.0800","1.1408",,,"44.0341","5.5075","3.5200","1939.0000"
"15","16.1600","1.1465",,,"45.0333","5.4804","3.5200","2028.0000"
"16","16.2400","1.1521",,,"43.2088","5.4536","3.5200","1867.0000"
"17","16.3200","1.1578",,,"44.7996","5.4270","3.5200","2007.0000"
"18","16.4000","1.1634",,,"44.1588","5.4007","3.5200","1950.0000"
"19","16.4800","1.1690",,,"44.8330","5.3747","3.5200","2010.0000"
"20","16.5600","1.1747",,,"44.4635","5.3489","3.5200","1977.0000"
"21","16.6400","1.1803",,,"44.7549","5.3234","3.5200","2003.0000"
"22","16.7200","1.1859",,,"45.4203","5.2981","3.5200","2063.0000"
"23","16.8000","1.1916",,,"44.6430","5.2730","3.5200","1993.0000"
"24","16.8800","1.1972",,,"44.3283","5.2482","3.5200","1965.0000"
"25","16.9600","1.2028",,,"44.2380","5.2236","3.5200","1957.0000"
"26","17.0400","1.2085",,,"45.0444","5.1993","3.5200","2029.0000"
"27","17.1200","1.2141",,,"43.8634","5.1752","3.5200","1924.0000"
"28","17.2000","1.2197",,,"43.9659","5.1513","3.5200","1933.0000"
"29","17.2800","1.2254",,,"45.0999","5.1276","3.5200","2034.0000"
"30","17.3600","1.2310",,,"43.9431","5.1042","3.5200","1931.0000"
"31","17.4400","1.2366",,,"44.5758","5.0809","3.5200","1987.0000"
"32","17.5200","1.2422",,,"45.1664","5.0579","3.5200","2040.0000"
"33","17.6000","1.2479",,,"45.2659","5.0351","3.5200","2049.0000"
"34","17.6800","1.2535",,,"44.2493","5.0125","3.5200","1958.0000"
"35","17.7600","1.2591",,,"45.1774","4.9901","3.5200","2041.0000"
"36","17.8400","1.2648",,,"44.6990","4.9679","3.5200","1998.0000"
"37","17.9200","1.2704",,,"45.1774","4.9459","3.5200","2041.0000"
