"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1","2.0400","0.1452",,,"847.2385","43.2718","3.5200","717813.0000"
"2","2.1200","0.1509",,,"804.2344","41.6391","3.5200","646793.0000"
"3","2.2000","0.1566",,,"761.1340","40.1251","3.5200","579325.0000"
"4","2.2800","0.1623",,,"715.3726","38.7174","3.5200","511758.0000"
"5","2.3600","0.1680",,,"666.4255","37.4051","3.5200","444123.0000"
"6","2.4400","0.1737",,,"609.6868","36.1789","3.5200","371718.0000"
"7","2.5200","0.1794",,,"550.0436","35.0305","3.5200","302548.0000"
"8","2.6000","0.1851",,,"496.5763","33.9528","3.5200","246588.0000"
"9","2.6800","0.1907",,,"449.9222","32.9395","3.5200","202430.0000"
"10","2.7600","0.1964",,,"413.4465","31.9849","3.5200","170938.0000"
"11","2.8400","0.2021",,,"392.0281","31.0841","3.5200","153686.0000"
"12","2.9200","0.2078",,,"381.6543","30.2326","3.5200","145660.0000"
"13","3.0000","0.2135",,,"375.0547","29.4266","3.5200","140666.0000"
"14","3.0800","0.2192",,,"367.6955","28.6625","3.5200","135200.0000"
"15","3.1600","0.2249",,,"362.1201","27.9370","3.5200","131131.0000"
"16","3.2400","0.2306",,,"357.3654","27.2474","3.5200","127710.0000"
"17","3.3200","0.2363",,,"354.6971","26.5910","3.5200","125810.0000"
"18","3.4000","0.2420",,,"352.3038","25.9655","3.5200","124118.0000"
"19","3.4800","0.2477",,,"351.6973","25.3688","3.5200","123691.0000"
"20","3.5600","0.2534",,,"351.0356","24.7989","3.5200","123226.0000"
"21","3.6400","0.2591",,,"350.7620","24.2540","3.5200","123034.0000"
"22","3.7200","0.2647",,,"351.1325","23.7326","3.5200","123294.0000"
"23","3.8000","0.2704",,,"351.6859","23.2331","3.5200","123683.0000"
"24","3.8800","0.2761",,,"350.6907","22.7543","3.5200","122984.0000"
"25","3.9600","0.2818",,,"349.2521","22.2948","3.5200","121977.0000"
"26","4.0400","0.2875",,,"344.4256","21.8535","3.5200","118629.0000"
"27","4.1200","0.2932",,,"340.2940","21.4293","3.5200","115800.0000"
"28","4.2000","0.2989",,,"336.2588","21.0213","3.5200","113070.0000"
"29","4.2800","0.3046",,,"330.6267","20.6286","3.5200","109314.0000"
"30","4.3600","0.3103",,,"323.3883","20.2502","3.5200","104580.0000"
"31","4.4400","0.3160",,,"315.2459","19.8856","3.5200","99380.0000"
"32","4.5200","0.3217",,,"306.2189","19.5338","3.5200","93770.0000"
"33","4.6000","0.3273",,,"297.0404","19.1942","3.5200","88233.0000"
"34","4.6800","0.3330",,,"287.0819","18.8663","3.5200","82416.0000"
"35","4.7600","0.3387",,,"277.7877","18.5494","3.5200","77166.0000"
"36","4.8400","0.3444",,,"264.3142","18.2430","3.5200","69862.0000"
"37","4.9200","0.3501",,,"248.8212","17.9465","3.5200","61912.0000"
"38","5.0000","0.3558",,,"231.6290","17.6596","3.5200","53652.0000"
"39","5.0800","0.3615",,,"212.4382","17.3816","3.5200","45130.0000"
"40","5.1600","0.3672",,,"191.6533","17.1123","3.5200","36731.0000"
"41","5.2400","0.3729",,,"171.8953","16.8512","3.5200","29548.0000"
"42","5.3200","0.3786",,,"149.2314","16.5980","3.5200","22270.0000"
"43","5.4000","0.3842",,,"128.1952","16.3523","3.5200","16434.0000"
"44","5.4800","0.3899",,,"109.6859","16.1138","3.5200","12031.0000"
"45","5.5600","0.3956",,,"92.6661","15.8821","3.5200","8587.0000"
"46","5.6400","0.4013",,,"77.0065","15.6570","3.5200","5930.0000"
"47","5.7200","0.4070",,,"67.0373","15.4382","3.5200","4494.0000"
"48","5.8000","0.4127",,,"64.3506","15.2254","3.5200","4141.0000"
"49","5.8800","0.4184",,,"63.7887","15.0185","3.5200","4069.0000"
"50","5.9600","0.4241",,,"63.0000","14.8170","3.5200","3969.0000"
"51","6.0400","0.4297",,,"62.6179","14.6210","3.5200","3921.0000"
"52","6.1200","0.4354",,,"62.3699","14.4300","3.5200","3890.0000"
"53","6.2000","0.4411",,,"62.3458","14.2440","3.5200","3887.0000"
"54","6.2800","0.4468",,,"61.0901","14.0627","3.5200","3732.0000"
"55","6.3600","0.4525",,,"61.5142","13.8860","3.5200","3784.0000"
"56","6.4400","0.4582",,,"60.7947","13.7137","3.5200","3696.0000"
"57","6.5200","0.4639",,,"59.6741","13.5456","3.5200","3561.0000"
"58","6.6000","0.4695",,,"59.5735","13.3816","3.5200","3549.0000"
"59","6.6800","0.4752",,,"59.1185","13.2215","3.5200","3495.0000"
